,date,contents,city,city_in_disaster
7,2013-04-15T23:45:26.000Z,I'm just looking back at all the memories,nyc,0
8,2013-04-15T23:49:22.000Z,Oomf doesn't deserve my memories,nyc,0
9,2013-04-15T23:26:30.000Z,Drake really the king on the hooks,nyc,0
10,2013-04-15T23:08:39.000Z,"Crazy and scary shit is happening to the Us and it's innocent Citizens
 #prayforboston",nyc,0
11,2013-04-15T22:16:31.000Z,New York declared unsafe this is ntt good hoping everyone in new York and around the new York state stay safe!!!!,nyc,0
12,2013-04-15T22:40:08.000Z,"Omg forgot that #defiance is on tonight on 
@SyfyPR
 @Syfy",nyc,0
13,2013-04-15T23:49:32.000Z,I swear its like people force me to cut them off and then look at me like I'm the bad guy. #lextheloner,nyc,0
14,2013-04-15T22:35:23.000Z,What a tragic event in Boston.. My thoughts and love go out to all affected by today's events.,nyc,0
15,2013-04-15T22:44:23.000Z,It's very frustrating to me that people don't realize a person capable of committing such a horrible crime is obviously emotionally unstable,nyc,0
16,2013-04-15T23:07:01.000Z,I would get a black and white tattoo that my kids could color in,nyc,0
17,2013-04-15T23:26:49.000Z,Crying because I bought my first SAT book so this is the beginning of the end,nyc,0
18,2013-04-15T23:46:33.000Z,2 dead and more than 86 wounded? I wanna know who's sick mind this pleasures.,nyc,0
19,2013-04-15T22:11:29.000Z,Reppin #Boston gear the rest of the day here in NYC. Love,nyc,0
70,2013-04-15T23:36:10.000Z,"Got the Win today , we 4-0 #Wolvesnation",nyc,0
71,2013-04-15T23:22:11.000Z,This world is a crazy place. Events like those in Boston today are just a grim reminder. #prayforBoston,nyc,0
72,2013-04-15T22:30:08.000Z,Uhmm his bday tweet 6:30,nyc,0
73,2013-04-15T23:04:24.000Z,"Everyone bumping 
@Acehood
 Fuck the world.. Shit is real #pray4boston",nyc,0
74,2013-04-15T21:48:14.000Z,Mark wahlberg why can't you just love me back ???!,nyc,0
75,2013-04-15T22:38:07.000Z,Men who walk their dogs on a leash or their babies in strollers are automatically hotter.,nyc,0
76,2013-04-15T22:47:35.000Z,4|20 this weekend ,nyc,0
77,2013-04-15T23:53:29.000Z,Find yourself a good girl & make her your ONLY girl. Be faithful & honest & make her your main priority,nyc,0
78,2013-04-15T22:47:07.000Z,Everyone wanna feel bad for boston but watch tommorow everyone carry on with there lives,nyc,0
79,2013-04-15T23:54:29.000Z,"RTRTRT ""
@KevinHart2ReaI
: If you tweeted #prayforboston actually pray because God doesn't answer tweets""",nyc,0
80,2013-04-15T23:09:49.000Z,Don't feel good ,nyc,0
81,2013-04-15T23:51:52.000Z,"Shout out to 
@mollymccunniff
 for being a model AND remaining in school! #howdoesshedoit",nyc,0
82,2013-04-15T22:55:43.000Z,Shout out to my jv team and coach Sabia keeping the undefeated strike going with a win today,nyc,0
83,2013-04-15T23:59:03.000Z,"Bikeing with the brahs @YOLOerday  
@ftw_jordy
  and 
@Reallyhowie",nyc,0
106,2013-04-15T23:28:10.000Z,i wannna do something tonight ?,nyc,0
107,2013-04-15T23:17:24.000Z,"Females always right , a nigguh always wrong",nyc,0
108,2013-04-15T23:17:06.000Z,I aint even going to say anything let it be,nyc,0
109,2013-04-15T23:17:48.000Z,If you're watching tonight's game you are a true knick fan,nyc,0
110,2013-04-15T22:31:43.000Z,Lol I never do homework! Starting from now my main priorities are school and softball ,nyc,0
133,2013-04-15T23:29:51.000Z,EVERYONE COME WATCH US PLAY AGAINST OUR RIVALS GARFIELD. IT'S GONNA BE A GOOD GAME AND IM ON THE MOUND. LETS GOO,nyc,0
177,2013-04-15T23:51:41.000Z,"I should just tweet ""Jessica-related"" tweets, so she retweets everything and I get all of her followers",nyc,0
178,2013-04-15T22:50:39.000Z,If you don't know how to properly hold your newborn baby don't fucking have one.,nyc,0
179,2013-04-15T22:57:28.000Z,"""Ahhhhhhhhh Monday"" is trending worldwide r u fukin kidding me this is not time for this I love harry dnt get me wrong but now isnt the time",nyc,0
180,2013-04-15T23:48:53.000Z,"Never speaking to @victoriajaayx3 or 
@JessLozano_
  again",nyc,0
181,2013-04-15T23:38:38.000Z,"""@cynthialopezxo: He's mine and im his and thats all that matters
""",nyc,0
182,2013-04-15T21:45:54.000Z,"In everything, you MUST do the work! No way around it!",nyc,0
183,2013-04-15T22:37:52.000Z,"#PrayerForBoston
how terrible some people are.",nyc,0
184,2013-04-15T22:35:53.000Z,Thinking about going back to my old ways.,nyc,0
185,2013-04-15T23:03:04.000Z,Play Your Role Before SomebodyElse Take your script ,nyc,0
186,2013-04-15T22:48:17.000Z,"Pray for the person next to you on a subway, in your office, sitting across from you at a restaurant. You just never know what it could do..",nyc,0
187,2013-04-15T22:13:15.000Z,Sent an email to a friend apologizing for drama that happened last year and my ignoring of him after. Felt good. Better late than never!,nyc,0
188,2013-04-15T22:50:16.000Z,#Queens accident cleared on The Jackie Robinson Pkwy EB at The Kew Gardens Interchange. Stop and go traffic from Metropolitan Ave #traffic,nyc,0
189,2013-04-15T23:01:07.000Z,Incident cleared on The Lincoln  Tunl EB at Kennedy Blvd. Stop and go traffic from Tonnelle Ave in #AreaOfHudsonRiverCrossings/Lincoln,nyc,0
190,2013-04-15T22:11:13.000Z,Playing a game called how  many people we can piss off in traffic.,nyc,0
191,2013-04-15T23:17:05.000Z,It's best to keep your feelings to yourself because it's hard for someone else to ever really understand...,nyc,0
192,2013-04-15T22:03:25.000Z,"No G service @ court square for any 
@Greenpointers
 heading home",nyc,0
193,2013-04-15T22:44:13.000Z,"People talking about how popping they 4/20 is gonna be. Foh, they know they gonna stay home.. ",nyc,0
216,2013-04-15T23:09:34.000Z,#Kearny incident cleared on Rt-7 SB between Fish House Rd and US 1&9 Truck in #JerseyCity. Stop and go traffic from Newark & Jersey Cty Tpke,nyc,0
217,2013-04-15T22:46:22.000Z,"Two christmas hams 
 @SalSalvatore",nyc,0
218,2013-04-15T23:21:13.000Z,We all are soldiers of Love or Fear. What side are you on?,nyc,0
0,2013-04-15T16:16:51.000Z,"Lol the first thing they ask the winner of the #bostonmarathon is ""do you speak English?""",joplin,0
1,2013-04-15T20:58:34.000Z,"If only there were laws against bombs, this would have never happened.... #sarcasm",joplin,0
2,2013-04-15T14:02:51.000Z,One last check of the twitter feed and it's time to play some golf #joplin #nados,joplin,0
3,2013-04-15T20:22:21.000Z,"In commemoration of Jackie Robinson Day, just got done watching 42. #42forever",joplin,0
4,2013-04-15T22:24:23.000Z,Such a sad world we live in... #PrayForBoston,joplin,0
5,2013-04-15T02:15:52.000Z,This rain is gunna put me to sleep like a baby #lullaby #socalming #therapy ,joplin,0
6,2013-04-15T05:50:40.000Z,"I pray, to hear his heart. I pray he'll love You more. I pray to cherish and serve him, we'll bring You glory someday. #futurehusband",joplin,0
7,2013-04-15T16:22:43.000Z,I just wanna smoke my life away sometimes.... Like every day. Lol. #staylifted,joplin,0
8,2013-04-15T18:48:20.000Z,Already ready for the weekend. #senioritis,joplin,0
9,2013-04-15T20:12:53.000Z,I can never fail to have atleast one headache a day. #whatswrongwithme #abouttodie,joplin,0
10,2013-04-14T18:22:41.000Z,Why do we always end up hurting the people that mean the most to us? #imsorry,joplin,0
11,2013-04-14T18:15:41.000Z,#ThatSadMoment when your whole family is at the lake on this amazing day without you :'(,joplin,0
12,2013-04-15T01:40:52.000Z,"If you are going to ride like lightening, your going to crash like thunder. #ridetolive #livetoride",joplin,0
13,2013-04-15T20:31:21.000Z,70 today puts me T-1! Fairways and greens tomorrow! #loperswag,joplin,0
24,2013-04-15T23:15:33.000Z,"Accepted an award, tanned a bit, free dinner... Not a bad night. 
 @MorganGuidie
 #newcar?",joplin,0
25,2013-04-15T02:57:32.000Z,Of course I got my hopes up for nothing. #neverfails,joplin,0
26,2013-04-14T00:38:59.000Z,That awkward moment when someone wants to eat the one piece of candy you ate #trivianight,joplin,0
27,2013-04-15T22:16:59.000Z,This world is just getting worse & worse... #sad,joplin,0
28,2013-04-14T05:35:23.000Z,"My lil brothers girlfriend just asked who is older, me or him... #WIN",joplin,0
29,2013-04-14T04:29:38.000Z,"Diamond won the #MickeyMantleClassic, Cruz Azul won 5 to 0 to the actual champ in Mexico, what an amazing day! :D",joplin,0
46,2013-04-14T22:27:38.000Z,How about a little tease in that hair bitch,joplin,0
47,2013-04-15T02:28:42.000Z,"Your a lover, I'm a runner and we go round & round",joplin,0
48,2013-04-14T00:54:37.000Z,"Come start our new series ""Pardon me..Please!"" at C3 tomorrow. Perfect time to see what's happening @ #cartervillechristianchurch",joplin,0
49,2013-04-14T20:59:21.000Z,"I now play this driving game. 
It's called. 
Go the speed limit.
Real fun too.",joplin,0
50,2013-04-15T03:27:46.000Z,Ray J hit it first.,joplin,0
51,2013-04-15T02:44:37.000Z,"Selena is gorg and all, but she really shouldn't sing.",joplin,0
52,2013-04-15T06:56:16.000Z,"#5wordsihatetohear ""I Will Love You forever"" cause it's never True.",joplin,0
53,2013-04-15T00:47:06.000Z,If we don't have great mf weather Saturday for prom ill throw up,joplin,0
54,2013-04-15T16:59:08.000Z,"2 people talking on the phone right next to each other. One talking in Spanish, the other talking about ""homeboys"" and such. #workbreakroom",joplin,0
55,2013-04-15T00:07:27.000Z,Cuddled on the couch with no intentions of moving til bedtime.,joplin,0
56,2013-04-15T22:45:23.000Z,i truly do not believe America is the greatest country in the world.,joplin,0
79,2013-04-15T22:04:13.000Z,Joplin MO Mon Apr 15th PM Forecast: TONIGHT Thunder Storms Lo 49 TUESDAY Chance Of T-Storm Hi 66,joplin,0
80,2013-04-14T18:48:46.000Z,"Things aren't great... but I'll be damned, I'm sure they could be worse.",joplin,0
81,2013-04-14T00:24:06.000Z,The vegan brownies I just made are probably better than any brownie I've ever had.  ,joplin,0
82,2013-04-15T00:51:13.000Z,"This weekend was just absolutely perfect 
 baseball with my favorite boys!",joplin,0
83,2013-04-14T22:04:16.000Z,You changed my whole life,joplin,0
107,2013-04-15T02:52:21.000Z,All you have to do is make me laugh.,joplin,0
108,2013-04-14T16:59:43.000Z,#saverockandroll I can't wait to buy this CD! I especially love Miss Missing You and Save Rock And Roll! Hope to see you in concert! #inlove,joplin,0
109,2013-04-14T02:27:05.000Z,"Holy moly. My 1/2 marathon is a week away and am I ready? Lol, probably not the least bit.",joplin,0
110,2013-04-15T12:48:28.000Z,I'm so sleepy. Every Monday morning is always like this. Never fails.,joplin,0
207,2013-04-14T18:59:37.000Z,"All I have to say is, Wow. We are seeing God move and change lives! Next week is going to be great-Check it out! #cartervillechristianchurch",joplin,0
208,2013-04-15T20:38:46.000Z,Holdin back tears... The 26th mile at Boston was in tribute to those at Sandy Hook. To think somebody was killed at a marathon is sickening,joplin,0
209,2013-04-14T14:36:47.000Z,I'm  .8 lbs from weighing in the 120's.. I can almost taste it.,joplin,0
210,2013-04-15T13:04:17.000Z,Joplin MO Mon Apr 15th AM Forecast: TODAY Chance Of T-Storm Hi 65 TONIGHT Thunder Storms Lo 51,joplin,0
211,2013-04-15T02:07:48.000Z,"then yu gone fail fail lmao RT""@abbeymccoy11: @KennFolk_337 I may have to look at your test tomorrow! Lol""",joplin,0
212,2013-04-15T04:29:52.000Z,I'm already there | Lonestar. #GetsMeEveryTime..,joplin,0
213,2013-04-15T19:01:49.000Z,"Not looking forward to work later. 
Too bad work = money 
rather than 
Sleep= billionnnns ",joplin,0
214,2013-04-14T20:26:36.000Z,"If my beds made。。。
My room、
IS CLEAN",joplin,0
215,2013-04-15T21:07:06.000Z,This world is so messed up. My thoughts and prayers are with those affected by the Boston marathon tragedy! Y'all please pray.,joplin,0
216,2013-04-15T22:18:21.000Z,Don't act like you like me one week then hate me the next... #okie,joplin,0
217,2013-04-15T00:26:32.000Z,Okay is it my turn to have a mental break down now?,joplin,0
218,2013-04-15T03:49:00.000Z,"I wish #oomf would talk to me already. I'm getting impatient.. 
#dontbeshy",joplin,0
219,2013-04-15T16:45:29.000Z,Well I have about fifteen mins to study for this quiz. Haha,joplin,0
220,2013-04-15T02:46:44.000Z,Not that I'm mad about it but I haven't seen biebs all night.,joplin,0
221,2013-04-15T02:03:34.000Z,Seriously already going to bed. And I'm not even mad about it,joplin,0
222,2013-04-15T19:59:58.000Z,"Ready for this Thursday! 
@macklemore
 #excited",joplin,0
223,2013-04-14T23:39:32.000Z,Literally have the best friends ever!,joplin,0
224,2013-04-15T23:44:47.000Z,Holla to the Hottie working here at Del Rio,joplin,0
225,2013-04-15T23:59:20.000Z,"1st thing is 1st... It needs a name!!!! 
@MorganGuidie
 #woopwoop #newcar",joplin,0
248,2013-04-15T03:55:17.000Z,If you say k.. I don't know what to respond with. Lol,joplin,0
307,2013-04-15T01:56:15.000Z,"Baby when it comes to you, oh the damage I could do. It's always your favorite sins, that do you in ",joplin,0
308,2013-04-14T20:53:52.000Z,"""The west coast has the sunshine. And the girls all get so tanned. I dig a french bikini on hawaii island. Dolls by a palm tree in the sand""",joplin,0
309,2013-04-15T03:49:36.000Z,BIG win! #GOLAKERS. Now #GameOfThrones time.,joplin,0
310,2013-04-15T18:19:30.000Z,Waaaaay too much to do in 3 weeks. #StressStressStress,joplin,0
311,2013-04-14T23:07:30.000Z,If you texted or called me this weekend.. i didnt get it. Sooo sorry .,joplin,0
312,2013-04-15T20:11:33.000Z,I miss my boyfriend already. Why must he be so cute and missable?,joplin,0
313,2013-04-15T03:16:06.000Z,"""
@prodigalsam
: Anne Frank would have totally been a Belieber. Blonde men with blue eyes were her favorite."" 
@biakaz",joplin,0
314,2013-04-15T21:01:57.000Z,What is wrong with people that someone would set off explosions in boston... prayers and thought to the fams of victims,joplin,0
315,2013-04-14T10:02:19.000Z,On the way back from our show at Downstream! :) Another hour to go! :( My bed is too far away. :( but I'm w my Steeeeeeeve......so Im great!,joplin,0
316,2013-04-15T19:54:59.000Z,"While Tequila make my clothes fall off Tequila makes 
@haileyhudson_
 A CEREAL KILLER.",joplin,0
317,2013-04-14T03:08:11.000Z,"Shout out to the 4yr old. 
@batmancheese33",joplin,0
318,2013-04-14T02:14:42.000Z,Those are some loud ass fireworks!!!,joplin,0
319,2013-04-15T03:12:10.000Z,I'm glad girls know not to even try to flirt with my boyfriend because they'd have one big bitch on their hands.,joplin,0
320,2013-04-15T19:19:35.000Z,"When you order fries from any fast food place, is it policy for that restaurant to give you 1 fry that doesnt match the fries you ordered?",joplin,0
343,2013-04-15T22:25:51.000Z,i have gotten so bad at texting back,joplin,0
344,2013-04-15T04:10:29.000Z,There's nothing I appreciate more than sleep,joplin,0
345,2013-04-15T17:05:54.000Z,I would leave my charger in Springfield.,joplin,0
346,2013-04-15T23:18:59.000Z,SRO at council meeting...young skateboarding enthusiasts here for skateboard park desires.#growjoplin,joplin,0
347,2013-04-14T01:40:47.000Z,"Long sleeves anyone? :) 
@KaempfeMadison
 @15alexking 
@AbigailLaurenn
 @MoRog_97 
@maddie1Dmartin
 @Shanks_26
 @raynajefferis27",joplin,0
0,2013-04-15T23:58:37.000Z,When people from church visit just to talk crap about other people from church!! <<<<<< #aintnobodygottimeforthat,houston,0
1,2013-04-15T22:43:14.000Z,#prayforboston this I so heartbreaken RIP the 2 ppl that died :'( may God bless ya'll souls.,houston,0
2,2013-04-15T19:47:36.000Z,S/o to those people that flash their lights to you for cops. Lol,houston,0
3,2013-04-15T23:51:03.000Z,This song always makes me cry... stay - Miley Cyrus>><<<<,houston,0
4,2013-04-15T19:38:14.000Z,Praying for those involved in the #bostonmarathon bombings.,houston,0
5,2013-04-15T22:57:29.000Z,Hoes be thinking disrespect is cute smh,houston,0
6,2013-04-15T22:05:04.000Z,I think ima pass all my subjects on Staar except History,houston,0
7,2013-04-15T21:03:40.000Z,All hoes ain't sweet they messy,houston,0
8,2013-04-15T21:45:02.000Z,"SMH at the Boston explosion, Were living in the Jahiliyah without even realizing it. #prayforboston",houston,0
9,2013-04-15T21:38:47.000Z,I seriously don't understand how people can kill innocents #smh #prayforboston ,houston,0
10,2013-04-15T21:48:54.000Z,Prayers go out for the people of Boston today. Jesus is coming soon folks! #BostonMarathon,houston,0
11,2013-04-15T22:17:34.000Z,"This may be hard for your self-centered mind to comprehend, but it is very possible to care about people you have never met.",houston,0
12,2013-04-15T21:59:08.000Z,Spent many a Boston marathon passing out water & cheering on runners. Love & prayers for a beloved city. #boston,houston,0
13,2013-04-15T22:28:01.000Z,The gratitude you express determines the attitude of your life.,houston,0
24,2013-04-15T23:20:32.000Z,"""Anytime you are facing adversity or trials, the first line of defense needs to be in your mind.""

ー 
@JoelOsteen
 #quote",houston,0
25,2013-04-15T23:52:29.000Z,"I bought 2 bags of cheetos , 2 candy spress , 1 bag of gummy worms :-)",houston,0
26,2013-04-15T23:59:03.000Z,"Tbh, I'm glad the Rihanna concert got cancelled. I was super jelly of everyone that was going... lol :(",houston,0
27,2013-04-15T23:24:49.000Z,I have no friends -.-,houston,0
28,2013-04-15T21:51:31.000Z,You get money they started hatin,houston,0
29,2013-04-15T21:51:50.000Z,Now everyone can stop worth with  gun issues because this was a bomb!,houston,0
77,2013-04-15T21:52:09.000Z,What kind of sick bastard would do that.,houston,0
78,2013-04-15T20:07:45.000Z,Cant Stand No Broke As Grown Woman Wanna Depend On A Nigga,houston,0
79,2013-04-15T17:36:34.000Z,"Kobe Bryant has a spot in my innermost circle of people I hate right there with Pitbull, Nancy Pelosi, Deloss Dodds, and Obama.",houston,0
80,2013-04-15T16:24:56.000Z,"I bought new headphones yesterday, finally, and I forgot them at home. #TheStruggle",houston,0
81,2013-04-15T18:23:56.000Z,Can't trust anyone,houston,0
82,2013-04-15T22:31:28.000Z,Why is it so damn humid today?!,houston,0
83,2013-04-15T19:01:11.000Z,"""18th amendment made purchasing /consuming liquor illegal"" ""why they did that!?"" - girl",houston,0
84,2013-04-15T23:58:36.000Z,"I feel weird when I do go to church because everyone is all in spirit, and im just there all akward not knowing what to do with my hands .",houston,0
85,2013-04-15T23:35:53.000Z,I'm so disappointed I was suppose to see Rihanna tonite that bish cancelled... Due to bombing.... I'm shopping an dranking at sam dam time,houston,0
86,2013-04-15T21:07:07.000Z,Wild for the night by A$AP Rocky jammmms.,houston,0
87,2013-04-15T19:13:11.000Z,#thingsihate when my socks smell like popcorns lol,houston,0
88,2013-04-15T22:57:58.000Z,Cause when I kick you ima kick you thru the wall. #squatchallengeresults,houston,0
89,2013-04-15T22:52:01.000Z,Seeing the American flag still flying in Boston lets you know there is still hope no matter what the situation is #pray4boston,houston,0
90,2013-04-15T21:12:16.000Z,My best vacations now are pretty much just days where I dont clean a damn thing and no one says anything about it.,houston,0
91,2013-04-15T16:27:50.000Z,I hate not having a voice. I can't even sing,houston,0
92,2013-04-15T22:36:29.000Z,"They just woke me up 
Time to go play!! ",houston,0
93,2013-04-15T21:56:02.000Z,There's some really sick people in this world. Prayers to those affected by the explosions in Boston. #prayforboston,houston,0
94,2013-04-15T22:07:09.000Z,I wish I could help those people #prayforboston,houston,0
95,2013-04-15T20:24:51.000Z,"Wow, the end is closer than we think. Smdh.",houston,0
118,2013-04-15T22:21:05.000Z,"Actually, the government has everything planned. They have A LOT to do with this..",houston,0
219,2013-04-15T22:22:43.000Z,The government has a lot to do with the illuminati..,houston,0
220,2013-04-15T22:07:54.000Z,I want to say something about Boston but I really don't know what to say. This is sick and absolutely horrific.,houston,0
221,2013-04-15T19:59:11.000Z,"You piss me off, like foreals....",houston,0
222,2013-04-15T22:41:40.000Z,Going to get my eyebrows done c:,houston,0
223,2013-04-15T23:52:02.000Z,"""
@HurricaneWillie
: I'll go anywhere with you"" so youll roam the desert with me lookin for strippers and cocaine lmfao XD",houston,0
224,2013-04-15T17:30:33.000Z,But really tho... Kobe is a dirtbag.,houston,0
225,2013-04-15T21:33:03.000Z,I love texas. Especially Houston ♡,houston,0
226,2013-04-15T20:24:21.000Z,Damm straight I'll throw my chancla at you. It never misses. I could fight burglars.,houston,0
227,2013-04-15T23:18:27.000Z,So the North Koreans had plans to attack the US today. Government planned this to go to war with them?,houston,0
228,2013-04-15T14:48:37.000Z,"Joe, slap yourself. ",houston,0
229,2013-04-15T18:38:11.000Z,get it together kakss..,houston,0
230,2013-04-15T21:25:09.000Z,I'm standin on my own so nobody owe me nothin.,houston,0
231,2013-04-15T22:58:26.000Z,I tried playing rune scape for like 5 seconds and I was already tired of it,houston,0
232,2013-04-15T22:21:48.000Z,Otc I should stop trappin and start slangin bitches too much pussy being handed for free,houston,0
233,2013-04-15T21:34:32.000Z,"#tunes4autism 
4.17.13 @ #Zanzibar with L!VE MUSIC! $2 dollar drinks frm 9-11
.50 Cent wings frm 8-11
9003 westheimer.",houston,0
234,2013-04-15T23:58:28.000Z,"""@sarcasticmsnash: The world is honestly a beautiful place. Its the people in it that are ruining it.""",houston,0
235,2013-04-15T21:32:48.000Z,"""
@SergioYturralde
: L&L in San Marcos is bringing back Bulgogi Fries 
"" Omg! :(",houston,0
236,2013-04-15T22:40:44.000Z,I dont understand why people talk shit over the internet. Do you have nothing better to do with your time?,houston,0
237,2013-04-15T23:54:40.000Z,"#I-10BaytownFreeway accident blocks 2 right lanes on I-10 WB after Mccarty. Stop and Go Traffic from Gellhorn, delay of 2 mins #traffic",houston,0
260,2013-04-15T23:25:33.000Z,"#I-10EastFreeway stop and go traffic on I-10 EB between Lathrop and Mccarty in #I-10BaytownFreeway, delay of 3 mins #traffic",houston,0
0,2013-04-15T19:07:39.000Z,Carsons watching Maury! I don't need a test to prove he's my son! #thatsmyboy,omaha,0
1,2013-04-15T16:27:22.000Z,Everyone is annoying me. I literally don't wanna talk to anyone.,omaha,0
2,2013-04-15T22:07:58.000Z,"scary what some people are capable of.  Too many innocent lives affected by this shocking act of terrorism
#prayforboston  #bostonmarathon ",omaha,0
3,2013-04-14T17:34:44.000Z,When I get my Cadillac you bet me and the homies are gonna hotbox everyday before school,omaha,0
4,2013-04-15T13:35:16.000Z,I'm at a solid (9) right now,omaha,0
5,2013-04-14T20:34:17.000Z,"It's official, 
@TheKaraStangl
 and I are gonna have the sickest apartment this summer. #roomies ",omaha,0
6,2013-04-15T01:05:02.000Z,This is gonna bring the best mtv movie awards just because Rebel Wilson,omaha,0
7,2013-04-15T15:35:45.000Z,"I wrote a poem 

Boys

Why

Why do you make me cry

Boys

Oh why

Boys

My tears

Oh boys why",omaha,0
8,2013-04-15T18:35:49.000Z,Fell asleep during the test... Quickly finished.... #stillpassed ,omaha,0
18,2013-04-15T15:54:03.000Z,It's only weird if you have an erection #snapchat,omaha,0
19,2013-04-15T13:13:07.000Z,Why is it so difficult for me to get out of bed in the morning?!?!? I will never understand it #hatemornings #lovesleeping,omaha,0
20,2013-04-15T12:36:18.000Z,You have no idea what is going on with that person dont you have enough to worry about like what to do this weekend!  Bulling must stop!,omaha,0
21,2013-04-15T07:10:05.000Z,Best night with you <3 I love you babe! Couldn't be more happy!! #greatnight,omaha,0
22,2013-04-15T23:31:57.000Z,"""What separates us from the animals, what separates us from the chaos, is our ability to mourn people we’ve never met."" #PrayerForBoston",omaha,0
23,2013-04-15T18:09:10.000Z,Foots finally better! Back to the gym for this girl.,omaha,0
24,2013-04-15T03:10:05.000Z,How frowned upon would it be if I wore my prom shoes to school for the next few days? Just need to break them in..,omaha,0
25,2013-04-14T17:45:46.000Z,I'm constantly forcing myself not to cry,omaha,0
26,2013-04-15T20:21:12.000Z,This nation needs a Batman.,omaha,0
27,2013-04-15T00:21:15.000Z,"sometimes I start tweeting stuff then I'm like ""be nice, self"" . but I'm gonna tell you guys anyway that this guy next to me is very stinky.",omaha,0
28,2013-04-15T17:52:14.000Z,Why was that necessary? ,omaha,0
71,2013-04-14T22:30:34.000Z,#DannyEspinosaBelieves the autographed jersey he won from _bravescountry will be arriving in the mail any day now.,omaha,0
72,2013-04-14T21:47:29.000Z,I only fuck with people that have shit to lose,omaha,0
73,2013-04-15T20:47:21.000Z,IF YOU MAKE A SINGLE JOKE ABOUT BOSTON YOU ARE THE LITERAL DEFINITION OF HUMAN SCUM AND I WILL DEFECATE ON YOUR HEAD.,omaha,0
74,2013-04-14T22:52:22.000Z,I'm irresistible not irreplacable,omaha,0
75,2013-04-15T04:26:22.000Z,Some guys are to thirsty!,omaha,0
76,2013-04-15T19:40:23.000Z,I think the whole moving situation is just now getting to me.,omaha,0
77,2013-04-15T21:59:42.000Z,Oh god no not Mickey Martin's Facebook rants about the bombings,omaha,0
78,2013-04-15T15:04:33.000Z,*gets on twitter* *sees snow tweets* *gets off twitter* *flips table* *throws phone*,omaha,0
79,2013-04-15T21:01:22.000Z,Can't wait for people to come out and say that this is a government conspiracy and I can't wait to tell said people to kill themselves.,omaha,0
80,2013-04-15T22:16:48.000Z,knees hurt so bad,omaha,0
81,2013-04-15T23:29:09.000Z,"America, the blind.",omaha,0
82,2013-04-15T15:32:08.000Z,You don't notice the people that cared until they stop caring,omaha,0
83,2013-04-15T15:57:24.000Z,"S/O 
@LJNeill34
 @AdrienneMahoney
 @JordynHyde
 Iowa Region GOLD champions SWI 3D 151. Wtg. Pressure is off!!!... till next year #repeat2014",omaha,0
84,2013-04-14T20:34:51.000Z,171 into gold championship match! Lets do this in 2,omaha,0
85,2013-04-15T23:40:38.000Z,Who wants to come to magggggies house... We bored,omaha,0
86,2013-04-15T22:10:00.000Z,Swim suits: small bottoms and XL tops. That's just not right,omaha,0
110,2013-04-15T03:18:33.000Z,I'm can already tell I'm gonna absolutely love Vinny's show!,omaha,0
111,2013-04-14T04:31:50.000Z,Prom was amazing ! Now its time for post prom ;) the night ain't over yet !,omaha,0
112,2013-04-14T05:29:03.000Z,The late night thunderstorms are the best,omaha,0
113,2013-04-14T18:25:29.000Z,Turns out you don't lie to well,omaha,0
187,2013-04-15T23:13:16.000Z,So annoyed and stressed just wanna get away!,omaha,0
188,2013-04-15T02:50:12.000Z,Why my dad can't ever bring groceries in by his self?,omaha,0
189,2013-04-15T22:04:27.000Z,Spongebob gay af he got a crush on Squidward lowkey,omaha,0
190,2013-04-15T20:48:00.000Z,"Thoughts, prayers and love go out to all affected by this horrible tragedy. May they find light/small comforts during this dark, dark time.",omaha,0
191,2013-04-15T23:55:37.000Z,"Some people are so sick in this world. Get help before u make such a stupid decision that doesn't only put u in danger but 1,000 of people",omaha,0
192,2013-04-15T23:03:32.000Z,the fact that they bombed top athletes who worked hard enough even qualify for the Boston marathon and 100 are injured is horrible,omaha,0
193,2013-04-15T22:54:59.000Z,If I'm at home there's a 95% chance I'm in my bed,omaha,0
194,2013-04-15T21:52:26.000Z,I think it's funny when people only make others feel bad to make themselves feel better.,omaha,0
195,2013-04-15T20:51:34.000Z,How can some people be so cold hearted it actually disgusts me,omaha,0
196,2013-04-15T16:12:20.000Z,Who wants too go paint balling soon?!,omaha,0
197,2013-04-15T20:21:53.000Z,"""I think she misses all her ex boyfriends""
""Why? Is she in heat or something?""
Hahahahaha 
@Trizzy_Moore
 and Alexis and my conversation >>>>",omaha,0
198,2013-04-15T06:33:48.000Z,I'm boutta go to ihop by myself,omaha,0
199,2013-04-15T17:18:03.000Z,These cough drops are nasty af,omaha,0
200,2013-04-15T13:38:26.000Z,"""
@jludemann3
: 
@Pratt_3mily
 You mean getting dressed down and ate."" hahahahahahahahahahahahaha",omaha,0
201,2013-04-15T17:31:31.000Z,"I love 
@Not_thaT_ODD_",omaha,0
202,2013-04-15T07:26:55.000Z,Words cant explain how much I LOVE YOU <3 <3 <3,omaha,0
203,2013-04-15T16:49:47.000Z,Mrs sedlacek is by far the best teacher in the school hands down,omaha,0
204,2013-04-15T22:45:57.000Z,I would so much rather have a Graduate Safe then an after-prom.,omaha,0
205,2013-04-15T04:44:53.000Z,"We're half awake, in a fake empire",omaha,0
206,2013-04-14T12:55:27.000Z,"I'm hard to love, i don't deserve it but i love that you love me girl! 
@JKammrad",omaha,0
262,2013-04-14T23:17:34.000Z,"After not sleeping this weekend, all i.want to do is sleep !!!!",omaha,0
