,date,contents,city,city_in_disaster
86,2021-02-16T22:30:00.000Z,"“Speak to people in a way that if they died the next day, you’d be satisfied with the last thing you said to them.”",raleigh,0
87,2021-02-15T13:54:54.000Z,"There are not many roads that ultimately end up in the same place.

There is Jesus Christ and Him crucified. That is it.

He is the only way to God.",raleigh,0
88,2021-02-16T03:32:45.000Z,I’m slowly losing myself to the old me,raleigh,0
89,2021-02-15T15:03:00.000Z,Nah it’s really crazy how unsanitary everything was pre-covid,raleigh,0
90,2021-02-16T22:27:00.000Z,"“When we discover that the truth is already in us, we are all at once our original selves.” ~ Dogen",raleigh,0
91,2021-02-15T17:01:14.000Z,I will always go hard for fried pickles with ranch.,raleigh,0
92,2021-02-15T15:22:40.000Z,"Honestly, I had a really good Valentine’s Day",raleigh,0
93,2021-02-16T15:42:15.000Z,"Game Update  vs WF
 

TIME AND LOCATION CHANGE 

JV 3:00 PM Kickoff at WRAL Field 2 

Varsity 3:00 PM Kickoff at WRAL Field 1",raleigh,0
94,2021-02-15T21:22:41.000Z,"Our Public Health team is working now to develop the sign-up structure and strategy for Group 3, which includes our 
@WCPSS
 educators. We'll share more information in the coming days about how that will work. #VaccinateWake #COVID19 #WakeBOC",raleigh,0
95,2021-02-15T14:50:52.000Z,"The 2021 Youth Legislative Assembly is planned for May 1, 2021 in Raleigh. Applications from North Carolina students are being accepted until April 2.

I will be sponsoring one high school student from my distinct to attend!
 
The Youth Legislative Assembly (YLA) is a mock",raleigh,0
96,2021-02-15T15:05:00.000Z,"You are truly missing out on a great learning opportunity if you are not looking the #ironscripter #powershell challenges from 
@JeffHicks
 . Highly recommended !",raleigh,0
97,2021-02-16T16:50:00.000Z,“Courage is going from failure to failure without losing enthusiasm.” ~ Winston Churchill,raleigh,0
98,2021-02-16T13:37:00.000Z,"Good Morning 
Always stay committed, never throw the towel in",raleigh,0
99,2021-02-16T20:50:00.000Z,"“Courage is resistance to fear, mastery of fear – not absence of fear.” ~ Mark Twain",raleigh,0
100,2021-02-15T15:03:28.000Z,Mentally I'm in the mountains while drinking coffee on the porch and all I see is snow and wildlife,raleigh,0
101,2021-02-15T15:50:01.000Z,“There is no security for those who seek it outside of themselves.” ~ Byron Katie,raleigh,0
102,2021-02-15T11:20:00.000Z,“You must do the thing you think you cannot do.” ~ Eleanor Roosevelt,raleigh,0
103,2021-02-15T21:45:46.000Z,"Let’s follow the science? If that’s the case, let’s follow it entirely. The science says life begins at conception. The science says boys should be boys and girls should be girls. I agree, let’s follow the science. #madness #Hypocrisy #2024",raleigh,0
104,2021-02-16T17:55:44.000Z,Soulmate friendships are so real.,raleigh,0
105,2021-02-16T04:32:38.000Z,I be living and my manifestations just be coming in one by one,raleigh,0
106,2021-02-16T03:04:19.000Z,"Probably the best quote of the night from Jake Bean which perfectly identifies this #Canes team: ""We got down 2 goals and nobody even had one thought that we would lose. We knew if we played our game we would come back and make up the goals. No doubts the whole time.""",raleigh,0
107,2021-02-16T13:15:56.000Z,"Interview for another writing gig today. Please send the good vibes, gang! ",raleigh,0
108,2021-02-16T22:27:13.000Z,Blessings on blessings. #HardWorkPaysOff,raleigh,0
109,2021-02-15T17:59:20.000Z,Practice Tue-Fri will be at 3,raleigh,0
110,2021-02-15T16:17:56.000Z,If your area has below freezing temps keep your water running at a trickle to help the pipes not freeze.,raleigh,0
111,2021-02-16T02:56:10.000Z,We haven't lost a home game in 353 days,raleigh,0
112,2021-02-16T02:46:20.000Z,CANES WIN! CANES WIN! THE HURRRIIICCAAANNNEESSS WWWWIIIIIINNNN! WHAT A COMEBACK GAME. THIS IS ONE FOR THE BOOKS. WOO WOO WOO! #LETSGOCANES,raleigh,0
113,2021-02-16T00:48:51.000Z,Gardiner pings the bar. Ugh. So close. A game of inches. Could be tied at three right now.,raleigh,0
114,2021-02-15T22:27:00.000Z,"“Common sense is in spite of, not the result of, education.” ~ Victor Hugo",raleigh,0
115,2021-02-16T00:50:00.000Z,“It is the business of the very few to be independent; it is a privilege of the strong.” ~ Friedrich Nietzsche,raleigh,0
116,2021-02-16T15:50:00.000Z,“First principle: never to let one’s self be beaten down by persons or by events.” ~ Marie Curie,raleigh,0
117,2021-02-16T01:50:00.000Z,“Do not consider painful what is good for you.” ~ Euripides,raleigh,0
118,2021-02-15T23:27:00.000Z,"“Where there is no sense of ownership, there is respect. Where there is no hope, there is Truth. Where there is no attachment, there is love.” ~ Kapil Gupta",raleigh,0
119,2021-02-16T03:12:30.000Z,"Someone was like... ""when all the 
@Canes
  get back up to speed, boy will they be something."" 

It took them about 10 minutes tonight, but once they got up to speed, BOY WERE THEY SOMETHING! 

#LetsGoCanes",raleigh,0
120,2021-02-16T11:44:15.000Z,"i thought about reaching out, and then thought better.",raleigh,0
121,2021-02-16T16:42:31.000Z,I get attached too quickly,raleigh,0
122,2021-02-15T02:39:59.000Z,Technology is mimicking everything we can already do naturally but with demonic intentions,raleigh,0
123,2021-02-16T04:09:02.000Z,"""If your videogame knowledge is solely based on popular titles such as Super Mario, Zelda, Halo, Final Fantasy, Metal Gear, World of Warcraft, League of Legends, CounterStrike, and Tetris you're NOT a gamer!"" #gatekeeping",raleigh,0
124,2021-02-15T16:09:35.000Z,"Cedric Paquette said the drive down to Raleigh ""wasn't too bad."" Now, he's ready to make his debut for the #Canes: ""I'm super excited to be here. It's a great team. I never liked playing against them in Tampa.""",raleigh,0
