,Unnamed: 0,date,contents,city,city_in_disaster,target
390,181,2020-08-04T00:55:36.000Z,a little kid ask me if I had any kids and I said “not yet but i’m not sure if I want to have any” and she said “just adopt! that way everyone wins!” which seems smart,moore,0,0
391,182,2020-08-03T02:58:47.000Z,"My grandmas password is M and her wallpaper is 
@notmichellevsco
 ... guess who’s the favorite",moore,0,0
392,183,2020-08-04T21:19:35.000Z,"Mannnn some of y’all need to realize that if someone wants to walk out of your life, you need to let them.

Y’all fr be hurting your own feelings over someone who doesn’t care about you. Let em go.",moore,0,0
393,184,2020-08-04T00:17:52.000Z,lord the coochie you gave me be putting me in situations ain ask to be in ,moore,0,0
394,185,2020-08-04T13:05:39.000Z,"Pandemic silver linings: Riding to and from work lately, I now frequently pass an elderly neighbor who stands on her sidewalk and waves at me with all the joy of a kid watching the Rose Parade.",moore,0,0
395,204,2020-08-04T20:28:15.000Z,put in my two weeks at target and they took me off the mf schedule this week lmao,moore,0,0
396,205,2020-08-04T00:47:08.000Z,Nothing makes you feel older than using the phrase “back in college...”,moore,0,0
397,206,2020-08-04T23:37:34.000Z,"Pretty soon, I get to be a member of Twitter’s most over-represented demographic: angsty grad students",moore,0,0
398,207,2020-08-03T04:55:26.000Z,Who’s watching the Thunder game in OKC tomorrow tomorrow?,moore,0,0
399,208,2020-08-03T16:31:41.000Z,"And my daughter looks exactly like her daddy of course. 
 @sammithaghoul
 you’re lucky I think you’re the cutest person on the planet lol",moore,0,0
400,228,2020-08-04T22:50:08.000Z,I miss my family in Mexico so much..I would literally do anything to go see them again ,moore,0,0
401,229,2020-08-04T00:43:39.000Z,"The problem is stop trying to find someone to grow old with, I wanna find someone to stay a child with and be goofy.",moore,0,0
402,230,2020-08-03T23:18:31.000Z,"I sent 4 emails today 
 and was tired 
 I’m not ready for RA training nor starting class ",moore,0,0
403,231,2020-08-04T17:44:49.000Z,Aight I want to have a baby,moore,0,0
404,252,2020-08-04T03:09:40.000Z,If Bobby fr gets freed tomorrow 2020 is turning completely around and becoming the best year ever,moore,0,0
405,253,2020-08-04T11:41:37.000Z,Going to bed at midnight and waking up at 6:30? I am intrigued. I think I like it.,moore,0,0
406,285,2020-08-04T16:20:47.000Z,"I was mowing this morning and a lady was walking up to my porch with a flyer, so I cut the mower and she said “Aw, no sweetie you don’t have to stop. I’m just gonna leave this on the porch for your parents”",moore,0,0
407,286,2020-08-03T03:29:24.000Z,"I just realised I was in Atlanta and forgot to post “Peace up, A-Town” and I don’t think I’ll be able to sleep tonight.",moore,0,0
408,287,2020-08-04T13:03:52.000Z,why do these dudes get with beautiful ass women that they know are out of their league just to cheat on them with a 4 it will never make sense to me.,moore,0,0
409,288,2020-08-03T15:01:47.000Z,Create an environment where you feel inspired and witness examples of excellence. #focus,moore,0,0
410,289,2020-08-03T16:30:51.000Z,"If it were up to the fans, Billy Donovan wouldn’t even be OKC’s coach this year. 
 I didn’t forget how y’all were talking a year ago.",moore,0,0
411,290,2020-08-03T17:53:46.000Z,"I’m beginning to accept the fact I’ll be spending the rest of the year in quarantine, if not longer. This shit sucks.",moore,0,0
412,291,2020-08-03T04:13:01.000Z,I have to go back to work on campus tomorrow and just ,moore,0,0
413,292,2020-08-04T14:38:28.000Z,I’ve had to take Oliver to a few doctor appointments by himself lately. Do you know how often I check I didn’t accidentally bring Logan AFTER I arrive? Never before. Always after.,moore,0,0
414,293,2020-08-04T04:48:35.000Z,dropped a boy off at his place after we hooked up and he told me he ate McDonald’s and taco bell today and I said “and you still bottomed?” and he shook my hand then got out of the car,moore,0,0
415,294,2020-08-04T00:26:26.000Z,In high school my senior year calculus teacher said to me all native Americans are drunks trying to steal white peoples money through casinos,moore,0,0
416,315,2020-08-03T14:06:56.000Z,The XFL was only worth 15 Million? Hell Sam Darnold’s net worth is more than 15 Million. ,moore,0,0
417,316,2020-08-04T01:41:00.000Z,This chick I’ve had on snap for awhile finally made a OF and she asked me if “I wanted the link” to it and I said “for what” and she deleted me lmfaoooooo,moore,0,0
418,317,2020-08-04T03:42:30.000Z,I’m trying to stop being mean but it’s like y’all have to stop being stupid first,moore,0,0
419,318,2020-08-04T13:38:28.000Z,"Ung kaklase mo sa HS na may tanong. “Diba may pera kana? Bat di ka bumili ng pampaputi? Morena ka parin.”

So what’s wrong with my morena skin? My Skin is Fcking Beautiful. Legit na makinis at hindi alagang gluta. And many people here in the US would pay money to have ths skin.",moore,0,0
420,339,2020-08-03T17:31:26.000Z,"OKC Twitter -

Where can I find a savory pie? I have checked 2 German bakeries with no luck!",moore,0,0
421,340,2020-08-03T03:53:59.000Z,"There are some moments on Twitter when the politicos are less active and my writing friends shine through. One day, I will get back to being an author, when the world is safe. In the meantime, vote for Dems like your life depends on it. Because it does.",moore,0,0
422,341,2020-08-03T22:54:54.000Z,If CP3 would’ve just hit the damn free throw ,moore,0,0
423,360,2020-08-04T22:18:08.000Z,My 6% package got here in like 3 days,moore,0,0
424,361,2020-08-03T14:23:46.000Z,"I’m not a t swift kind of girl, but betty.. makes.. my heart...race???",moore,0,0
425,362,2020-08-04T03:54:44.000Z,My girl has me doing full moon cerimonies I hope she sacrifices me,moore,0,0
426,393,2020-08-03T04:17:38.000Z,I’m dreaming in photoshoots and development chemicals,moore,0,0
427,394,2020-08-04T21:59:16.000Z,"i’m 15 minutes into the axios interview and i’m ready to call it and let 
@jonathanvswan
 be president now.",moore,0,0
428,395,2020-08-04T21:38:34.000Z,"One of my top ten wishes is that 
@Brian_Pelts
 would get an iPhone so my tapbacks will resonate in a more immediate way.",moore,0,0
429,396,2020-08-04T23:51:19.000Z,"I have learned some things today, friends. Bigly things. 

Things I leaned today:

(1) the toilet seat at my house has been painted

&

(2) tilex basically melts away paint 

/end",moore,0,0
430,397,2020-08-04T01:38:58.000Z,I retweeted ONE CURSED THING and LITERALLY EVERYONE started to have conversations in my mentions EVEN THOUGH I SAID NOTHING. If you cannot take people out of the reply thread AND SHOW SOME DAMN RESPECT then get off Twitter YOU KNUCKLE DRAGGING MOUTH BREATHERS.,moore,0,0
431,398,2020-08-04T22:10:42.000Z,don’t let them guilt your ambition.,moore,0,0
432,399,2020-08-04T04:43:10.000Z,"me apreciating my gf for making me boba 
my ass knowing damn well she used half and half ",moore,0,0
433,400,2020-08-04T12:39:04.000Z,Great morning world !!,moore,0,0
434,401,2020-08-04T12:31:21.000Z,"I'm so busy loving my life that I have no time for hate, regret or fear.",moore,0,0
435,420,2020-08-04T03:37:51.000Z,"Updated OU scheduling info on Tuesday morning’s “T-Row Show” on 
@Sportstalk1400
 (6-9am). Likely dates of season opener and B12 opener and more.",moore,0,0
436,421,2020-08-03T03:15:00.000Z,"“These virtual fans for Houston... they showed up for their team.”
-NBA Announcer, in August.

Imagine hearing this in 2019.",moore,0,0
437,422,2020-08-04T12:06:16.000Z,Facebook school-opening opinions is not what I needed to wake up to this morning.,moore,0,0
438,423,2020-08-04T18:27:00.000Z,"Loved discussing the simple view of reading, dyslexia, DLD, and SLD evals today with 
@MoorePublicSch
 school psychologists! 

We also had fun with 
@spelfabet
’s predictable texts! Let’s keep sowing seeds of the #scienceofreading.",moore,0,0
439,0,2020-08-04T13:42:46.000Z,The United States sold fake dreams to immigrants.,boston,0,0
440,1,2020-08-04T12:38:50.000Z,"Mars in Aries squaring Jupiter in Capricorn can bring us luck, strength and courage today if we don’t go overboard. #astrology",boston,0,0
441,2,2020-08-04T02:13:37.000Z,The fossil fuel companies are on #TeamKennedy because Kennedy is an oil candidate,boston,0,0
442,3,2020-08-03T13:48:17.000Z,Being commissioned is the best feeling in the entire world ,boston,0,0
443,4,2020-08-04T12:11:31.000Z,"So excited to be joining the talented team at 
@GtownCHIR
! Thanks to everyone for a *virtual* warm welcome on my first day. Ready to dive into these important issues!",boston,0,0
444,5,2020-08-04T14:59:33.000Z,"When you criticize an elected and it hits so deep that they unfriend you rather than engage, it means you are absolutely right, and probably so right that they don’t want others to catch on.",boston,0,0
445,6,2020-08-04T13:57:32.000Z,Trynna be a better person everyday,boston,0,0
446,7,2020-08-04T15:00:54.000Z,"The difference between 
a BOY and a MAN. 

B.O.Y(Burden On You) 
M.A.N(Meet All Needs) 

Know The Difference",boston,0,0
447,8,2020-08-03T23:29:59.000Z,my baby sister just graduated and Ms. Rona  said I can’t go to the ceremony ,boston,0,0
448,9,2020-08-04T15:49:56.000Z,unfortunately for everyone i will continue existing,boston,0,0
449,10,2020-08-04T02:24:44.000Z,"Today I had my first iVats where I got to use the stapler for the wedge, then I went on a lung procurement where I go to open the chest. I did the sternotomy and more!!! 
 No one on twitter can top my day 
#whybwhi6CTsurgery 
@BrighamThoracic",boston,0,0
450,11,2020-08-04T22:28:58.000Z,Feeling salty about being accused of making a land grab during a pandemic. Guess what? You’re making a land grab during a pandemic. Don’t want to feel salty? Don’t ignore kids and community—the ones who actually use the land—in the plans you create. #bospoli,boston,0,0
451,12,2020-08-03T01:44:23.000Z,y’all really hate black women cause why is there a petition for noname to get therapy?! ,boston,0,0
452,13,2020-08-04T12:38:46.000Z,Communications become more direct and bold today with an emphasis on self-expression as Mercury enters the sign of Leo. #astrology,boston,0,0
453,14,2020-08-04T13:10:12.000Z,"Right to Counsel is great and important but ultimately it is a bandaid solution that fails to address the root of the problem 

“We’re going to push you into into the deep end but don’t worry, we’ll make sure you have a pool floatie when you get there”",boston,0,0
454,15,2020-08-04T03:11:05.000Z,"Tip for all my gaming people:

Be picky on who you play video games with, people who throw the vibe off, or you struggle to find chemistry with are going to hinder you game and content. 

Even if you love the person irl, you have to draw a line somewhere.",boston,0,0
455,32,2020-08-04T06:17:50.000Z,tweeting & realizing don't nobody care >>>>,boston,0,0
456,33,2020-08-04T15:06:58.000Z,"On mommy we don’t deserve 
@AOC",boston,0,0
457,34,2020-08-03T00:54:26.000Z,"Just saying, I can’t think of any job where I could miss 80% of the time and still work there. Or any place I could spend only 38% of my time and still say I live there. The U.S. Senate, and Massachusetts, should have higher standards. Vote 
@joekennedy
 on September 1st.",boston,0,0
458,52,2020-08-04T20:48:04.000Z,Praying for Lebanon ,boston,0,0
459,76,2020-08-04T18:03:53.000Z,"The Truth About Healing:
being a divine feminine is beautiful but hard because you had to do a tremendous amount of shadow work, lose people you love, lose jobs & opportunities, lose money, lose your MIND (literally and spiritually) and feel lonely to reach empress status and",boston,0,0
460,77,2020-08-04T18:09:53.000Z,Some men need to learn that not every girl they talk to they have to get at them romantically or intimately. You can have a platonic relationships with women as well.,boston,0,0
461,78,2020-08-04T21:45:58.000Z,"You put someone’s life in danger for YOUR FUCKING NAILS????

I hate people",boston,0,0
462,79,2020-08-03T17:30:59.000Z,Psssst. You can get COVID-19 in affluent white suburbs. Pass it on.,boston,0,0
463,80,2020-08-03T16:50:30.000Z,"Found out abt a job w impending deadline & my mentors, PD & Chair dropped everything to help complete my app. Never before have I felt so believed in... & got an interview I didn’t think I had a chance at! That is sponsorship & so grateful to have this at @BostonCityEM #WhyBMCEM",boston,0,0
464,81,2020-08-03T17:41:59.000Z,I successfully detangled 2 extension cords today without freaking out this is HUGE for me,boston,0,0
465,82,2020-08-03T01:17:45.000Z,"My preferred pager etiquette:
Pt name, MRN, (room # if urgent) pertinent data, consult question/concern. Contact name and call back (cb) #. 

Bonus points for staying at cb# for 5 min, 2x bonus for cellphone.

Least fav:
- room # + request only, no cb#
- cb# only

What's yours?",boston,0,0
466,83,2020-08-04T01:53:06.000Z,God says “ feeling weary and heavy burden? come to me and I will give you rest.” Matthew 11:28-30,boston,0,0
467,84,2020-08-04T20:11:47.000Z,"I said to a client today, “I’ll give you a call tomorrow morning and we will see what we can make shake!” And I’ve never hated myself more.",boston,0,0
468,101,2020-08-04T13:57:22.000Z,Stop determining your self-worth based off of your work.,boston,0,0
469,102,2020-08-03T18:45:04.000Z,"So, if I rename all the church committees “ministry pods,” will that make me nimbly missional?",boston,0,0
470,103,2020-08-04T23:50:23.000Z,i love jackie bradley jr. which you all know. but i’m reiterating.,boston,0,0
471,104,2020-08-04T00:08:32.000Z,"I have been watching wrestling and WWE for the past few weeks and WOW.

The DRAMA. The PASSION. The ATHLETICISM. The TIGHTS!!!!",boston,0,0
472,122,2020-08-04T04:39:34.000Z,Gonna get cancelled for being a class traitor because I spent $10 on pink bullets in Call of Duty,boston,0,0
473,123,2020-08-04T22:24:32.000Z,Thank you to those who have reached out and asked about my family. They’re all safe but certainly shaken. Today was an unpleasant scare #BeirutBlast,boston,0,0
474,124,2020-08-04T18:45:40.000Z,"Go For Geary tonight at 6. Ready your calls. Any and all topics. 
508-964-3527",boston,0,0
475,125,2020-08-04T20:52:15.000Z,Get money & mind ya business,boston,0,0
476,143,2020-08-04T23:46:34.000Z,"I thought the phrase was “Hell or high water “ not “hell AND  high water.”  Enough, 2020.",boston,0,0
477,144,2020-08-04T22:09:16.000Z,"I could tweet that I want a facial from 49 men. Unless you were one of the 49 men I am specifically addressing, there’s no need for private discourse surrounding my public tweet",boston,0,0
478,145,2020-08-04T19:35:11.000Z,can’t find my car not gnna say what kind cuz ugly but if you see a car in east boston that looks like it misses its mommy call me,boston,0,0
479,210,2020-08-03T15:53:07.000Z,"#EkBharatEkatmaBharat On 5th whole nation to celebrate the J&K integration into Bharat:Black Day call giver be prosecuted for their Big Scams,Loot Scoots & Corruption 
@DrMohanBhagwat
 @narendramodi
 @AmitShah
 @DrJitendraSingh
 @DostKhan_Jammu
 @BJP4India",boston,0,0
480,211,2020-08-04T20:47:32.000Z,this wind is horrible I’m too petite and fertile to handle it,boston,0,0
481,212,2020-08-04T17:18:27.000Z,my boss asked me if I have candles in case the power goes out during the storm lol if only he knew,boston,0,0
482,213,2020-08-04T04:36:22.000Z,"Thank you Plymouth School Committee members for taking the time and making the hard decisions. While I am hesitant to teach in pandemic times, I appreciate the hard work that you all have done. 
@PlymouthSch",boston,0,0
483,214,2020-08-04T21:12:54.000Z,Prayers out for everyone affected by the explosion in Beirut ,boston,0,1
484,215,2020-08-04T18:47:52.000Z,My thoughts are with the people of Lebanon.,boston,0,0
485,216,2020-08-04T19:55:02.000Z,chelsea really need to fix that one spot where it’s just straight potholes nbs,boston,0,0
486,217,2020-08-04T17:30:28.000Z,I’m convinced everyone today only has one brain cell working today,boston,0,0
487,218,2020-08-03T23:46:56.000Z,Banning parties on and off campus is like banning the use of deck chairs on the Titanic. Campuses should be closed until this country can get a handle on a national emergency,boston,0,0
488,219,2020-08-04T18:11:41.000Z,Gonna be a Tuesday BOOZEday am I riggggghht,boston,0,0
489,220,2020-08-04T19:47:44.000Z,s/o twitter bringing back the lil vibration when you like shit,boston,0,0
490,221,2020-08-03T19:00:49.000Z,Getting put down ,boston,0,0
491,222,2020-08-04T23:39:20.000Z,There’s always $$$ to be made,boston,0,0
492,223,2020-08-04T15:02:16.000Z,Gentle reminder that hard work is not the answer to poverty. This mindset is couched in the idea that poverty is laziness which is both classicism and ableist. Poverty is a systemic issue in a society of selective opportunities.,boston,0,0
493,245,2020-08-04T19:40:47.000Z,"My kid just emailed 
@wutrain
 to interview her for a slide deck she’s doing on why public transit should be free for all and my heart is bursting.",boston,0,0
494,246,2020-08-04T17:25:17.000Z,Sun always shines after the storm tho ,boston,0,1
495,247,2020-08-03T20:24:51.000Z,ripped my pants at work just like that episode of spongebob ,boston,0,0
496,248,2020-08-04T19:44:10.000Z,"Celebrating my birthday by aggressively overcaffeinating, enjoying a few mid-day jello shots, and watching Crazy Ex-Girlfriend for seven hours straight.",boston,0,0
497,270,2020-08-04T20:45:16.000Z,"Yesterday I ate a bag of baby carrots, a bag of Doritos and turmeric tofu, so today my poop is rust colored like I’m a sad robot.",boston,0,0
498,271,2020-08-03T20:03:56.000Z,"three glasses of rosé deep out to lunch with my friends and the waiter goes “we probably should’ve just done a bottle, huh?”

ok jeremy no need to judge me but yeah we fuckin should’ve",boston,0,0
499,0,2020-08-04T22:46:00.000Z,"If your GPA isn’t in your bio, I assume we can’t recruit you.",nyc,0,0
500,1,2020-08-04T22:14:49.000Z,"Your time, energy & effort is appreciated way more than someone gifting a ton of subs. Money comes n goes but true bonds stay.",nyc,0,0
501,2,2020-08-04T23:36:22.000Z,Bruh ask before you just go eating in someone’s car... if I dont rock with you lime that ITS NO EATING IN MY WHIP!,nyc,0,0
502,3,2020-08-04T20:12:17.000Z,People who lack empathy really confuse me because how hard is it to ask yourself “how would I feel if that were me?”,nyc,0,0
503,4,2020-08-04T20:58:25.000Z,Can we drop the “criminal” from “criminal justice”? I like “justice system” a lot better. People involved in the justice system are not criminals. They are people involved in the justice system. We need a shift from prescriptive to descriptive language. #LanguageMatters,nyc,0,0
504,5,2020-08-04T23:02:35.000Z,We really need more black women financial planners.,nyc,0,0
505,6,2020-08-04T21:44:08.000Z,"It’s still the Feast of St. John Vianney so pray for:

Your favorite priests
Your least favorite priests
Struggling priests
Sinful priests
Future priests
More priests",nyc,0,0
506,7,2020-08-04T22:04:46.000Z,This that spla’,nyc,0,0
507,8,2020-08-04T20:31:21.000Z,I don’t use measurements when seasoning my food. I just let the ancestors guide my hands.,nyc,0,0
508,9,2020-08-04T23:20:14.000Z,new normal: adding washable masks to your socks and underwear drawer,nyc,0,0
509,10,2020-08-04T23:00:48.000Z,"Gametime! Let’s go Matz, and let’s go #Mets! Let’s keep the bats hot 
 #LGM",nyc,0,0
510,11,2020-08-04T22:43:19.000Z,I don't think u guys understand how much we appreciate when yall come into chat even tho you're busy doing something to say hello n wish a good stream. That shit goes such a long way bro. Like 1-Ty for thinking of me. 2-Ty for looking up my channel 3-Ty 4 the good vibes,nyc,0,0
511,12,2020-08-04T21:58:45.000Z,No #Mets lineup yet and about an hour until gametime. Is everyone opting out?,nyc,0,0
512,13,2020-08-04T23:05:33.000Z,Sometimes I listen to the In The Heights soundtrack just to feel something,nyc,0,0
513,14,2020-08-04T22:25:02.000Z,"HOW TO HELP WITH THE CRISIS IN LEBANON: A THREAD

if you can’t donate rt it can save a life 
and if you know anything else that can help reply wit it 
#BeirutBlast #Beirut #PrayForLebanon #prayforbeirut #explosion",nyc,0,1
514,15,2020-08-04T23:23:49.000Z,I think graduating 2020 was a blessing in disguise ,nyc,0,0
515,32,2020-08-04T23:28:12.000Z,"Yall- my mom learned howta email on her own
 IM SO PROUD",nyc,0,0
516,33,2020-08-04T20:31:14.000Z,Social media got y’all delusional as fuck,nyc,0,0
517,34,2020-08-04T20:29:18.000Z,Just poured my heart and soul into this cover letter a position. Crossing my fingers I get an interview ,nyc,0,0
518,35,2020-08-04T22:08:29.000Z,"mercury = factual data 
jupiter = embodied wisdom 
saturn = ingrained lessons",nyc,0,0
519,68,2020-08-04T22:53:53.000Z,"I’m old enough to remember when 70K Manhattan residents lost power for 5hrs in July 2019 outage, which was national breaking news. Over 200K outer-borough residents are w/out power in a pandemic & are told it will take days to restore. Hope things are well in Manhattan & Hamptons",nyc,0,1
520,69,2020-08-04T19:50:53.000Z,The shorties who shame you for showing your body are usually just insecure about their own,nyc,0,0
521,70,2020-08-04T22:17:57.000Z,Y’all love to come on this bird ass app and lust over straight men when there are so many fine gay niggas. I hate to see it,nyc,0,0
522,71,2020-08-04T19:43:26.000Z,Prayers up for Beirut! ,nyc,0,0
523,72,2020-08-04T20:59:51.000Z,Thinking of all my friends in Beirut. ,nyc,0,0
524,73,2020-08-04T23:56:05.000Z,My taste in people in general change over the years ,nyc,0,0
525,74,2020-08-04T20:12:00.000Z,"Mannn, the last thing I remembered was leaving work early to pick Xen up from school and wait for this corona thing to pass. It’s been 5 months.",nyc,0,0
526,75,2020-08-04T22:46:26.000Z,God said yall racist in Staten Island let me take your electricity,nyc,0,0
527,76,2020-08-04T23:02:15.000Z,You don’t have to amplify the false information or bad information just because someone in power has said it.,nyc,0,0
528,97,2020-08-04T21:02:44.000Z,"Internet is out. New York is not really built for storms, or heatwaves, or snow, or pandemics...",nyc,0,1
529,98,2020-08-04T21:44:30.000Z,Work Harder,nyc,0,0
530,99,2020-08-04T21:14:33.000Z,"Books 
 ",nyc,0,0
531,100,2020-08-04T22:44:10.000Z,A great way to kill time during quarantine is to make a list of everyone who has ever wronged you,nyc,0,0
532,101,2020-08-04T20:36:53.000Z,I’m a proud public school kid ,nyc,0,0
533,123,2020-08-04T20:50:29.000Z,Moe I miss bartaco,nyc,0,0
534,124,2020-08-04T23:27:45.000Z,"My heart goes out to all my Lebanenese friends & countrymen/women . What a tragic event today and chaotic year it has been for their country. I pray / hope casulties  are minimum and speedy recovery for all the injured. Sincere wishes & prayers from 
  to  ",nyc,0,1
535,125,2020-08-04T22:30:03.000Z,Season two of HARLEY QUINN is the only good thing 2020 has given us.,nyc,0,0
536,126,2020-08-04T22:10:17.000Z,"i was sad to be graduating a year early from NYU because i truly loved  undergrad, but now i see i lucked out since i don’t have to pay full NYU real estate tuition for an all-online experience lol",nyc,0,0
537,148,2020-08-04T20:19:08.000Z,Did eveyone just wake up today & realize Thoroughly Modern Millie was racist? How did you escape the experience of your all white high school age production of it that you reflected on years later with horror?,nyc,0,0
538,149,2020-08-04T23:59:17.000Z,Love when I get complimented without being sexualized,nyc,0,0
539,184,2020-08-04T22:36:18.000Z,Phil has always known!!! Should’ve let him trade KP for Booker ,nyc,0,0
540,185,2020-08-04T23:15:39.000Z,Happy women arent hating and hating women ain’t happy. Better check your situation,nyc,0,0
541,186,2020-08-04T22:04:30.000Z,"People will be like- “”support the arts! People who work in entertainment are struggling! They need help!””
Then 5 mins later those same people will be like.- you want me to .... pay :/ over $10??... for this piece of work that cost billions to make. .... :/",nyc,0,0
542,187,2020-08-04T23:49:05.000Z,Prayers for Beirut as they deal with this horrible moment,nyc,0,1
543,188,2020-08-04T22:47:32.000Z,a part of me is low key obsessed with how most of the adverstiments in the subway stops are all from pre covid feels very post-apocalyptic,nyc,0,0
544,189,2020-08-04T21:42:51.000Z,"new jersey was in a state of emergency today for the hurricane. it rained for 5 mins & is now sunny.

this is 2020.",nyc,0,1
545,190,2020-08-04T21:34:01.000Z,Should the Presidential debates be moved up earlier due to the expansion of early / mail-in voting?,nyc,0,0
546,191,2020-08-04T22:24:11.000Z,they say they can’t enforce kids to wear masks but do y’all remember getting dress coded in hs and if you didn’t have anything to cover up they would MAKE u wear that big ass dusty t-shirt,nyc,0,0
547,210,2020-08-04T21:12:53.000Z,"they had to put my dog down today 
 almost a year from when jacob passed. at least they get to run around together again. i love you seven.",nyc,0,0
548,211,2020-08-04T19:39:02.000Z,the rosemary mint oil from mielle is really the truth,nyc,0,0
549,212,2020-08-04T23:50:38.000Z,"Hurricane Isaias knocked out my power, so I was forced to use an external battery charger to charge my iPhone so I could swipe matches on Tinder, just like boomers used to in their flip phones during Hurricane Andrew",nyc,0,1
550,213,2020-08-04T21:17:55.000Z,I want to go on a vacation already without having to worry about this virus ,nyc,0,0
551,231,2020-08-04T23:09:26.000Z,Setting up my hookah is a form of self care.,nyc,0,0
552,232,2020-08-04T20:24:42.000Z,"Y’all don’t want a socialist government but, here we are, crowdfunding healthcare, human rights, education, disaster relief, etc, with our post-tax dollars",nyc,0,0
553,233,2020-08-04T21:20:15.000Z,someone said i seemed like a capitalist in my tiktok live today & my socialist ass took it as a compliment bc i often do say my productivity addiction is a capitalist’s dream,nyc,0,0
554,234,2020-08-04T19:52:37.000Z,My body is literally a work of art lmao Im def gon show it off,nyc,0,0
555,253,2020-08-04T21:32:51.000Z,Beirut. Just Beirut.,nyc,0,0
556,254,2020-08-04T22:03:44.000Z,I’m the best ping pong player in the league,nyc,0,0
557,255,2020-08-04T22:01:56.000Z,after almost five months it took me only three days to not be excited about watching a rangers game. very healthy relwtionship I have with this team!!!,nyc,0,0
558,256,2020-08-04T21:37:37.000Z,"Why is it so hard to stay friends with an ex*?

*stranger I’ve never actually met but that doesn’t mean he wasn’t my boyfriend",nyc,0,0
559,290,2020-08-04T20:32:42.000Z,the way my passport already arrived in less than a month and they said it was gonna take 3 or more...,nyc,0,0
560,291,2020-08-04T21:24:23.000Z,Hoping to echo beyond my actual end.,nyc,0,0
561,292,2020-08-04T23:13:45.000Z,Real talk Americans should be embarrassed it takes a foreign journalist to come TO OUR LAND and grill OUR LEADER. Our mainstream media is the enemy at the door. They are the one who knocks.,nyc,0,0
562,293,2020-08-04T21:28:29.000Z,My superpower is : * you have 2 minutes left to drop off your bag * ... but I made it ,nyc,0,0
563,294,2020-08-04T21:19:10.000Z,Disappointed for Brentford. Would have liked to see them succeed after their steady & thoughtful progress over the last few years.,nyc,0,0
564,295,2020-08-04T20:13:42.000Z,Everyone in my neighborhood is walking around taking pictures of downed trees.,nyc,0,1
565,296,2020-08-04T22:28:54.000Z,"Tonight’s #Mets lineup (finally)

Nimmo LF
J.D. Davis 3B
Alonso 1B
Ramos DH
Conforto RF
Dozier 2B
Cordell CF
Giménez SS
Nido C

Matz LHP

#LGM",nyc,0,0
566,316,2020-08-04T22:31:59.000Z,Devin Booker different bruh. Different.,nyc,0,0
567,317,2020-08-04T23:16:20.000Z,Late 80’s horror films have the best look. Dark and gritty.,nyc,0,0
568,318,2020-08-04T22:09:26.000Z,"Listen close. I’m putting it out there that I want to shoot a 
@clarksshoes
 campaign with 
@sterling7
 in Jamaica.",nyc,0,0
569,319,2020-08-04T21:42:22.000Z,"In the middle of an intense day, I want to thank our extraordinary school food workers, school cleaners, school safety, and crossing guards for working today to keep grab and go sites open to provide meals for families.",nyc,0,0
570,338,2020-08-04T20:45:05.000Z,"‘due to the pandemic and the politicization of postal service funding, your author copies shipment may be delayed’ is not a template email I thought I’d need but here we are!",nyc,0,0
571,339,2020-08-04T22:16:49.000Z,"Story time: a few years ago on a date I tried to impress a boy by singing “Love For Sale” at an open mic night in a cute cafe. to this day it’s my best live performance but it also gave him the very wrong idea...

and this is why I no longer sing in public",nyc,0,0
572,340,2020-08-04T21:11:27.000Z,RETWEET if you’ve ever been told that you write like a girl,nyc,0,0
573,358,2020-08-04T20:16:17.000Z,"“I don’t know John Lewis.” Is about the most on target thing 
@potus
 has ever said.",nyc,0,0
574,359,2020-08-04T22:31:05.000Z,"Trump: “Our national Covid-19 numbers would be quite low if you just take out New York, New Jersey and maybe Connecticut.”",nyc,0,0
575,360,2020-08-04T22:31:59.000Z,there’s a mouse under my dishwasher and i just can’t function right now because of my fear of small rodants ,nyc,0,0
576,361,2020-08-04T19:38:14.000Z,"The thing about Twitter is sometimes you miss things because... well...sometimes you’re working.  And then later you see the thing everyone was hours ago laughing together.  So now you laugh about it, too, but now you’re laughing alone.",nyc,0,0
577,379,2020-08-04T20:53:34.000Z,"With all the power outage going around. Now is an excellent time to support @NYCDSA_Climate’s public power bill. Energy should be owned and run by the community, not large corporations like Con Edison.",nyc,0,0
578,380,2020-08-04T22:37:28.000Z,"The reason for the EXTRAORDINARY TikTok deal — ostensibly — is to protect America’s national security.  

“What’s in it for us?” is a bizarre question in this context.

Protecting America’s national security — a vital national interest — is the value.",nyc,0,0
579,409,2020-08-04T22:01:14.000Z,"If I were a parent, I would be the jerk kind that flat out banned all live-action Disney remakes on the grounds of terminal banality.",nyc,0,0
580,410,2020-08-04T20:54:30.000Z,for some reason i feel like i cant hear shit with these mask on ...,nyc,0,0
581,411,2020-08-04T20:44:31.000Z,Baby that storm did a number on the trees in BK!!!!,nyc,0,1
582,412,2020-08-04T22:21:15.000Z,think i need a quick nap. if i’m not tweeting by 830 pls send wake up squad,nyc,0,0
583,413,2020-08-04T23:55:41.000Z,Drinking at home is so much more productive than going out. I spent like an hour manually recalibrating my TV last night. Then I spent the next 30 minutes playing guitar badly before tucking myself into bed at precisely 10:30 PM.,nyc,0,0
584,414,2020-08-04T22:57:32.000Z,my therapist’s power went out mid session.... doesn’t bode well for me in more ways than one,nyc,0,0
585,415,2020-08-04T23:05:28.000Z,We’re all going to be so much better at quarantine birthdays next year,nyc,0,0
