,date,contents,city,city_in_disaster
45,2021-03-16T21:23:08.000Z,"I hate performing.
I want to be allowed to be tender. 
I want to be allowed to be soft.",nyc,0
46,2021-03-16T20:57:13.000Z,Dudes watch one Gary Vee video and start researching private jets,nyc,0
64,2021-03-16T21:32:01.000Z,Oops forgot to cancel like 10 free trial apps today,nyc,0
89,2021-03-16T23:57:55.000Z,Uzi wake yo ass up ,nyc,0
90,2021-03-16T22:27:58.000Z,Fuck Im so horny I wanna fuck me so bad,nyc,0
91,2021-03-16T20:50:10.000Z,"moving sucks... but hey, new apartment!",nyc,0
92,2021-03-16T21:00:42.000Z,RIP TO THE HOMELESS GUY THEY KIDNAPPED OFF THE STREETS TO TRANSPLANT HIS HEART INTO PRINCE PHILLIP ,nyc,0
93,2021-03-16T21:49:46.000Z,I’m so tired of people acting like that women can’t rap about sex.,nyc,0
94,2021-03-16T19:17:36.000Z,"so excited for tomorrow that i could literally scream (but doing so would be a very bad idea 
) ",nyc,0
95,2021-03-16T23:35:59.000Z,"FWIW, the Last Two Minute Report confirmed Foster’s traveling call on Julius Randle was the correct one. #Nets #Knicks #nba",nyc,0
96,2021-03-16T23:56:04.000Z,aoc may not be your friend ... but i am,nyc,0
97,2021-03-16T22:07:21.000Z,"Made the mistake of watching #Lebanon news today, same clowns, talk-heads, warlords pretending to be governing in the name of the people & public—while we know they are corrupted lying criminal puppets. Horror. Pain. Tears. This is an economic warfare on an entire population.",nyc,0
98,2021-03-16T20:35:01.000Z,"My *favorite* thing is when a friend sends me a terrific, unproduced play and offers to connect me with the writer. I just love it.",nyc,0
99,2021-03-16T22:16:56.000Z,"If you’re supporting a candidate for Mayor who doesn’t see value in civically engaging in NYC, than I have a NY Governor for you!",nyc,0
100,2021-03-16T22:55:03.000Z,when you log out you die in real life,nyc,0
121,2021-03-16T23:41:19.000Z,Giving birth ...,nyc,0
122,2021-03-16T23:44:42.000Z,if i see one more bitch call newroz persian new year ,nyc,0
123,2021-03-16T21:52:50.000Z,"MY FUCKING BEST FRIEND AND SISTER GOT INTO FUCKING GRAD SCHOOL, IM BOUT READY TO START POPPIN BOTTLES",nyc,0
124,2021-03-16T22:05:41.000Z,I bought $NKLA today.,nyc,0
125,2021-03-16T20:46:08.000Z,"Absolutely sensational visit from 
@Pam_Palmater
 today in “Race, Racism and the Law” 
@uocommonlaw
.

We explored advocacy *within* vs. *against* colonial institutions, anti-subordination principles in Indigenous law, UNDRIP/its implementation, & “rule of law” vs. “law of rulers.”",nyc,0
146,2021-03-16T17:36:34.000Z,If you are ‘offended’ by the truth… It is not the truth that needs to change.,nyc,0
147,2021-03-16T21:03:50.000Z,Why does someone mocking the way you talk hit harder than any other insult? Lol,nyc,0
148,2021-03-16T23:02:13.000Z,Man i’m working so hard... New york really the city of dreams. This is life changing - 7 songs in 7 days!,nyc,0
195,2021-03-16T22:38:03.000Z,Today parents visited our virtual classrooms. The feedback they gave us was exactly what we needed. They said we’re doing a great job with their kids and called us heroes. I’m still beaming with joy!,nyc,0
196,2021-03-16T21:24:40.000Z,"I will miss 
@VinnyVidiVici98
 Thank You for your Blood, sweat and tears! Always a Steeler! Always dependable! Appreciate you 98! Good Luck!",nyc,0
197,2021-03-16T23:36:05.000Z,I realised I gained some followers back as soon as I made everyone aware that the $NKLA thing was a joke! Lmao ,nyc,0
198,2021-03-16T23:06:35.000Z,"I don’t have a coherent first principles argument for this, but the tax on imported water should be like, 500%. If you want to your water flown in glass bottles from Italy, go for it, but it should cost like $30 and fund the public school system or something",nyc,0
199,2021-03-16T20:44:51.000Z,"Word of advice: no matter what the situation is, don’t ever get too comfortable",nyc,0
200,2021-03-16T23:17:27.000Z,"Bank Account: $1,400 
Me at Little Man Ice Cream: “Bring the owner! I’d like to milk him myself.”",nyc,0
201,2021-03-16T20:59:44.000Z,Crazy to think I haven't had a cold in a year.,nyc,0
202,2021-03-16T19:46:39.000Z,"Thrilled to announce I got a promotion* at work!!

*Cried in a meeting with a Director instead of with my manager",nyc,0
203,2021-03-16T22:18:03.000Z,"Remember your time = $$$

Just a reminder to pay women when you invite them to speak on your panels and events. #paywomen",nyc,0
204,2021-03-16T23:31:13.000Z,Ok time to figure out whomst I’m going to chromatica ball with,nyc,0
205,2021-03-16T22:44:20.000Z,easiest way 2 block yo blessings is by thinkin u know it all,nyc,0
206,2021-03-16T22:31:19.000Z,I’m finally at a job I love. Thank you God.,nyc,0
207,2021-03-16T21:27:26.000Z,"Guys, today I upgrade to Trader Joe’s from Walmart. Moving up in this world!",nyc,0
227,2021-03-16T22:20:24.000Z,"See, the thing IS Samaria Rice did not fall for the okie doke: hollow promises of ""justice"" by Black-faced liberal left white supremacy by joining ""Mothers of the Movement"" and other con jobs using performative 
wokeness.",nyc,0
228,2021-03-16T18:35:30.000Z,I hope I never love someone like Asian Doll loves King Von....,nyc,0
229,2021-03-16T19:08:51.000Z,"Who 
@ECUPiratesFB
 or 
@EastCarolina
 can tell me if we can start a GoFundMe to help ECU football build an indoor practice facility?",nyc,0
230,2021-03-16T21:45:19.000Z,Working theory: Connecticut is the Staten Island of New England.,nyc,0
251,2021-03-16T23:01:35.000Z,I definitely took opening up a chest and finding an Assault Rifle for granted,nyc,0
252,2021-03-16T20:49:21.000Z,finally ordered the vintners daughter serum .... i feel god (gwyneth paltrow) in this hell’s kitchen living room tonight,nyc,0
253,2021-03-16T20:38:56.000Z,"Some personal news:
.
.
.
.
.
After over a year, my jeans still fit.",nyc,0
288,2021-03-16T20:06:20.000Z,"If you took crypto out of CryptoArtist what are you?

Yeah, just be that.",nyc,0
289,2021-03-16T23:26:01.000Z,"I wish there was even a tiny piece of Fortnite that was casual nowadays. Storyline kicked up a notch, content kicked up a notch, I’m ready to go, and then remember I’m still competing in the FNCS every game",nyc,0
290,2021-03-16T21:19:50.000Z,Being an adult is exhausting.,nyc,0
291,2021-03-16T23:04:53.000Z,The problem with me is that imma spend $500 on art supplies in a day but imma wear the same busted ass pair of crocs and sweatpants . Art makes me happy clothing and shoes do not like i don’t leave my apt so why in the hell am I buying clothes for,nyc,0
292,2021-03-16T20:34:19.000Z,"Apologies when you’re wrong, stop looking for quotes that support your stupidity.",nyc,0
293,2021-03-16T22:19:21.000Z,Harry Styles doesn’t need Gucci to be stylish or iconic. I’d really enjoy watching him come into his own without a huge team around him.,nyc,0
294,2021-03-16T19:35:54.000Z,"nothing

     nothing 

           nothCRINGE AT SOMETHING DUMB I SAID 6 YEARS AGO",nyc,0
295,2021-03-16T21:59:32.000Z,You’re telling me TikTok has people obsessed with making RUGS now? Mmk we need to get everyone vaccinated STAT because we’ve strayed SO far from banana bread if we’re somehow all the way back to artisanal weaving already,nyc,0
315,2021-03-16T18:42:54.000Z,Fried fish is really top 3,nyc,0
316,2021-03-16T21:19:41.000Z,I’m h*rny,nyc,0
317,2021-03-16T20:59:48.000Z,Stressed about pride: I’m just trying not to get my hopes up but also need to start getting my hopes up lol,nyc,0
318,2021-03-16T23:05:57.000Z,FUCK YESSS MY JOB IS VACCINATING ME I TAKE BACK EVERY HARSH WORD I HAVE EVER UTTERED AGAINST NYU,nyc,0
338,2021-03-16T22:14:50.000Z,How many times ya gonna say ya happy to be single? We heard you the first 500 times last year,nyc,0
339,2021-03-16T23:10:16.000Z,Taking applications to come clean my apartment,nyc,0
340,2021-03-16T22:20:20.000Z,"Some of the women that I have covered so far during #WomensHistoryMonth
 :

*Wangari Mathaai
*Amanda Gorman
*Dolores Huerta
*Hillary Clinton
*Sonia Sotomayor 
*Melba Doretta Liston
*Emily Warren Roebling 
*Eliza Jennings Graham 
*Antonia Pantoja
*Elsie Richardson",nyc,0
358,2021-03-16T20:41:23.000Z,Remember when we didn’t know how loudly our spouses type?,nyc,0
359,2021-03-16T22:27:40.000Z,"Well now I’ve got 
@TheBarbaraSmith
 on my mind...

“These people were looking at the situation and saying, ‘What we have here is not working. We need to think about things in a different way.’ And who better to do that than feminists of color who are queer and on the left?”",nyc,0
376,2021-03-16T19:27:05.000Z,SOMEONE NEEDS TO MAKE A DOCUMENTARY ABOUT HRHCOLLECTION,nyc,0
377,2021-03-16T21:21:39.000Z,Should I pop this molly rn on the train,nyc,0
378,2021-03-16T23:23:22.000Z,Sometimes the universe sends exactly what you need,nyc,0
0,2021-03-16T04:20:32.000Z,Ruth said “I’m so high I thought the street name was zoth but it’s 20th” ,joplin,0
1,2021-03-16T23:24:52.000Z,Android users... pls stop taking pics and vids of your weed..,joplin,0
2,2021-03-15T01:28:45.000Z,I realized I was toxic when I hate this mf but still send him memes every now and then ,joplin,0
3,2021-03-15T19:24:55.000Z,"The 
@PooBaseball
 team is NOT afraid to swing the bat. Going to be a fun offense to watch.",joplin,0
4,2021-03-15T01:07:31.000Z,From now on I am not reaching out. Let's see how many friends disappear.,joplin,0
5,2021-03-15T05:11:58.000Z,All Dogs go to Heaven is just as sad as i remember oh my god,joplin,0
6,2021-03-16T02:42:55.000Z,"If I had a gun with 2 bullets and I was in a room with Hitler, Bin Laden & Toby, I’d shoot Toby twice....  
 #TheOffice",joplin,0
7,2021-03-15T21:10:53.000Z,I pray things will work out and everything will be okay.,joplin,0
8,2021-03-15T19:16:32.000Z,"This job is now open at Butterball in #Carthage, MO. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Maintenance Mechanic #FacilitiesMgmt",joplin,0
9,2021-03-16T11:49:31.000Z,"One hour and 10 minutes left at work, only had one anxiety attack and cried once ",joplin,0
10,2021-03-15T22:33:27.000Z,Go listen to home alone,joplin,0
11,2021-03-15T22:30:40.000Z,Man the #Patriots are signing a hell lot of deals today. Maybe Cam Newton will have a good receiving core with Nelson Agholor on the team.,joplin,0
12,2021-03-16T04:55:34.000Z,"Taking late night scalding hot baths are honestly what I live for. If my skin isn’t bright red afterwards then 
I don’t want it",joplin,0
13,2021-03-16T15:24:03.000Z,It always seems impossible until it is done.                             Nelson Mandela,joplin,0
14,2021-03-15T16:31:16.000Z,"With friends, one is well; at home, one is better.                   Leo Tolstoy",joplin,0
30,2021-03-15T22:40:42.000Z,"I get annoyed so easy, like why tf you breathing type of annoyed.",joplin,0
31,2021-03-15T00:32:14.000Z,I can’t stop watching Breaking Amish,joplin,0
32,2021-03-15T21:06:59.000Z,how come none of yall wear ur got dang mask ,joplin,0
33,2021-03-15T18:09:10.000Z,"Does Lakeith Stanfield being nominated for Supporting next to Daniel Kaluuya run the possibility of splitting votes? 

Or is Kaluuya such a strong front runner it doesn’t matter?",joplin,0
34,2021-03-16T13:26:30.000Z,1 year today still doesn’t feel right rip gpa I love you 4L ,joplin,0
85,2021-03-15T14:19:40.000Z,Anyone else turn on the GPS and then completely ignore the directions it gives you?,joplin,0
86,2021-03-15T18:27:59.000Z,"Her:I’m losing feelings
Me: you better go find em, cause u not leaving me",joplin,0
87,2021-03-15T16:03:19.000Z,I always wonder why I have bruises on my knees...but I realize now it’s from kneeing my desk 300 times a day.,joplin,0
88,2021-03-15T21:08:11.000Z,Funny how short I am and ni**as  still look up to me ,joplin,0
89,2021-03-16T23:16:34.000Z,"When you think life is coming together, it all just falls apart.",joplin,0
90,2021-03-16T19:51:20.000Z,y’all hate biden but cashed out that stimulus real quick huh? ironic. ,joplin,0
91,2021-03-15T13:09:46.000Z,"Why am I still not $1,400 richer",joplin,0
92,2021-03-16T20:19:53.000Z,"Don’t reply to me too fast, but don’t take too long.
I just be feeling weird when you open my snap before I sent it",joplin,0
93,2021-03-15T22:22:46.000Z,My child tried eating dog food,joplin,0
94,2021-03-15T00:16:54.000Z,"Watching Iron Man

Husband: yeah this is the part where they play the Black Sabbath song right? 

Me: no it’s an Ozzy Osbourne song

Husband pauses movie: who do you think Ozzy Osbourne sang for?

Me: ....

Husband: ....

Me: I thought he was a solo act",joplin,0
95,2021-03-16T20:49:04.000Z,"Bill Gates may not be able to find you if you don’t get the vaccine so thank goodness you don’t carry a GPS transmitter with you all of the time, like all of those stupid smartphones have.",joplin,0
96,2021-03-16T02:01:01.000Z,That man Chief Keef an animal,joplin,0
117,2021-03-16T19:27:46.000Z,Why my fucking tax return keep getting rejected ,joplin,0
118,2021-03-16T16:23:35.000Z,"I have the best brother 
@ArkellSmith
 ",joplin,0
119,2021-03-15T18:03:10.000Z,"My account:1,400
Me at Burger King: give me the crown on that mf",joplin,0
120,2021-03-16T16:44:08.000Z,"“Here in Missouri, the women shop at Target. They make diligent, comforting meals. They laugh about how little high school Spanish they remember. Competition doesn’t interest them.” - Gone Girl by Gillian Flynn

Someone show me the lie. 
#missouri #swmo #gonegirl #booktwitter",joplin,0
140,2021-03-16T02:47:19.000Z,"Need disc golf on 
@DraftKings
 asap. 
@DiscGolfProTour
 @PDGA
 @Brodiesmith21
 @Paul_McBeth
 @AustinHannum
 @zachmelton87
 @prez017
 @EricMcCabe11674",joplin,0
141,2021-03-15T02:44:29.000Z,"Is $1,400 enough for a down payment on a 
@Tesla
 ?",joplin,0
142,2021-03-16T20:31:52.000Z,"Tested POS for COVID Sunday. Been getting phone calls from local city health and corporate HR and apparently 10 of my 20 coworkers  have COVID. NOBODY SAID A WORD !!! My girlfriend is high risk
We've been SO careful the last year. Now I've put her life in danger 
@sarahkendzior",joplin,0
161,2021-03-16T14:51:07.000Z,"“Don’t get mad, get even” isn’t necessarily a good rule to live by - except when it comes to the government.",joplin,0
0,2021-03-16T19:26:24.000Z,This life no balance .,houston,0
1,2021-03-16T19:06:15.000Z,"snap memories from just a year ago makes me sick bro, i just looked unhealthy and unhappy and never sober, glad to say that’s my past now",houston,0
2,2021-03-16T23:40:31.000Z,"why do yall automatically think somebody said something bad when a picture get shared.. maybe they like your outfit, hair etc",houston,0
3,2021-03-16T23:41:35.000Z,Just feel like chugging a bottle of wine and painting,houston,0
4,2021-03-16T19:16:06.000Z,"I will never grow up. 
 make believe is much too fun.",houston,0
5,2021-03-16T18:11:00.000Z,"Me: *eats healthy for 2 days in a row*

Also me: i deserve a pizza.",houston,0
6,2021-03-16T23:39:29.000Z,"david: why are you watching iCarly??
also david 5 mins later: laughing & telling me to pause it while he goes & gets something ",houston,0
7,2021-03-16T22:03:32.000Z,Nothing new. No answers. No accountability. No change.,houston,0
8,2021-03-16T22:00:05.000Z,domo got approved for a new place & a new car on back to back days wearing hxh sweatpants . inspiring,houston,0
9,2021-03-16T16:42:58.000Z,"It’s about to be a movie 
 #BayWatchBeachParty",houston,0
10,2021-03-16T17:59:03.000Z,I hope the term “ Kobe Year” never dies,houston,0
11,2021-03-16T22:26:56.000Z,Alright I got an LLC am I rich yet,houston,0
12,2021-03-16T22:11:13.000Z,i just had to pay for 4 brand new  tires .. dont ask me to go no where,houston,0
13,2021-03-16T21:56:07.000Z,"Whatever god give me, I’m grateful ",houston,0
14,2021-03-16T21:03:05.000Z,Are they putting gold in gas? Cause why tf is it so expensive,houston,0
15,2021-03-16T23:36:54.000Z,"#MoscowMitch says ending the filibuster would create an express lane for liberal change... then he threatened when the GOP would take back power, they would reverse it all. But guess what you pathetic corrupt liar... America will not vote you back in after loving liberal change!",houston,0
16,2021-03-16T21:53:17.000Z,I’m coo wit starting over Ima just do everything da right way dis time,houston,0
17,2021-03-16T15:35:14.000Z,"The Biden Bucks had landed into the account.

I’m currently in a UBER XL for one heading to speak business with BrokeTitta for the Rockets.

More coming soon.",houston,0
18,2021-03-16T22:22:17.000Z,y’all ever think ab something bad and then start freaking out cause u might manifest it LMAOOO,houston,0
38,2021-03-16T18:16:22.000Z,"Bregs and Yordan both just hit rockets off one of the best pitchers in baseball

Out or not that’s exactly hat you’re looking for in Spring Training",houston,0
79,2021-03-16T17:55:48.000Z,Normalize telling people you love them,houston,0
80,2021-03-16T23:34:05.000Z,I need some crawfish,houston,0
81,2021-03-16T19:59:47.000Z,We hustled and got #CovidVaccine appointments for our last three employees. Our whole staff should be fully vaccinated by early April. Feeling hopeful for us. #MaskUpHou,houston,0
82,2021-03-16T18:31:09.000Z,ONFG,houston,0
83,2021-03-16T21:00:18.000Z,"Whew. 
More wins 
 
We up ",houston,0
95,2021-03-16T19:54:54.000Z,I woke up at 2am and was told gymshark was having a sale so I spent $250..... casually at 2 am ,houston,0
96,2021-03-16T20:56:16.000Z,call me STIMMY TURNER from now on ,houston,0
97,2021-03-16T20:48:09.000Z,"Women Who Think Giving Head Is 
Therapeutic...

How is your day going ? 
You need a couple stimmy dollars ?",houston,0
98,2021-03-16T18:31:03.000Z,ITS HER!!!!! She’s home!!!!!!!!!,houston,0
99,2021-03-16T17:40:15.000Z,"When you question a hirer, just connect the dots. New Mexico A.D played for Billy Donovan at Fla. Billy D played for Rick Pitino at Providence..Richard Pitino was on Billy D staff at Fla...Thee.End! The Pitino tree always takes care of their branches! Relationships are everything",houston,0
100,2021-03-16T20:54:53.000Z,New marvel movie coming out and I’m still on the first Avengers movie ,houston,0
101,2021-03-16T18:52:43.000Z,God fuck now I can move on with my life. What a fucking episode.,houston,0
102,2021-03-16T21:27:27.000Z,Ima make you regret it.,houston,0
103,2021-03-16T22:58:28.000Z,i hateeeeee getting home from work and being asked to go pick something up soon as i get inside,houston,0
104,2021-03-16T23:05:10.000Z,Stoped getting acrylic nails and lash extensions.... kinda loving it here,houston,0
105,2021-03-16T22:17:14.000Z,"My dad (former NFL OL coach) is out in Phoenix working with three OL draft prospects and called me up with this:

“Who this guy from Michigan? Really strong and is really explosive. Kwity something? Wow!”

Boogie Basham also caught his eye with his workout.",houston,0
125,2021-03-16T19:53:58.000Z,Tape done ,houston,0
126,2021-03-16T22:14:53.000Z,I may not have been the best program director at 1560...but I did distribute 1560 The Game t-shirts to homeless people at popular corners for “bum-vertising.” So my marketing and philanthropy skills were on point. Is that wrong?,houston,0
127,2021-03-16T19:17:18.000Z,Why QUAVO & OFFSETT just walk in the turkey leg hut wtf,houston,0
128,2021-03-16T20:45:12.000Z,"started dancing in the middle of my workout, maybe I should exercise in silence instead",houston,0
181,2021-03-16T17:41:11.000Z,Yall got a weird obsession with being delusional lol,houston,0
182,2021-03-16T19:35:15.000Z,Okay but everyone got hotter during the pandemic...,houston,0
183,2021-03-16T23:28:38.000Z,Bruno Mars and Anderson Paak might be responsible for a lot of new children next year lol,houston,0
184,2021-03-16T17:19:50.000Z,People who flush paper towels shouldn’t be allowed to vote.,houston,0
185,2021-03-16T21:56:28.000Z,I’m tryna go to Top Golf,houston,0
186,2021-03-16T22:48:42.000Z,If your phone isn’t in dark mode you really can’t be trusted,houston,0
187,2021-03-16T23:40:18.000Z,"When are y’all gonna learn to stop coming for 
@TylerrNunn
 ??? He is protected at all costs. 
Your life?? <<< my bestfriend",houston,0
188,2021-03-16T22:42:37.000Z,chelly is my bestest friend ever i’m so happy she’s in my life,houston,0
189,2021-03-16T19:08:47.000Z,#BayWatchWeekend we going up nothing but vibes ,houston,0
190,2021-03-16T22:35:45.000Z,"We lost 1-2 in a tough game today to  
@Bridgeland_SB
.  We fought hard, but we came up short.  10-10 overall & 3-1 in district.  Back to work tomorrow.  Keep working Mustangs.  #competeeveryday 
@CoachRavlin
 @robertson_coach
 @VannettTaylor
 @jordan_fiverson
 @katecallaway01",houston,0
191,2021-03-16T17:29:55.000Z,“No”= you don’t love me ..simple ,houston,0
192,2021-03-16T23:49:17.000Z,imagine u having sleep paralysis & u see tom cruise in the corner of the room,houston,0
193,2021-03-16T18:00:08.000Z,saw a tiktok of a girl with a fat chonky raccoon and now im mad bc im jealous af ,houston,0
194,2021-03-16T17:44:46.000Z,i’m not doing the dress like thing cause idk how i dress,houston,0
195,2021-03-16T20:02:03.000Z,"Houston 
@UHCougarMBK
 guard Quentin Grimes 
@qdotgrimes
 named Associated Press third-team All-America",houston,0
196,2021-03-16T19:40:51.000Z,my life has been so crazy (in a good way) lately ,houston,0
197,2021-03-16T18:13:48.000Z,I’ve been feeling so good lately,houston,0
198,2021-03-16T23:05:01.000Z,No one knows what I be going through ,houston,0
199,2021-03-16T23:43:09.000Z,"If we ever talked and I die suddenly please don’t post our old conversations 
 Ion need nobody knowing how corny I am",houston,0
222,2021-03-16T17:03:57.000Z,Gas prices getting ridiculous at this point,houston,0
300,2021-03-16T22:29:28.000Z,"Just bought a new car, a nice big suv, with no co-signed, the best rate I could have ever asked for, and I’m only paying $25 more than I was on my other Mazda. I’m also no longer upside down on my loan. Life is good ",houston,0
301,2021-03-16T19:04:26.000Z,"Did babysosa tell you she proud of you today, I think not",houston,0
302,2021-03-16T19:02:34.000Z,"For those asking, sources tell me 
@HoustonDynamo
 will trade the rights to MF/FW Niko Hansen to 
@MNUFC
.  Official announcement could come as early as today.",houston,0
303,2021-03-16T18:27:02.000Z,where can i get car tint for a good price hmu?!,houston,0
304,2021-03-16T20:29:42.000Z,"feeling can be temporary, give yourself some extra time. meditate on it.",houston,0
305,2021-03-16T20:29:52.000Z,I still feel my best years are ahead of me,houston,0
306,2021-03-16T17:35:54.000Z, all the love for the Mexican plum and redbud blooms. ,houston,0
307,2021-03-16T23:40:18.000Z,"No stream tonight but we’ll be back next Monday and/or Tuesday at 8pm CST!

In the meantime check out these awesome streamers. They rock! 
@Twerkules2016
 
@Bawssettv
 
@poolB0y_tw
 
@basicwitgirl
 
@JuJuBlu1
 
@cupofjasmine_
 
@JustJeffersGame",houston,0
308,2021-03-16T18:04:23.000Z,May or may not have just bought a ton of healthy snacks / meals because I realized I’ve been slacking and trying to get back on the healthy grind ,houston,0
309,2021-03-16T20:08:21.000Z,I really said on an interview that I’d leave my 16-year old self alone and just SMH from a distance because my failures have taught me lessons and I don’t think I’d be the person who I am today without them.,houston,0
310,2021-03-16T17:30:53.000Z,Taco Bell about to get me heated by only giving me 3 fire sauces for 2  cheesy gordita crunches. ,houston,0
311,2021-03-16T22:50:49.000Z,There is a man running barefoot at the park ,houston,0
312,2021-03-16T18:31:22.000Z,"Congrats to the following girls #RGVHoops teams that earned spots in the end-of-season TGCA statewide rankings #txhsgbb #RGV 

Class 5A:
- 
@DBack_GHoops
: 9th
- 
@MemorialGBB
: 17th

Class 6A:
- 
@HHS_GBBall
: 9th
- 
@EHSBobcatPride
: 17th",houston,0
313,2021-03-16T22:46:05.000Z,Fashion Nova messages make you not wanna shop with them.,houston,0
331,2021-03-16T17:50:20.000Z,"I’m not rekindling shit nowadays, pick a side and stay there",houston,0
332,2021-03-16T21:36:55.000Z,Niggas popping up with kids faster than popping up with a job,houston,0
333,2021-03-16T18:52:16.000Z,my b*ss is apparently gonna talk to me about being late recently when some of my coworkers literally no call no show consistently or don’t do their job... anyways it’s time for me to go ,houston,0
334,2021-03-16T22:24:19.000Z,"Shoutout to the PSJA North Raiders who earned a 30-0 win in 31-6A action today against La Joya Juarez-Lincoln
@NorthRaiderSB_
 tossed a no-hitter against the Huskies & tallied the largest win this season for any team in #RGVSoftball

Did I mention the Raiders are still unbeaten?",houston,0
352,2021-03-16T19:16:33.000Z,"And yes, I was a hand model in a McDonalds commercial",houston,0
353,2021-03-16T16:43:36.000Z,Let me go rub these errands,houston,0
0,2021-03-16T23:54:21.000Z,Why are we vaccinating a virus thats curable?,omaha,0
1,2021-03-16T21:45:38.000Z,"Practice becoming the person you want to be.... we don’t change overnight, but by implementing bite-size habits along the way. 
#Meditation #MentalHealth #PhysicalHealth #FinancialHealth #Heal #Love #spirituality #BeGentleWithYourself",omaha,0
2,2021-03-16T00:23:17.000Z,"*$1,400 Stimulus drops*

Me- put extra bacon on that!

Cashier-Ma'am, this is a Best Buy",omaha,0
3,2021-03-15T18:09:54.000Z,"** F Y I **

Every level of collegiate 
 is very competitive, BUT I promise y’all there are more than just the FEW players offered in NE’s c/o 21 capable of playing D1 
 & it’s time that coaches & players realize & maximize their abilities.

Until WE do, very few others will...",omaha,0
4,2021-03-15T14:41:33.000Z,I am grateful for the the good in my life. ,omaha,0
5,2021-03-16T17:56:29.000Z,"Social media is now the most common way 
@Maya_Reports
 gets story ideas, pitches and tips! (But still send emails, #PRSANE folks.) This is such a great 
@PRSANebraska
 program today!",omaha,0
6,2021-03-15T13:15:44.000Z,"What a glorious day!! I will have ALL of my student back IN PERSON today. This means no Zoom instruction for the first time this school year. 
 Ready to finish fourth quarter strong!",omaha,0
7,2021-03-15T13:10:52.000Z,"Thank you MEQ! 

We had a fantastic start on the weekend, just didn’t finish the way we wanted. Overall successful weekend for Premier 16 Black!! Ready to get back to work for KC Show Me in April!

#BeContagious #BTB #Cut ",omaha,0
8,2021-03-16T14:48:37.000Z,"If I had a dollar for everytime someone told me that swearing is not ladylike, I would have a 
shit ton of fucking money..",omaha,0
9,2021-03-15T06:19:07.000Z,"Damn, my brother fr got mad and left (slamming the doors behind him) Bc I told him the truth",omaha,0
10,2021-03-16T14:19:09.000Z,"I'm honor of 3/16, I'm going to fight my boss.

In honor of 3/17, I'm going to look for a new job.",omaha,0
11,2021-03-16T14:04:56.000Z,If u gonna look at me ugly make sure u look better than me wtf,omaha,0
12,2021-03-15T15:16:26.000Z,"Spring Break To Do:
1. Sleep
2. Prep for baby that will be here in five and a half weeks 
3. Sleep more",omaha,0
13,2021-03-16T04:16:43.000Z,"direct deposit: $1400
me at little caesars: bring me the emperor",omaha,0
14,2021-03-16T02:51:43.000Z," Final 2020-21 #NebPreps Class A Girls Hoops Power Rankings 
1. Lincoln Pius X
2. Fremont
3. Millard South
4. Omaha Central
5. Lincoln Southwest
6. Lincoln East
7. Millard North
8. Papillion-La Vista 
9. North Platte
10. Lincoln High",omaha,0
30,2021-03-16T12:44:21.000Z,"New #FortniteSeason6
 is out.  Please consider using Navycop in the item shop when purchasing the #battlepass  or another #smallstreamers code.  We would greatly appreciate it!! 
@BlazedRTs
 @TwitchRTsBot
 @RexRTs
 @FMC_RTs
 #veteran #fortnite #twitch #iloveyou",omaha,0
31,2021-03-16T21:58:35.000Z,Super proud to work for Nebraska’s only #GatewaytoCollege program and assist students in achieving their academic goals ,omaha,0
47,2021-03-16T18:26:47.000Z,idea for a drag name: kacey dilla,omaha,0
48,2021-03-16T17:47:30.000Z,"Transparency goes a long way. Add your perspective (and some positivity). Find your voice and let it guide your tone and direction. Great social media advice from 
@GNAdv
 during today’s 
@PRSANebraska
 program! #PRSANE",omaha,0
49,2021-03-15T10:53:25.000Z,Billy Donovan used a different starting lineup yesterday and it worked as the Bulls won 118-95.,omaha,0
92,2021-03-16T14:49:01.000Z,"Biden and Ossoff had 30K Identical Ballots in Fulton County, GA 
- WarRoom

Let's Take Down the CCP",omaha,0
93,2021-03-16T21:21:06.000Z,"Did Facebook Zuckerberg steal the Election?

I think he did",omaha,0
94,2021-03-15T23:18:38.000Z,"Just hit 80% enrollment for my pilot clinical trial for my K-Award!! A pandemic, parent-adolescent dyads, ADHD and/or autism, 4 visits each... so proud & so excited to submit for a full- scale trial in the near future. Most importantly potential positive impact for families ",omaha,0
95,2021-03-16T14:04:13.000Z,Hi besties,omaha,0
96,2021-03-15T01:23:26.000Z,shittalking little kids,omaha,0
97,2021-03-15T05:14:20.000Z,"Athletic departments: 

Don’t get COVID or else we look bad and you can’t play

Also athletic departments:

You’re getting home on the jam-packed, sold out, knee to knee 150 seat aircrafts. Have fun.",omaha,0
98,2021-03-15T02:08:56.000Z,"Spent all day on #PiDay2021 waiting, but the pie fairy didn’t come and leave me a pie. I checked under our pillows, under trees, by the mantle, in baskets. What did we do wrong? ",omaha,0
99,2021-03-16T03:38:11.000Z,Why does daylight savings have me feeling jet lagged like I just got back from a damn trip to Europe,omaha,0
100,2021-03-15T23:24:26.000Z,Confidence makes you sexier than that makeup does.,omaha,0
101,2021-03-15T17:27:45.000Z,really craving ramen,omaha,0
102,2021-03-15T22:46:07.000Z,"Only watched a few of Darby’s games in prep for FA but I felt like he was a solid fit and at 27 he fits my personal preference of younger guys in FA 

Big time speed, playmaker instinct. 

10M AAV is also very nice imo. Love the signing.",omaha,0
