,date,contents,city,city_in_disaster
264,2019-03-15T17:23:42.000Z,"We've all heard Christchurch in particular is an overwhelmingly white, racist place. I don't want us to continue to turn a blind eye, to make the mistakes of other countries by continuing to not dedicate sufficient resources to addressing the roots of white supremacism.",austin,0
265,2019-03-15T19:37:22.000Z,Is “For Gamers by Gamers” the most over used marketing phrase in gaming? If I had a nickel for every time I saw it I’d have...at least...$12,austin,0
266,2019-03-15T04:30:14.000Z,just found out my ex was only dating me bc i had stomach ulcers and he always got to finish the rest of my food,austin,0
293,2019-03-15T16:50:46.000Z,"We want to do something to highlight all the amazing producers we’ve come across. 

If you or someone you knows makes beats or produces music, drop a link to their music and tag them below",austin,0
294,2019-03-15T15:27:32.000Z,"University Of Colorado March 18 
#GoBuffs 
@Coach_mtucker
 @DarianLH3",austin,0
295,2019-03-15T14:20:51.000Z,"Cops got called during 
@KeepFlyingBand
’s set last night at an outdoor show and it got moved inside to a room that barely fit everyone. Please try to tell me something more punk. It was great.",austin,0
296,2019-03-14T22:59:06.000Z,"trashed 3 full projects over the last 3 years to finally get to this moment felt like it’d never come but SHES READY 
@sxsw",austin,0
297,2019-03-15T13:07:37.000Z,I have unintentionally mastered the art of ruining things,austin,0
298,2019-03-15T18:14:58.000Z,"i SWEAR nothing provides inspiration like buying new materials 
i just ordered this cute afffff chain w stars on it and i cant wait to put some opal moOnz on those babies ",austin,0
299,2019-03-14T18:32:42.000Z,"Don’t call me lucky. Luck ain’t never got me a show. Luck never created my demo, my mixtape, my EP, my website or anything else. My talent is built on years of hard work and luck has never done anything for me.",austin,0
300,2019-03-15T02:43:09.000Z,I’m playing 7.5 Shows at SXSW. Yeah.. I’m flexing. ,austin,0
317,2019-03-15T22:35:21.000Z,a pretty girl that's not a hater>,austin,0
318,2019-03-15T21:26:15.000Z,"This out of towner behind me is saying all kinds of nasty things about 6th, saying it’s trashy and it’s a bad part of town. 

I really don’t like 6th but If it’s so bad then don’t come here. Go to your “classy” bars where you don’t have to rub shoulders with us.",austin,0
319,2019-03-15T22:12:07.000Z,"Happy 80th Anniversary #Batman
  #Batman80 

Poll: What's Your Favorite Batman Comic/TV Show/Film? 
@SuperheroPOLL
 @HotTopic
 @andyblack
 @superheromt
 @superheroescool
 @DCComics
 @TheDCUniverse
 Please Vote and RT.",austin,0
337,2019-03-15T17:08:21.000Z,"i feel like twitter has been a lil quiet lately 
where r y’all at ",austin,0
338,2019-03-15T23:29:34.000Z,the only reason i still believe in love is bc of how much i luv almost awake....,austin,0
339,2019-03-15T22:31:55.000Z,gonna download tinder & find a southern cutie to kiss brb.......,austin,0
357,2019-03-14T20:40:32.000Z,who wants to start an indie band with me,austin,0
358,2019-03-15T12:56:18.000Z,I graduated college over two years ago yet I am still having nightmares about failing classes past the drop deadline !!!!,austin,0
359,2019-03-15T14:12:02.000Z,"My prayers To New Zealand 
 #StopTheHate #noviolence #peace",austin,0
360,2019-03-15T18:56:52.000Z,"The 
@JamesGunn
 news means a ton to me. Very pleased he’s back on Guardians.",austin,0
378,2019-03-15T03:25:46.000Z,It’s kinda mind blowing when you walk past pretty basic sports bars and they are blasting Joy Division.,austin,0
379,2019-03-15T23:21:42.000Z,thanks to everyone who came out to watch my talk. It was great to have such a good crowd. Apparently it was streamed too so shoutout to the twitch chat. I hope you enjoyed the part where I got a nosebleed as much as the meatspace audience did,austin,0
0,2019-03-15T05:16:06.000Z,"I feel truly sorry for grown women who are still on that “high school” shit. If you don’t like somebody, don’t think about them and move on.",moore,0
1,2019-03-14T17:29:32.000Z,i’ve made the executive decision to throw out my psychology degree and become an arbonne consultant! dm for details!,moore,0
2,2019-03-15T13:16:30.000Z,"#BarPrep was no joke. 
This waiting time is even worse. #BarExam 
Three more weeks.",moore,0
3,2019-03-15T22:17:52.000Z,I have new number now if you think you’ll  need it dm me. Ladies encouraged,moore,0
4,2019-03-15T03:45:50.000Z,Stop being afraid of poor people challenge,moore,0
5,2019-03-15T03:08:18.000Z,2023 squad gave me goosebumps tonight at practice. I think they are starting to get it. ,moore,0
6,2019-03-14T15:23:01.000Z,"Who else thinks 
@BetoORourke
 should come and speak at 
@UofOklahoma
 !?",moore,0
7,2019-03-15T02:29:21.000Z,"Hi what the fuck was that lip sync? 
 #DragRace #rpdr",moore,0
8,2019-03-14T23:46:03.000Z,"Had a great visit in Norman, OK today, Thanks 
@CoachBOdom
 @OU_CoachB
 @Annie_OUFB",moore,0
9,2019-03-14T02:25:11.000Z,Talking football with my mom is literally one of my favorite things.,moore,0
10,2019-03-14T19:04:45.000Z,I’m such a crybaby when I’m sick,moore,0
11,2019-03-14T15:08:33.000Z,Anti-library and anti-intellectual freedom bills can be seated with advocacy efforts! #olaac19,moore,0
12,2019-03-14T14:21:50.000Z,not even gonna front .. i miss the relationship i had with my 3-5 grade best friend,moore,0
13,2019-03-15T01:34:14.000Z,"PG is shooting almost over 50% behind the arc tonight with almost 40pts and we draw a play up for one of our worst 3 pt shooters. Nice... 
 #ThunderUp",moore,0
14,2019-03-14T07:06:20.000Z,Kinda drunk and just ordered a bunch of records. Gonna regret this.,moore,0
15,2019-03-15T17:49:13.000Z,*goes to padre on spring break to clean up left over garbage*,moore,0
16,2019-03-15T02:16:58.000Z,"Possibly intoxicated man is standing outside of a liquor store, thinks people are after him.",moore,0
17,2019-03-14T22:35:01.000Z,Back like I never left ,moore,0
18,2019-03-15T17:34:01.000Z,"Me: 
My brother: you look funny AND your boyfriend likes me more than he likes you. ALSO i ate all of your granola bars while you were sleeping.",moore,0
38,2019-03-15T19:38:04.000Z,"no one:

OU tour guide: There it is. The only one in the state. The only one in the nation. The only one in the world. THE ONLY ALL YOU CAN EAT CHICK FIL A.",moore,0
70,2019-03-14T14:39:38.000Z,"Anyone else confused what day of the week it is? 
 #deadlineweek",moore,0
71,2019-03-14T04:00:12.000Z,I has having a bad day until a little boy at work told me I was beautiful and he loved me. ,moore,0
72,2019-03-14T22:23:17.000Z,Blowing off some steam....,moore,0
73,2019-03-14T17:00:57.000Z,finished med surg w a B,moore,0
74,2019-03-15T03:56:39.000Z,"I convinced myself to workout today
For the first time in months
Went for 30 minutes
Sweat a Lil bit
Drove home
...
And then decided mini donuts were a good after workout snack to “reward” myself. :/ 
...
I’ll try again in a few months",moore,0
75,2019-03-14T23:50:46.000Z,y’all on twitter thinking u mighty bc ur not “wasting” money on a SB trip?? you ain’t special you just sitting here sad at home like the rest us who aren’t at the beach,moore,0
76,2019-03-15T23:08:36.000Z,"To the lady hooking me up with a free Baja blast, cheers",moore,0
77,2019-03-15T16:05:57.000Z,"“Some trust in chariots and some in horses, but we trust in the name of the Lord our God”- Psalm 20:8

In my life, what could replace the words “chariots” and “horses”....? Trusting in ANYTHING but the name of the Lord will never be enough!!",moore,0
78,2019-03-15T15:06:02.000Z,So our state passed a bill to allow guns near children but killed a bill to allow consent to be taught in the schools. I DO NOT UNDERSTAND!!!! ,moore,0
79,2019-03-15T20:07:42.000Z,Just a honked at a guy in the Chick-fil-A drive thru because he was holding up the line. I mean business when it comes to the Lord’s food.,moore,0
99,2019-03-14T04:16:46.000Z,Who wants to throw down on a cookie cake for the Wofford basketball team?,moore,0
100,2019-03-14T23:13:03.000Z,"""Wait... Coach, you actually read books for fun?""

""Yes, every night."" 

""Coach, what's your favorite show on Netflix right now?""

""So.. I'm kind of hooked on this one documentary.""

""What are you, like 60 years old?""

Dang... maybe the kid is right. ",moore,0
117,2019-03-14T03:28:56.000Z,This is pathetic,moore,0
118,2019-03-14T22:21:14.000Z,Just flying by the seat of my pants....,moore,0
119,2019-03-14T02:59:01.000Z,I really saw Taylor sing All Too Well and sing with Selena in the same night huh...,moore,0
120,2019-03-15T11:43:30.000Z,"idc what y’all say, that love’s patch is crispy",moore,0
121,2019-03-14T00:27:15.000Z,Trying to study for my exam but my mom keeps filling my wine glass ://,moore,0
139,2019-03-14T01:39:17.000Z,"We won’t get the results of the Book of Acts until we become the church of the Book of Acts. 
@DhariusDaniels
 #AD2019",moore,0
140,2019-03-14T00:38:40.000Z,Does anyone ever have dreams so weird and vivid it’s all you can think about the next day?,moore,0
141,2019-03-14T20:46:31.000Z,Its not that hard to be good to people that are good to you.,moore,0
171,2019-03-15T02:38:38.000Z,"just wanted to remind you guys that Broken by 
@lovelytheband
 still SLAPS thank you for your time",moore,0
172,2019-03-14T18:20:57.000Z,i need a new girl best friend; tired of running around with these fake hoes,moore,0
173,2019-03-14T17:02:46.000Z,Already hit the gym wow feel like a body builder. Also made a hoop highlight at the gym. Check my ig,moore,0
174,2019-03-15T18:29:54.000Z,This guy is pressing me about being my sugar daddy and I’m all for it but I don’t wanna give no sugar ya feel me ,moore,0
175,2019-03-14T01:17:42.000Z,"Me: *explains #2019MMM*
@Stacy_bo
: They're not actually doing this with real animals, right?
Me: *explains better* 
Stacy: I pick the tiger for this one.",moore,0
176,2019-03-15T04:38:39.000Z,S/O to the OGs that stuck with me through my Instagram live because that was interesting to say the least,moore,0
177,2019-03-14T12:48:27.000Z,“Mental illness and addiction are diseases of the young.” We need to focus our efforts and dollars on early intervention and prevention! #RaisingResilientOklahomans #endchildhoodtrauma #investinkids,moore,0
178,2019-03-15T19:34:03.000Z,"My brother’s walk up song when he goes up to hit is 
@GameOfThrones
 
#KingOfTheNorth #kingof3rdbase",moore,0
179,2019-03-15T19:24:51.000Z,The fieldhouse ATR is open until 4pm today.,moore,0
180,2019-03-15T14:03:31.000Z,80s music just be hitting different in the morning time,moore,0
201,2019-03-14T20:27:51.000Z,"#Sequoyah luncheon with 
@MindyMcGinnis
  was my favorite part of the day at #OLAAC19!",moore,0
202,2019-03-15T20:25:14.000Z,"Beto is just another mediocre white man, who also happens to be a pretty wack centrist, who also supports Israel’s apartheid state, who doesn’t support a $15 minimum wage, or the green new deal. But he’s a skateboarding bae so 
 yay Beto",moore,0
203,2019-03-14T00:42:23.000Z,I really need to know why gas prices have gone up 50 cents the last month. It’s becoming inconvenient,moore,0
204,2019-03-15T01:01:41.000Z,"Cats pick up a 26-6 win over Washington tonight. 
@presleyyrumsey
 pitched a great game in some tough conditions and 
@PettyKarli
 and 
@jayceekay32
 lead the 25 hit offensive attack.",moore,0
226,2019-03-15T03:33:20.000Z,Currently crying because of how awesome my friends and family are for supporting my dreams.,moore,0
227,2019-03-14T16:28:20.000Z,girl have attitudes for no reason. get over yourselves.,moore,0
228,2019-03-15T07:38:10.000Z,"Trying to comprehend what happened in Christchurch, but I can't.",moore,0
229,2019-03-15T00:56:33.000Z,"Have an extra ticket to the 
@okcthunder
 vs 
@warriors
 this Saturday. Fill out the form below if you are about it.",moore,0
250,2019-03-14T15:00:06.000Z,"So ready for the sunshine and beaches again 
 #FLbound",moore,0
251,2019-03-14T16:02:24.000Z,"“May the words of my mouth and the meditation of my heart be pleasing in your sight, O Lord, my Rock and my Redeemer”- Psalm 19:14

Draw me near to You that I may meditate on your goodness, and let my words and actions testify to your presence in my heart! ",moore,0
283,2019-03-14T01:55:23.000Z,"“Transformation only takes places when the soul is renewed.” 
@DhariusDaniels
 #AD2019",moore,0
284,2019-03-15T14:59:50.000Z,"I was really hoping Endgame tickets would go on sale today... 
 #WhateverItTakes",moore,0
285,2019-03-14T03:11:19.000Z,Congrats to my MACU dawgs for making it to the National Tourney...the journey ain’t done yet tho! ,moore,0
286,2019-03-15T17:38:33.000Z,I'd tell you how much I admire you if a court order didn't forbid it.,moore,0
287,2019-03-14T01:52:35.000Z,"Moses strikes the rock (acted out violence) because he was mad at the people and mad at God...

but too emotionally wounded and immature to talk about it. 
@DhariusDaniels",moore,0
288,2019-03-15T01:19:43.000Z,Surprised Sabonis isn’t leaving in an ambulance.,moore,0
289,2019-03-15T17:40:00.000Z,I don't care about money as long as it's yours/,moore,0
290,2019-03-15T06:23:46.000Z,I need to go to sleep wtf lol,moore,0
291,2019-03-15T18:50:30.000Z,Corporate offices will make you fat,moore,0
310,2019-03-14T21:55:16.000Z,IF YOU DONT KNOW HOW TO BE A GOOD FRIEND THEN YOU DONT DESERVE GOOD FRIENDS. PERIOD.,moore,0
311,2019-03-15T01:57:26.000Z,"Issuing the Day 3 and initial Day 2 outlooks for today’s event were some of the most challenging forecasts I’ve made. Basically a line of supercells from MI to AL, insane shear, poor moisture but strong forcing north, better moisture but poor forcing south. 1/2",moore,0
312,2019-03-14T01:23:44.000Z,"Perhaps it is time to seriously consider a new regional order which  would be capable of producing cross-economic, political, and cultural  interests among the people of the region. #India #Pakistan #kashmir",moore,0
313,2019-03-15T01:44:20.000Z,day 1 of the gilt show and my feet are literally dying.... send help,moore,0
333,2019-03-14T20:31:35.000Z,Ready for some Irish Car Bombs this St. Paddy’s day weekend.,moore,0
334,2019-03-14T18:36:39.000Z,"Hey people can you please stop being dicks to gate agents?!?! They’re literally doing their job. It’s not their fault if your flight cancels, delayed for extended period of time, or if you miss your connection. They want you to get to your destination as bad as you do.",moore,0
335,2019-03-15T01:21:28.000Z,"i need a boo, where he atttt",moore,0
336,2019-03-15T00:35:30.000Z,I just ate ice cream with chopsticks while simultaneously locking eyes with the old woman in the car next to me. Yikes.,moore,0
355,2019-03-14T23:44:29.000Z,"Top funding priority should be rebuilding what has been eroded in public education - 
@joy4ok
 #oklaed",moore,0
356,2019-03-14T03:32:01.000Z,Foot on the line. What a terrible loss.,moore,0
357,2019-03-15T12:41:30.000Z,McDonald’s coffee tastes like cigarettes. You cannot change my opinion on this topic.,moore,0
391,2019-03-15T16:59:12.000Z,"The  rhetoric of bitterness and hate that is palpable the world over, the  most recent example of which is the carnage at two mosques in New Zealand, undermines rule of law. We have a lack of  understanding of each other and a paranoia that leads to violence. #NewZealandShootings",moore,0
392,2019-03-15T03:16:21.000Z,"Going through my credit card transactions. Last night, someone manually keyed in my Amex #, charged 77 cents at 
@springhillsuite
 in Newark, NJ. Glad I caught that before someone went to town.",moore,0
393,2019-03-14T03:32:50.000Z,Shabazz Napier said his hamstring injury is “not serious.” #Nets,moore,0
394,2019-03-14T21:29:23.000Z,PLAYBOY KUSH ,moore,0
395,2019-03-15T06:06:13.000Z,"I think I might’ve finally reached adulthood, bc I can confidently say I’m so glad I’m not at SXSW right now.",moore,0
396,2019-03-15T14:23:31.000Z,"To wake up and hear of this tragedy in New Zealand is just heartbreaking. Why so much hate? 
  #Christchurch #NewZealand",moore,0
397,2019-03-15T17:57:55.000Z,"If you're upset about the Thunder's jersey patch, just remember one thing.

You could be a Knicks fan.",moore,0
398,2019-03-15T00:11:47.000Z,"We have our #FinalFour
! 

OK River Beautification vs. Mental Health/Drug Facilities 
Homelessness vs. More Buses and Bus Shelters ",moore,0
399,2019-03-15T22:42:22.000Z,"Sooner Radio Pregame starts in 15 mins (6p) for 
@OU_Baseball
 vs Missouri State. Game 1 of 3-game wkd series. Cade Cavalli on the mound for OU. Hear all the action on 
@Sportstalk1400",moore,0
419,2019-03-15T01:56:39.000Z,And for our final RAC simulation we go to NWS BMX on March 14th 2019.,moore,0
420,2019-03-15T23:57:41.000Z,"It’s weird watching our media, namely CNN, report on not sharing that pos’s manifesto from New Zealand & at the same time using the words & names in it to run a narrative trying to put part of the blame on US citizens & organizations.",moore,0
421,2019-03-15T20:15:24.000Z,"I love loooove my OKC family but I really reeeally miss my Kansas people 
 I need someone to come visit me!",moore,0
422,2019-03-15T21:07:17.000Z,"Why can’t the DC/NYC media, especially on cable just report on these shootings with facts instead of straight out politicizing everything with dumb ass pundits?
These people are garbage.",moore,0
0,2019-03-15T19:13:31.000Z,"Lisa Rinna go away far far away! You 4 bullies are losing 110 percent!!Liars, soo desperate!You, Erika, Teddie and Kyle are soo over!!",boston,0
1,2019-03-15T22:17:01.000Z,girls be smellin nice,boston,0
2,2019-03-14T14:36:02.000Z,So I’m still supposed to write my essay after all this?,boston,0
3,2019-03-15T20:30:48.000Z,Can the weather stay like this??? I’m tryna kick it outside all day and not freeze my nipples off,boston,0
4,2019-03-15T19:19:12.000Z,"Let’s get this trending - 
@RealCandaceO
 inspired a mosque shooting in New Zealand.

#NewZealandTerroristAttack #NewZealandShootings #NewZealandMosqueAttack #NewZealandMosqueAttacks #NewZealand #BrentonTarrant #Muslim #Islamophobia #Islam",boston,0
5,2019-03-14T19:21:50.000Z,"Facts and Fictions: Narratives of Inequality and Difference #ESS2019 There are so many interesting sessions to attend, the next few days will be busy. Looking forward to learning from others!",boston,0
6,2019-03-15T12:57:22.000Z,"I’m not gonna pretend to be any kind of scholar of New Zealand history or culture (& am learning from those who are today), but #Islamophobia is of course a global problem, and I do have a few thoughts on one key way to combat it here in the US. #twitterstorians",boston,0
7,2019-03-15T14:00:16.000Z,last night i showered blind for the last time and drove with glasses for the last time and today i woke up blind for the last time bc mama’s gettin NEW EYES TODAY,boston,0
8,2019-03-15T20:21:58.000Z,"I’m not like most girls, I eat actual dirt",boston,0
9,2019-03-14T10:59:57.000Z,Senior sweatshirts can be picked up today in room 105 starting at the beginning of advisory!,boston,0
10,2019-03-15T00:42:28.000Z,buying unicorn branded pudding because the packaging said it tastes like joy and rainbow sparkles and is made with fairy dust and princess kisses and theres temporary tattoos included; i simply am a demographic,boston,0
11,2019-03-15T15:06:24.000Z,"It might be time for universities to join MIT, CalTech and others in ending legacy/major donor preferences. Perhaps Federal funding should end for those that engage in this practice. It’s time for big change. #CollegeAdmissionScandal #EducationForAll",boston,0
12,2019-03-15T15:40:13.000Z,You don’t get the same me twice.,boston,0
13,2019-03-15T04:19:18.000Z,"Give loans to entrepreneurs to start their businesses. Everyone will not be a doctor, lawyer, engineer or any field requiring high degrees. Trade school partnerships, mentorship from biz commty/alumni. Better academic counseling, concierge to help graduate on time.",boston,0
14,2019-03-14T20:47:30.000Z,Looking forward to giving the Robin M. Williams 2019 Distinguished Lecture this evening at the annual mtgs of the Eastern Sociological Society!,boston,0
30,2019-03-14T03:14:08.000Z,"We want to say thank you to the Fans, the student body, staff, teachers, headmasters and headmistresses,administrator, families, friends,The Mayor of Boston, the BPS superintendent and all the haters for coming out tonight and showing some love hope to see you all in Worcester.",boston,0
31,2019-03-15T05:55:32.000Z,People have asked if I plan to raise my children vegetarian and my immediate answer is yes. My home will be meat free. The reaction from people has literally felt like I told them I wasn’t vaccinating. If they decide to eat meat later in life  that’s totally fine. Ppl are wild.,boston,0
32,2019-03-15T04:28:51.000Z,"I choose to post on all my different social media accounts(idc how many times) because I have different followers so don’t come @ me. Feel free to unfollow and walk your life outta my space
PERIODTTT!",boston,0
33,2019-03-15T05:59:19.000Z,NZ shooter. White supremacist from Australia. Don’t use his name/picture. Don’t post his video. Don’t give the satisfaction. Honor the victims of this terrorist attack. #Christchurch,boston,0
51,2019-03-15T22:56:19.000Z,"I just watched a #MediaNun discover the existence of calamari

#PaulinePilgrimage",boston,0
79,2019-03-15T14:38:57.000Z,"People fucking died and Trump can’t stop and take a day off ranting about Mueller to mourn with the world.

A man without heart is unfit to serve.",boston,0
80,2019-03-15T15:47:15.000Z,"you don’t have to be gay, muslim, a woman, a person of color or an immigrant to take a stand against homophobia, islamophobia, sexism, or racism. just sayin’ ",boston,0
81,2019-03-15T03:50:33.000Z,"O Lord, hear our prayers: tend swiftly to the injured. Receive the dead into your loving embrace. Weep with those who weep this hour. Guard those who wait for word if their loved one is alive.  Rebuke those who stoke hate. Break our hearts open. Wing our prayers to #NewZealand.",boston,0
82,2019-03-15T22:25:34.000Z,"Welcome my future replacements. When you arrive I will shower you with wisdom:

- the good bathrooms 
- which bathrooms are canceled 
- free food and coffee tour
- who has the best dot phrases to pilfer 
- shortcuts thru bridges and haunted tunnels
- the cool cafeteria person",boston,0
83,2019-03-15T17:46:15.000Z,i highly recommend sex in case u haven’t tried that out yet,boston,0
84,2019-03-15T14:53:19.000Z,about to order weed delivery hahaha what the fuck 2019,boston,0
85,2019-03-15T17:36:58.000Z,"I matched into MGH Neurosurgery!!!!

 
@mghneurosurg
 #neurosurgery #Match2019",boston,0
86,2019-03-14T23:01:05.000Z,Guys!!! I just found out I’m going to be in Tokyo during their PRIDE weekend!!! ,boston,0
87,2019-03-14T15:37:47.000Z,One of my most frustrating flaws is that I allow people whose opinions matter the least upset me the most. It’s like some kind of Buddhist test I fail every time.,boston,0
105,2019-03-15T13:03:03.000Z,"Millennials and Gen Z are entitled....
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
...To a world that their parents haven't destroyed out of greed.",boston,0
120,2019-03-15T18:15:51.000Z,So long #CIOChatLive ! Really enjoyed meeting everyone IRL.  Now off to #MIT to join my daughter on a tour!,boston,0
121,2019-03-15T16:57:59.000Z,The first 60 degree day always feels like 80,boston,0
122,2019-03-14T23:39:34.000Z,Y’all niggas spend ya last buck to be in  Miami just to be on the strip eating chicken nuggets and fries ,boston,0
123,2019-03-15T19:45:39.000Z,I am finally in the hotel room! #The100 #conageddon2,boston,0
139,2019-03-14T13:48:56.000Z,"“I’m painting the paintings I want to see in the world. I’m painting the paintings I want to see in museums.” #AmySherald 
@NAEA
 #NAEA19",boston,0
140,2019-03-14T03:21:31.000Z,We want to thank our coaches staff but ask they say we have one more game. WE ARE STILL HERE,boston,0
141,2019-03-14T22:20:48.000Z,Marcus Smart is under the weather tonight but said he's going to play tonight vs #Kings.,boston,0
142,2019-03-15T20:28:47.000Z,"one year ago one of my moms friends wrote on my facebook ‘Um, Laura Benanti from SVU wrote to you?!’ and usually i get melania or the good wife but the SVU one was a first for me",boston,0
159,2019-03-14T16:24:41.000Z,“don’t speak to me until I’ve had my cup of coffee” headass. you not that important lmao,boston,0
160,2019-03-14T23:10:09.000Z,post-punk malone,boston,0
187,2019-03-14T17:01:08.000Z,"ok, so thanks to the awesome generosity of 
@MstrFantastic
 I will be going to #PAXEAST this year.

Thursday bymy  lonsesome.
Friday with 
@sdesmond81
 

Who am I going to see there?!?",boston,0
188,2019-03-15T16:41:02.000Z,"1. Prayer
2. Hard Work
3. Confidence & Optimism",boston,0
189,2019-03-15T03:18:39.000Z,thinking about how hideous i am,boston,0
190,2019-03-14T22:27:28.000Z,"Congrats to our friends 
@CEDACma
 on their 40th anniversary celebration tonight!",boston,0
191,2019-03-15T13:22:57.000Z,"Trump’s Cycle of Abuse & Right Wing Terror:

- Trump incites violence, using repetitive careless/hateful/violent rhetoric. (Congress never censures behavior)

- Right Wing Terrorist goes on killing spree & cites Trump as an inspiration.

- Trump condemns the violence he incited.",boston,0
192,2019-03-15T17:08:52.000Z,"Congrats to 
@emeryrd
 on a great coaching career",boston,0
193,2019-03-15T19:01:09.000Z,"How do you sign off your emails at work? I normally use

Best Wishes,
(My signature)",boston,0
194,2019-03-14T13:32:20.000Z,Lyft driver this morning thinks that people should be compensated for time lost in traffic.,boston,0
213,2019-03-15T23:07:59.000Z,"Why is marketing so difficult? 

Have you ever watched people try to follow instructions at an airport or on an airplane?",boston,0
214,2019-03-15T02:38:37.000Z,People who talk shit about Boston just don’t know Boston. Y’all don’t know.,boston,0
215,2019-03-15T22:16:58.000Z,"Prayers for the victims and their families in the New Zealand terror attacks. 
 #NewZealandStrong #NewZealand #PrayersForNewZealand",boston,0
216,2019-03-15T04:19:01.000Z,"cole got a new soap that vaguely smells like my ex 

and by vaguely i mean a lot",boston,0
234,2019-03-14T04:12:37.000Z,im still curious about what happened between cameron & his dad at the end of ferris buellers day off,boston,0
235,2019-03-15T16:28:38.000Z,"Me: Please don’t bend these cards, they’re mine and I spent a long time making them

2nd grader 1: Mine has a hair on it!

2nd grader 2: Coach why doesn’t mine have a hair on it?",boston,0
236,2019-03-14T12:58:38.000Z,Just found out the system causing problems in the Boeing planes is called MCAS. As the parent of a Boston school kid I could have warned them about that. ,boston,0
254,2019-03-15T19:22:11.000Z,Boston Box 6243 command wants everyone off the roof fire under the roof on Bennington St,boston,0
255,2019-03-15T17:10:53.000Z,"to whoever was in jvosk’s dms, fuck (and i cannot stress this enough) you",boston,0
256,2019-03-15T13:59:50.000Z,"If you’re looking for some help with your #golang project reach out to 
@corylanou
 or myself. We have availability for consulting. We’d love to help.",boston,0
257,2019-03-15T16:02:51.000Z,“are your drums vegan”,boston,0
258,2019-03-15T13:03:57.000Z,Right about now I wish I’d learned something practical in architecture school,boston,0
304,2019-03-15T15:33:48.000Z,Technical debt is more than just maintenance cost - it becomes a security risk.  Just because manufacturers are no longer patching systems doesn’t mean new exploits aren’t still being discovered.  Security by antiquity should not be your strategy.  #CIOchatLIVE #CIOChat,boston,0
305,2019-03-15T02:12:55.000Z,"Saints, I did it. I did not throttle the drunk bachelor party men. And the Celtics won. God is good.",boston,0
306,2019-03-15T03:09:38.000Z,"i would move back to allston in a heart beat if 

1. there was a bar that had karaoke regularly 
2. there was a taco bell
3. it wasn’t so expensive",boston,0
307,2019-03-15T14:09:44.000Z,"When asked about what drew him to portraiture, .
@steve_locke
 says, “when you are a child going to the museum, you are surrounded by friends. I go to museums to visit my friends.” #NAEA19 #NAEAMusEd19 #artmuseumsmatter",boston,0
308,2019-03-15T16:04:51.000Z,"Again, I’m marking #StPatricksDay
 by donating to 
@CAIRMass
 

How to celebrate one people while others are targeted by hate & discrimination?

Jews tell #Passover
 story w/msg to fight injustice today.

Irish are also fine storytellers. Let’s tell a better one for these times.",boston,0
309,2019-03-15T12:23:03.000Z,"Apt words today from 
@dwallacewells
: [My kid] will watch the world doing battle with a genuinely existential threat. And she wont just be watching, she‘ll be living it- quite literally the greatest story ever told. It may well bring a happy ending #fridaysforfuture #ClimateStrike",boston,0
310,2019-03-15T00:19:33.000Z,how do you most politely tell a fursuiter that you would really enjoy it if they drew your blood with a needle,boston,0
311,2019-03-15T16:02:18.000Z,"Fan bus leaving Tech Boston Academy at 12:15pm SHARP dont be late dont miss the bus we have the BEST FANS IN THE STATE SO COME OUT AND SUPPORT THIS YOUNG MEN OF TECH BOSTON. 
@tbaupdates
 @HInclusion
 @Henderson_k12
 BEARPRIDE",boston,0
312,2019-03-15T22:05:53.000Z,"A shout out to everyone who helped make our work at #AAOS2019 go so smoothly: 
@DemonDeaconDoc
 @AaronW1973
 @davidelstein
 @kate_gillmer
. My thanks to the many 
@AAOSmembers
 /leaders & 
@ABOSortho
 diplomates who were the subject of our interviews - so many generous professionals.",boston,0
329,2019-03-14T20:32:12.000Z,"I hope all my minority scientists are having a good day in the lab.

#blackandSTEM #LatinxInSTEM #phdchat 
@MinoritySTEM
 @BLACKandSTEM
 @BESTEM_SFSU
 @LatinxinSTEM",boston,0
330,2019-03-14T13:08:27.000Z,"Gods help me, I’ve been studying lisp in my spare time (mostly Clojure).  Lisps struck me as silly and non-pragmatic in college but now I’m stunned at their elegance, flexibility and timelessness.  The notion that Lisp and Fortran were contemporaries 60 years ago is *insane*",boston,0
331,2019-03-14T16:59:02.000Z,"some child at the airport just yelled that he saw an airplane and like, man, I wish I was able to yell about planes like that",boston,0
348,2019-03-14T01:07:04.000Z,Weird to see you all here on Twitter while Instagram is down.,boston,0
349,2019-03-15T17:51:30.000Z,"“Really great #devops is a cultural adaptation.” - 
@itlinchpin
.
#CIOChatLive #CIOChat #cio #appsev",boston,0
350,2019-03-14T22:30:56.000Z,"Just FYI, “I know I’m running out of time, but I want to ask two more questions so I’m going to go long” is not an acceptable thing for a moderator to say. Ever.",boston,0
351,2019-03-14T21:36:27.000Z,Jayson Tatum will play and start....regular starting five.,boston,0
368,2019-03-15T01:31:13.000Z,I am amazed and disappointed when I get kids in AAU and they don’t know shell drill or how to cut / reverse ball.   Clearly a lot of schools not teaching...,boston,0
369,2019-03-14T22:22:26.000Z,is there a universally accepted nickname for buttigieg yet or am I going to have to keep googling his last name to make sure I spelled it correctly,boston,0
