,date,contents,city,city_in_disaster
193,2019-03-16T15:00:12.000Z,"Okay I have an idea, everyone who makes music comment a link to your song or video or whatever under this tweet and I’m gonna go thru and listen to them all and hopefully other people will to.",austin,0
194,2019-03-17T20:45:39.000Z,cute waitress just gave me a shot of whiskey cause she liked our set.....,austin,0
195,2019-03-17T02:58:05.000Z,feeling like a proud band dad :'),austin,0
196,2019-03-17T21:27:12.000Z,Definitely performing in SXSW next year!  So yall wait for that New Single!!!,austin,0
197,2019-03-17T04:39:28.000Z,"The third act of 
@petsematarymov
 is so wonderfully done. Just played so well to our audience. #petsematary",austin,0
198,2019-03-17T19:58:37.000Z,"Poll: What's Your Favorite Robin Williams Movie? 
@RWFansite
 @SuperheroPOLL
 @RushFamTourneys
 @MoviesMatrix
 @MoviesTVPolls
 @KnowTheMovies
 @MovieCoroner
 @superheromt
 @Fandango
 @GeekyRetroNerds 
@GeekVibesNation
 @The_GWW
 #RobinWilliams #RIPRobinWilliams Please Vote and RT.",austin,0
220,2019-03-17T01:23:31.000Z,Everybody invited to my mama birthday party,austin,0
221,2019-03-17T22:41:22.000Z,"Now that I’ve slept with it a little bit I can say I appreciate the darkness of the Pet Sematary remake but I’m not as over the moon with it as many of my colleagues. It’s a serious, loving King adaptation that doesn’t lose sight of what made the book work so well, but...",austin,0
241,2019-03-16T15:31:34.000Z,One of the most underrated delicacies in the world is a bean and cheese taco. Them joints always go crazy.,austin,0
242,2019-03-17T05:53:48.000Z,This guy talking to me is comparing Cardi B to Rico Nasty and I want to murder him.,austin,0
243,2019-03-17T19:28:58.000Z,You ever get followed by a cute girl & you think about following back but then you’re like nah you’re definitely trouble. Lol,austin,0
262,2019-03-17T16:54:19.000Z,And it sucks cause the people who cause the problems are the people who aren’t buying actual badges or even performing anywhere. Mfs come all the way to Austin to stand in the street 12 hours a day and start shit.,austin,0
263,2019-03-17T21:25:37.000Z,“Lettuce is just water paper” - Ramtin,austin,0
290,2019-03-17T18:01:14.000Z,Don’t HMU talkin bout yo i seen you last night lol i hate that shi !!,austin,0
291,2019-03-17T03:02:52.000Z,"Perhaps unpopular #Austin opinion: #SXSW reminds me of why I moved here. It’s great to live in the place the great influencers visit when they want to be heard. I love being immersed culture of innovation and activism. It’s empowering. Traffic be damned, it’s a fun place to be!",austin,0
292,2019-03-17T21:07:38.000Z,Finna be on some real life ME shi smh,austin,0
293,2019-03-17T04:56:30.000Z,"The other day during their set, 
@deathbois
 told everyone a story about seeing a man riding a skateboard with his baby and Fred can’t stop talking about it",austin,0
294,2019-03-17T16:43:09.000Z,This week has been too powerful. The way certain situations have aligned. It’s actually mad. Just itching to get to LA now and make some music.,austin,0
295,2019-03-17T06:22:25.000Z,Somehow I ended up on acid having an existential crisis,austin,0
296,2019-03-17T01:13:25.000Z,Ohmigawd. I'm ready for bed. Dude wore me out. Zzzzzz,austin,0
297,2019-03-17T17:00:24.000Z,If I were at a Parmesan cheese conference representing Kraft and ran into someone from Locatelli I would be totally humiliated.,austin,0
298,2019-03-16T16:12:47.000Z,At a cafe watching a daughter humiliated by her father grossly overusing the phrase ‘lit fam’,austin,0
299,2019-03-17T20:57:43.000Z,Sucks when your gf lives 1000 miles away & you can’t spoil her,austin,0
300,2019-03-17T21:56:38.000Z,95% of the rappers I've done sound for don't even know how to hold the microphone.. let alone have bars..,austin,0
320,2019-03-17T15:23:19.000Z,so I meet Ariana tomorrow,austin,0
321,2019-03-17T05:56:41.000Z,Da Baby live is an experience,austin,0
322,2019-03-17T23:11:30.000Z,"Poll: Do You Love KISS? #KISSARMY #KISS 
@genesimmons
 @KISSopolis
 @KISSOnline
 @KISSAnthemPrjct
 @AnythingKISS
 @KissmasterEK 
@PodOfThunder
 @threesidescoin
 @SIOLoudcast
 @MonstersOfRock
 @RushFamTourneys
 @TheKISSKruise
  @RockTheseTweets
 @DeenTheDrummer
 @PooniSonny
 Please Vote and RT.",austin,0
342,2019-03-17T09:39:23.000Z,"You always have a dumb reason for a 6am flight and then when you’re actually doing it you’re like, I’m really dumb.",austin,0
343,2019-03-17T17:45:13.000Z,"Analyzing #SXSW2019 - my feet hurt, everything was absolutely free, SX Interactive is always better than SX Music, Supreme Fanny Packs we’re everywhere, I tripped over many scooters, I rode lots of scooters, I seen so many blunts lit in the streets",austin,0
344,2019-03-17T02:05:26.000Z,Hip hop is just so weird now bruh,austin,0
345,2019-03-17T21:43:32.000Z,"GGs to REC and congrats to them, beat ourselves this tourney multiple times. 2nd place could feel a lot worse but it be like that sometimes. Back to the lab ",austin,0
365,2019-03-17T04:46:54.000Z,anyone need anything?????,austin,0
366,2019-03-17T23:49:28.000Z,I’ve finally gotten sleep but I’m still mentally exhausted,austin,0
397,2019-03-17T19:44:32.000Z,"Poll: Pick One! 
@genesimmons
 @KISSopolis
 @KISSOnline
 @KISSAnthemPrjct
 @AnythingKISS
 @KissmasterEK 
@threesidescoin
 @SIOLoudcast
 @EricCarr_TheFox
 @ssikfandk
 @bob_robertnash
 @RockTheseTweets
 @MonstersOfRock
 @kissmonstermini
 @PodOfThunder
 @KISSman
 #KISSARMY Please Vote and RT.",austin,0
398,2019-03-16T22:08:09.000Z,"After more than a week of reporting from #sxsw, it’s finally time to fly home. It’s been a very fun—albeit very busy—week. Until next time, Austin!",austin,0
399,2019-03-16T20:56:01.000Z,When are they going to officially rename  #SXSW #SkinnyJeansFestival,austin,0
400,2019-03-17T17:57:56.000Z,"I have green eyes so don’t even try me today. 
 #SXSW #happystpatricksday",austin,0
401,2019-03-16T22:03:53.000Z,Life too lit. Time for a girlfriend,austin,0
402,2019-03-17T05:47:05.000Z,"Ok last gushy post, but I got to spend time with 
@JonathanBarkan
 where we talked horror movies and life and honestly, he’s one of the most rad individuals you’ll ever meet.",austin,0
403,2019-03-16T23:28:03.000Z,"i’d honestly be worried if Eric lost with the team he had. he had the h5 god squad. congrats & good choice of charity :-) 
@Snip3down",austin,0
404,2019-03-17T15:43:01.000Z,"If you can muster the energy, flip on 
@101X
 Homegrown tonight at 9pm for the latest from 
@jackievenson
, 
@whitedenimmusic
, 
@sunjunemusic
, 
@americansharks
, 
@walkerlukens
 and more. Plus get info on upcoming shows from 
@BorrisokaneBand
 and 
@TheCalmBlueSea
.",austin,0
405,2019-03-16T22:50:40.000Z,"Having the best time on the 
@HCS
 desk right now ",austin,0
0,2019-03-17T04:35:40.000Z,Kacey Musgraves is a philosopher and a therapist and I love her.,moore,0
1,2019-03-16T23:35:07.000Z,Freedom is found when we lay our secrets down at the cross.,moore,0
2,2019-03-16T22:07:06.000Z,It’s a dang beautiful day to #BeatTheWarriors ,moore,0
3,2019-03-17T23:44:39.000Z,There is no such thing as unskilled work.,moore,0
4,2019-03-16T00:49:09.000Z,Nothing makes you have to pee more than pulling into your driveway,moore,0
5,2019-03-17T02:58:46.000Z,"Thunder blew out the Warriors by 28 in November. Golden State is doing it to us on a bad night in OKC.  It hurts, but GSW always plays harder in OKC. Take your trash talk elsewhere. I’m going to ride with my Thunder every day.  #ThunderUp",moore,0
6,2019-03-17T15:37:27.000Z,"“BUT with God......”

Those three words change EVERYTHING ",moore,0
7,2019-03-16T12:54:10.000Z,Wow I’m getting married in 6 hours to the loml ,moore,0
8,2019-03-17T18:20:12.000Z,Life gets weird when home doesn’t feel like home anymore,moore,0
9,2019-03-17T23:29:24.000Z,"So I retweeted earlier that I needed a full body massage, Tyler calls me and tells me that he has paid for me a full body massage and a time a time and place to be there. BLESSSSED",moore,0
10,2019-03-16T14:53:52.000Z,Drank a coffee to sober up but now I’m just caffeinated and intoxicated,moore,0
11,2019-03-16T15:55:03.000Z,I’ve been pressing snooze for the past 3 hours. I should probably get up. ,moore,0
12,2019-03-16T02:55:19.000Z,people that ask for feet pics or videos.. need to stop. Like seriously plz,moore,0
13,2019-03-17T22:05:57.000Z,"*getting ready to go out*

rach: it’s fine i don’t care how you look

me: well dang it’d sure be nice if a guy would tell me that for once 

rach: date a guy for 2.5 years and you’ll go on dates in sweats ",moore,0
28,2019-03-16T08:47:33.000Z,"Report of a vehicle going WB in the EB lanes of the Kilpatrick Turnpike, near Western. I'm still unsure on what that kind of driving does to one's Pikepass account.",moore,0
29,2019-03-16T01:13:01.000Z,these weekends been showing up quick,moore,0
30,2019-03-16T17:42:43.000Z,I can tell this white lady at the stop light next to me is racist by how horribly she’s aged,moore,0
31,2019-03-17T13:22:09.000Z,"Annual psa, don’t be culturally offensive. Be responsible. Don’t drink green beer.",moore,0
50,2019-03-17T19:21:19.000Z,There’s a difference between i need you and i want you,moore,0
51,2019-03-17T22:42:35.000Z,I went to church today & lately I’ve just been needing a sign any sign to know what to do... & when I tell you I found that sign in church today ugh god is crazy good ,moore,0
82,2019-03-17T03:41:39.000Z,"fuck a full time job, I’m trying to be a full time alcoholic ",moore,0
83,2019-03-16T01:32:33.000Z,im curious as to how ppl are still getting their hands on pt cruisers,moore,0
84,2019-03-16T00:47:46.000Z,"News on the Clark baby front: BABY SCOUT IS HERE! Congrats to Jess & Ryan Clark, on the arrival of kiddo #2.",moore,0
85,2019-03-17T23:27:17.000Z,Yo someone who watches college basketball help me fill out my bracket so I can flex on all the middle aged men at my job & pay my rent lol,moore,0
86,2019-03-17T04:42:39.000Z,My mom is staying at our house this weekend and heard me coughing and came into our room with a cough drop and said “need this”......,moore,0
87,2019-03-17T02:22:20.000Z,"I stopped playing 2k when the game added where you can read what your fans say about you 
 I was getting my feelings too hurt",moore,0
88,2019-03-16T17:14:21.000Z,"Stuff’s getting real. For the next 2 months, I will be casting 8 more 9’ long concrete girders (tot qty: 12) & 6 joint-decks to create 6 18’-10 girder-joint-girder specimens to then break, repair, & break again. Record the data. Finish my thesis. Defend to my board. Get puppy.",moore,0
89,2019-03-17T03:32:51.000Z,"Almost all of the players were yapping at refs tonight, but only Russ got a tech. Draymond Green wasn’t as mouthy tonight, but game after game he gets in their faces and gets nothing! There is a discrepancy in way we are officiated. Not why we lost tho’",moore,0
90,2019-03-16T22:59:15.000Z,should I download games on Ludivine’s iPad I’m bored,moore,0
91,2019-03-16T21:38:16.000Z,"IT’S NOT SUMMER YET. 

(Just a friendly reminder 4 u & me)",moore,0
92,2019-03-17T04:47:35.000Z,"are me and levi  ever going to live in the same city. ugh 

stay tuned.",moore,0
112,2019-03-16T14:57:39.000Z,My dog drink bottled water. Living better than me at this point,moore,0
113,2019-03-16T21:55:58.000Z,"Shoutout to all the people who ride their bike to work, get groceries etc. I rode my bike for just a mile today and I’m dying. My legs feel like noodles.",moore,0
114,2019-03-17T22:32:16.000Z,Stay at home parents peddling CBD oils over social media is the new Mary Kay,moore,0
115,2019-03-17T22:19:36.000Z,"Let’s get weird, 
@RedCupRebellion
 @BunkiePerkins",moore,0
136,2019-03-17T05:15:37.000Z,wait ok who remembers the movie in which there’s a dog that is actually an alien and comes to earth and has a weird rock necklace,moore,0
137,2019-03-16T00:18:07.000Z,I work with some fake bitches. Y’all I peep everything I just don’t be saying nun,moore,0
138,2019-03-17T15:20:27.000Z,"I am no doctor but, in my experience, the best cure for a hangover is a Bloody Mary. So quit crying and get to Midtown at 11 am sharp.",moore,0
139,2019-03-17T23:33:07.000Z,"I hate St Patrick’s Day, man.

I leave work, walking to my car after a 12 hour shitshow and this drunk white dude kept yelling at me about Ted Cruz

Man I don’t know about no Ted Cruz",moore,0
160,2019-03-16T03:27:37.000Z,"Cats ended the day at the Big Cat Classic with a bang! 16-5  RR over Mustang. It was a 
 party and tons of Cats showed out. 3-0 on the day and 6-1 to start the season. Enjoy the break!!!!",moore,0
190,2019-03-16T04:30:09.000Z,I’ve been getting so annoyed so easily lately,moore,0
191,2019-03-16T03:37:29.000Z,Y’all ever go through your own likes and just be weak,moore,0
192,2019-03-16T05:00:47.000Z,"If 
@BetoORourke
 wins the presidency, every single person in America will be Queer Eye’d and Canada will pay for it.",moore,0
193,2019-03-17T18:43:30.000Z,“Bro can one of yall get on her so she’ll leave me alone”,moore,0
194,2019-03-16T02:50:24.000Z,"Wow how time flys, 1 day your bringing them home from the hospital you blink and they are turning 20! Happy Birthday 
@hallemadisonn
 Love you! Hope you had a good one!",moore,0
195,2019-03-17T19:39:55.000Z,hungover employee of the month award goes to me,moore,0
196,2019-03-16T23:21:12.000Z,86% of my relationship is us making fun of each other until I threaten to beat his ass.,moore,0
197,2019-03-17T17:31:24.000Z,"Hi, if you’re driving a white beetle with a “Life is Better with a Dog” bumper sticker in Moore/OKC and you just pulled into the EXIT of my neighborhood to get to Sprouts, you’re an idiot, and the worst. Give your license back.",moore,0
198,2019-03-17T14:25:01.000Z,gf’s outta town might fuck around n listen to liability on repeat... god I hope these fruit snacks put me outta my Missouri,moore,0
199,2019-03-17T04:13:58.000Z,"I see Russell Westbrook acted as immature after the game as he did on the floor picking up his 16th technical foul. His team is in a playoff race, they’ve lost 8 of 12, and now he’s going to be suspended because he can’t behave himself.",moore,0
200,2019-03-17T17:51:31.000Z,"Decisions determine direction. 
Are you making decisions based on the pull of the past, the pressure of the present, or the prophetic promise over your life? 
@TonyMillerTV
 @thegateokc",moore,0
221,2019-03-16T22:07:30.000Z,Springboard Mile winner Long Range Toddy! Woo Hoo!,moore,0
222,2019-03-16T03:40:58.000Z,"Every day, I’m overcome with a grateful heart to be a part of this team— no wait, this family. #thunderup
 ",moore,0
223,2019-03-16T04:25:38.000Z,"Barry Switzer and Joe Washington are impressed by my muscles, so literally no one can tell me anything now.",moore,0
224,2019-03-16T14:35:32.000Z,"idc if we haven’t talked or hung out in years, seeing old friends thrive with happiness will always make me so happy!!",moore,0
244,2019-03-17T16:57:23.000Z,“if you used ~essential oils~ your body would reset its self” and “if you were vegan you won’t have such a problem” #AbledsAreWeird #CeliacDisease,moore,0
245,2019-03-16T18:02:27.000Z,It’s sinful how much I love Qdoba,moore,0
246,2019-03-16T14:41:49.000Z,"Had a glass of water after every drink, woke up aight. 
Thanks for coming to my ted talk",moore,0
247,2019-03-16T14:33:53.000Z,"Fortnite is weird. Sometimes in Tilted Towers I don’t feel like my teammate is really HEARING me you know? I think my teammate is debating kicking me out for another player.

Tilted Towers is my relationship, my teammate is my wife and she’s leaving me for Greg from accounting.",moore,0
268,2019-03-17T19:17:22.000Z,"I’m happy for Travis Ford that St. Louis is going to the NCAA Tournament. Was always positive, did his best at OSU, just didn’t work. I’m glad it is now.",moore,0
297,2019-03-16T19:30:45.000Z,"Me: *walks off plane in DC* 
Tourist group: *has matching t-shirts*",moore,0
298,2019-03-16T20:02:45.000Z,"I started off my day with a table paying for my couple with a baby, having me tell them that Jesus loves them: Then that table tipped me with what their tab would've been. Telling me ""One act triggers another"" my heart is so full. Be kind today",moore,0
299,2019-03-17T19:50:37.000Z,Okay I’m tired I need a sugar daddy,moore,0
300,2019-03-16T02:12:18.000Z,"Ran took our son on his senior trip to the Dominican Republic while I stayed behind to nurse our daughter recovering from hip surgery. 

So, I ordered new 
@ballarddesigns
 drapes. Seems only fair. #springbreak2019",moore,0
301,2019-03-16T14:37:50.000Z,My boyfriend is at my house having breakfast with my family without me ,moore,0
302,2019-03-16T13:09:34.000Z,What the maximum number amount of times should someone press snooze?,moore,0
303,2019-03-16T18:02:36.000Z,Oklahoma: you know it's been cold when 55 feels great! Get outside!!!,moore,0
304,2019-03-16T23:20:32.000Z,"Rachel Hamilton, a 10 year old from from Whitebead Elementary in Pauls Valley, won the 2019 Central Oklahoma Spelling Bee. The clinching word: nomenclature. Her brother finished second a couple years ago, her dad won in 1978. Watch more 
@NewsOK",moore,0
305,2019-03-16T03:33:18.000Z,"A huge shout out to all of the teams and fans who attended the Big Cat Classic today at Southmoore and Moore. Thanks for being weather flexible. And big thanks to our booster club, 
@sabercatsports
 and 
@TROKNOWS
 for all their work at our site.",moore,0
306,2019-03-16T15:10:20.000Z,"The wise will humbly remember that people have many plans, but the Lord’s plans are always ultimately accomplished!",moore,0
307,2019-03-17T03:45:43.000Z,Thunder trash. I’m not a fan of any nba team anymore. I’m just gonna be a fan of players. Tired of the stress,moore,0
327,2019-03-17T17:10:59.000Z,"just let go, let God, He’ll work it out for you",moore,0
328,2019-03-17T23:26:58.000Z,"Old Yeller, Beethoven, Bambi's Mother, and Mozart are buried in the same mass grave.",moore,0
329,2019-03-16T17:57:44.000Z,"Grandmother fighting to save 10-y-o grandson from puberty blockers, and evil gender-transitioning! 
Friends!  IF the Demonic #Democrat Equality Act passes, the torturous trannying of children will be MORE normalized, killing them by their 20s! Why we need 
@GodsVoiceConf",moore,0
348,2019-03-17T21:09:28.000Z,"Rlly like what I’m seeing out of this 
@OU_Baseball
 squad. Has met every tough situation with a positive reaction. Will pay dividends come late in the season. Pitching is ++ Bats are + and fielding has been very solid. 2 big ones coming in NM before heading into B12 play. #sooners",moore,0
349,2019-03-17T03:18:58.000Z,I’m almost to 900 followers yayay,moore,0
350,2019-03-16T06:57:48.000Z,"Omg, 
@WaffleHouse
  sounds really good right now.",moore,0
351,2019-03-17T22:04:17.000Z,"What makes my day is when someone purchase some #
LAYBOYKUSH the face they make when they smell it! Delightful ",moore,0
352,2019-03-17T23:41:24.000Z,"1. I abruptly ended a date once when I found out she had a dog named Dog

2. When I was 15 I was recruited to go to Formula One Racing Academy 

3.  I met Tommy Lee once, on set of his then wife, Heather Locklears movie set. 

 #TwoRealOneFakeFactAboutMe",moore,0
372,2019-03-17T05:38:28.000Z,"Ayeeee 
@NahkoBear
 I just heard your song on 
@netflix
 in the Heal Documentary. ",moore,0
0,2019-03-16T19:19:50.000Z," FINAL NUMBERS 
Young 26 PTS / 4 AST / 4 REB
Collins 20 PTS / 11 REB / 6 AST
Prince 17 PTS / 4 REB / 2 BLK
Carter 16 PTS / 3 REB / 1 STL
Bazemore 12 PTS / 4 AST / 1 REB

#TrueToAtlanta",boston,0
1,2019-03-16T23:51:15.000Z,I could’ve gone D-1 in discrete gym farting. Not to brag,boston,0
2,2019-03-17T12:16:17.000Z,If I wasn’t an artist I would not have social media,boston,0
3,2019-03-16T23:12:44.000Z,Conor fookin McBruins,boston,0
4,2019-03-17T19:15:03.000Z,you can’t say you stan someone who preaches kindness if you yourself dont choose kindness.,boston,0
5,2019-03-17T22:42:07.000Z,I truly don’t understand why storrow drive is a problem 6 pm on a sunday,boston,0
6,2019-03-16T04:18:07.000Z,why does Netflix even give you the option to skip intro on queer eye,boston,0
7,2019-03-17T14:02:05.000Z,Y’all niggas gonna respect women around me ,boston,0
8,2019-03-16T18:22:12.000Z,"5 years ago was my first day in Boston. Today I’m 1 month away from Graduation. 

Sadly, years flew by so fast!

#march16",boston,0
9,2019-03-16T18:06:55.000Z,"Congrats to 
@DSRaiderHoops
 @DSRaidersSports
 and Coach Grady on the D3 Boys State Championship. #tvlstrong",boston,0
10,2019-03-17T03:51:45.000Z,was going to lose it again on the ride back today when we had to take a pee stop 20 MINUTES AWAY FROM BU but Halo by Beyonce came on and i was reborn,boston,0
11,2019-03-17T21:36:37.000Z,"thinking bout throwing a show in and around my birthday (june), trynna have some local artists pop out to smoke, party, network and most importantly perform ya dig. stay tuned, making this happen w2.",boston,0
12,2019-03-17T03:13:34.000Z,What the fucc,boston,0
13,2019-03-17T18:51:54.000Z,MY PRETTY LITTLE GALWAY GORL,boston,0
14,2019-03-16T20:21:59.000Z,"Nearing the close of #NAEA19 -
 to catch up w friends from HI, MI, FA, PA, MD, MA, ME, NY, TN, VA, MN, WI, IN. I’m inspired & 
to re-examine my practice and curriculum in the coming months to move our art education program forward! Also, exhausted, so exhausted! #hvartsed",boston,0
15,2019-03-17T18:48:52.000Z,drunk anna makes sober anna mad grrrr!! waited last minute to write 6 page research essay rawr!,boston,0
16,2019-03-17T18:10:39.000Z,Watching Beliza watch a #Bellarke fan video. 10 out of 10 would recommend. #Conageddon2,boston,0
34,2019-03-17T02:52:16.000Z,i rly hate being drunk in my apt alone i’m seeing things EVERYWHERE,boston,0
35,2019-03-17T14:53:43.000Z,picture this: r2d2 but with truck nuts,boston,0
36,2019-03-16T06:59:31.000Z,"Y’all mothafuckers blame the Clinton's for every god damn thing.

Please leave Chelsea Clinton alone. She is NOT RESPONSIBLE for the Christ Church massacre in New Zealand. 

You’re an ignorant mother fucker and should seek psychiatric help if you believe otherwise.",boston,0
70,2019-03-16T22:56:09.000Z,"Don’t tell me Muslims aren’t discriminated against here in the US.

I shouldn’t have had to legally change my first name in order to avoid hate.",boston,0
71,2019-03-17T11:37:27.000Z,"Today I’m five years cancer free 
Feeling on top of the world 
 

I never thought at 26 this would be something I’d be celebrating, but it’s a huge milestone & one I’m so grateful for.

Thank you to my loved ones, our NHS & 
@TeenageCancer
 for getting me to this point.",boston,0
72,2019-03-17T15:57:32.000Z,The day goes different after morning sex,boston,0
73,2019-03-17T18:17:12.000Z,I will only ever Stan men who love their partners and show it,boston,0
74,2019-03-17T12:43:33.000Z,i need conor mcgregor to do pregame for every boston team from here on out,boston,0
75,2019-03-17T01:45:57.000Z,MARCHY HIT THE MCGREGOR FOOK THE BLUE JACKETS,boston,0
76,2019-03-16T18:36:43.000Z,sometimes when i need a little mood boost i’ll put on the summer ‘16 playlist,boston,0
77,2019-03-17T14:24:07.000Z,"Honoured to be singing at the #StPatricksDay
 breakfast for Senator 
@nickcollinsma
. Tune into NBC Boston",boston,0
96,2019-03-17T01:38:05.000Z,"Immense point for #CBJ
 courtesy of Korpi’s brilliance. Now, they will play for the second point.",boston,0
97,2019-03-16T19:16:44.000Z,Brad Stevens said #Celtics big man Al Horford will miss 3 or 4 games over the final 12 to rest him for the playoffs.,boston,0
98,2019-03-17T00:25:00.000Z,"No, I won’t be wearing green vestments tomorrow. Stop asking me that!",boston,0
99,2019-03-17T19:49:11.000Z,"Another lucky surprise is coming! 
 #The100 #Conageddon2",boston,0
118,2019-03-16T22:37:35.000Z,It energizes my soul to have my buds all stay over and play a heck ton of D&D and eat tons of snacks!!,boston,0
119,2019-03-17T20:43:07.000Z,I saw the Boston Ballet Company last night. Nice turn out.,boston,0
120,2019-03-16T19:45:27.000Z,"Congratulations to our back to back state champions 
@TechBostonHoops
!
@BostonSchools
 ",boston,0
121,2019-03-17T16:04:39.000Z,Bitches love to promote drinking water until you take them on a date LOL all of a sudden all she drink is DeLeon,boston,0
122,2019-03-16T20:13:45.000Z,"Roommates who do shots together at 4:00p on a Saturday, stay together.",boston,0
142,2019-03-16T15:51:07.000Z,"The 2020 
@NAEA
 National Convention is March 26-28 in Minneapolis, Minnesota. Call for proposals coming soon!",boston,0
143,2019-03-17T03:48:03.000Z,i managed to go out in sweatpants and a tshirt tonight i deserve an award,boston,0
144,2019-03-17T19:51:23.000Z,the pothole patches on storrow lasted three days that’s gotta be a new record,boston,0
180,2019-03-16T22:50:13.000Z,"there is no one more fun than 
@AKell05
  and if you have an argument please dm w 5 solid reasons. otherwise, scroll on.",boston,0
181,2019-03-17T21:00:18.000Z,"As I celebrate #StPatricksDay
 in another city I am still absolutely heartbroken for my state, my home, my favorite people. The flooding photos I continue to see in Nebraska just remind me of how much I know we all will come together and help overcome all of it. #NebraskaStrong",boston,0
182,2019-03-17T12:27:45.000Z,Just in case y’all ignorant asses didn’t know...Muslim is not a race...Islam is not a race...it’s a Religion.,boston,0
183,2019-03-17T03:33:30.000Z,"ALSO why is a group of girls better than a single girl, but a group of guys is a trash pit. Like a single guy may be great but together they just try to be the shittiest to impress the alpha male?? Girls hype each other up in a positive way but guys, idk what the FUCK they do",boston,0
184,2019-03-16T17:23:23.000Z,You ever sit in a room in silence for a moment and realize that room sounds like that constantly when it’s not occupied. Sounds are experienced always everywhere and it’s impossible to experience everything at all times,boston,0
185,2019-03-17T02:52:21.000Z,I’m at an Irish bar on St Patrick’s Day weekend in Boston and a woman asked what I wanted engraved on my souvenir Guinness glass. I chose “GOATSE”,boston,0
186,2019-03-17T15:21:04.000Z,"Currently coping with going back to a life where I don’t constantly have moral support from dozens of nuns

#PaulinePilgrimage",boston,0
187,2019-03-16T21:03:43.000Z,"Kyrie Irving entered the homestand having played 497 career games...only once had he posted 30 points and 10 rebounds.  (12/25/18).

He's now done it in back-to-back games.",boston,0
207,2019-03-16T15:01:05.000Z," Jake #DeBrusk IS expected to return to the lineup tonight vs. 
@BlueJacketsNHL
 
#NHLBruins",boston,0
208,2019-03-17T20:45:17.000Z,not being able to celebrate st patrick’s day AGAIN this year is very much illegal considering my name literally means ireland in gaelic,boston,0
209,2019-03-17T06:15:08.000Z,"gabi is going on as emma and ashley is going on as regina, both in the same week with planned dates, essentially serving me my latina rights, BUT IM GOING TO BE IN CALIFORNIA",boston,0
228,2019-03-17T16:29:17.000Z,I think it’s time for new music,boston,0
229,2019-03-17T15:09:22.000Z,"The interesting thing about #StPatricksDay
 is that the amount of people claiming to be Irish will practically be Dublin.

#DadJokes",boston,0
230,2019-03-17T06:04:51.000Z,"i love when i go out w 
@abbyleighgriz
 and guys come up to flirt w her and then realize she’s in a relationship & then they move onto me. first is the worst second is the best.",boston,0
231,2019-03-17T13:21:37.000Z,"Holy. Crap. I just watched #freesolo and even knowning the great outcome, my heart was still racing the last 20 minutes during his climb. I was on the edge of my seat. That was so good.",boston,0
249,2019-03-16T14:57:13.000Z,There’s only one bathroom in this AirBnB and 4 adults and I really really really need to make MAXIMUM LOG.,boston,0
250,2019-03-17T19:37:39.000Z,“I pay about $250 a year on website domains that only I go to.”,boston,0
251,2019-03-17T15:06:41.000Z,Hockey East has suspended UMass Lowell’s Lucas Condotta for tonight’s Game 3 against BU.,boston,0
252,2019-03-17T19:34:02.000Z,We win yes 2-1 State Chanps M/T,boston,0
270,2019-03-17T18:29:17.000Z,What's the difference between St.Pattys day in Boston and The Purge?,boston,0
298,2019-03-17T18:36:49.000Z,"Congrats to 
@JeffBoals
 on getting the 
@OhioMBasketball
 job! Just Bobcats being bobcats! What a great coach and great university! ",boston,0
299,2019-03-17T13:09:44.000Z,"Folks who complain about remote work and/or open offices...so fucking tired. 

If you don't like it, don't do it.",boston,0
300,2019-03-17T15:31:41.000Z,These white people was eating chipotle and drinking bud light at 10 am ,boston,0
301,2019-03-16T20:29:34.000Z,GUYS IM AT A BREWERY WITH SO MANY DOGS I LOVE MY LIFE,boston,0
302,2019-03-17T10:36:58.000Z,"“Elijah.. prayed earnestly.. and he prayed again..” - James5:17-18
Atheism, socialism, liberalism, modernism etc are not the failure of today. 
Prayer-less fundamentalism is.",boston,0
303,2019-03-17T12:59:00.000Z,"Senior #MediaNun, contemplating:

“I’m glad they didn’t turn the yogurt green.”

#PaulinePilgrimage",boston,0
304,2019-03-16T17:35:15.000Z,"So it turns out Martha Washington really didn’t name her feral tomcat after Alexander #Hamilton. (It’s not true). File that under things I learned at #HistoryCamp ..... Thanks 
@publius57
 for a really interesting session!",boston,0
305,2019-03-17T23:58:52.000Z,"Thank you to everyone that came through to the stream. Thank you 
@NewAgeHorizons
 for the opportunity and big ups to @findaIex 
@TikiWild007
 @TheMattWilliam @SaikopathXXX",boston,0
306,2019-03-17T20:34:41.000Z,Bartender was eating Sour Patch Kids. Told her I'm obsessed with them. She then gave me a whole handful.,boston,0
307,2019-03-16T19:35:41.000Z,"appreciate 
 your 
 drummers 
my faves include: @brightsidecory 
@WRXBilly
 @joshwithcon
 @makeoutscott
 @JoLandrySU
 @joshuadun
 @coltohweatherly 
@riandawson
 @evan_ambro
 @Ashton5SOS
 @JackGallner
 @patmaine
 @jacobleewick
 @carsonweathers
 @sampricedrums
 @SageWeeber
 ",boston,0
308,2019-03-17T03:03:55.000Z,"Congrats to Lynn English great job  
@ToneAnderson5",boston,0
