,Unnamed: 0,date,contents,city,city_in_disaster,target
397,14,2021-02-16T23:51:11.000Z,"About 40 hours without power now here. But it was totally worth burning a little bit of battery to hear 
@AMERICANHODL3
 tell 
@PeterSchiff
 that 
@SpencerKSchiff
 was the smarter of the two on 
@joinClubhouse
. *chef’s kiss*",austin,1,0
398,30,2021-02-15T22:52:07.000Z,"American Airlines Center should be a warming shelter tonight, not a game location.",austin,1,0
399,31,2021-02-16T23:17:43.000Z,The union building is open 24 hours as a warming station!! If you lost power go to the union!!,austin,1,0
400,32,2021-02-16T18:14:16.000Z,"4.4M Texans without power = the populations of Wyoming + Vermont + Alaska + North Dakota + South Dakota + Delaware

The scale of this is just enormous.",austin,1,1
401,33,2021-02-16T16:40:28.000Z,"tbh there shouldn't be school at all this week or things due on the first day we get back, because houston students have NOT had power for over 30 hours so any working/studying is impossible, and many austin students don't have power either..,,,,,,,",austin,1,1
402,50,2021-02-16T17:35:58.000Z,our texas government is literally so useless,austin,1,0
403,74,2021-02-16T22:25:10.000Z,Our pipes burst. Shit.,austin,1,0
404,75,2021-02-15T22:31:17.000Z,Note to self: move next to a hospital,austin,1,0
405,76,2021-02-16T18:43:59.000Z,"The Mueller HEB is nuts right now. If y’all are looking for supplies around that area, there are a couple gas stations and a Family Dollar open at the intersection of MLK and Springdale. No lines. Plenty of food and water left. Also was able to snag a bunch of candles",austin,1,1
406,77,2021-02-16T15:20:28.000Z,Texas is a failed state.,austin,1,1
407,78,2021-02-16T14:48:26.000Z,"Texas, if you have power in your home and own a four-wheel drive, please help your friends today without power. Maybe they have a place to go with heat but no way to get there. Mask up and reach out. People are really suffering.",austin,1,1
408,79,2021-02-16T16:32:16.000Z,Shout out to news spouses + partners in Texas who are keeping their loved ones in the game to help our communities get information! Thank you,austin,1,0
409,80,2021-02-15T19:24:52.000Z,No food in the house and everything Is closed. Fuck me for living off restaurants and delivery ,austin,1,0
410,81,2021-02-16T02:00:34.000Z,"please turn the heater on 
please",austin,1,0
411,82,2021-02-16T14:28:53.000Z,"i’m absolutely begging, if anyone can take me, my mom, my two young brothers, and our 3 small animals tonight, pls DM me bc we are running out of options and close to freezing",austin,1,0
412,83,2021-02-16T23:01:38.000Z,"Hi — My roommates and I are opening our 26 West apartment to those who need a warm place to stay!! Pls don’t hesitate.
Currently 5 girls, 2 dogs, lots of floor space, a couch, and two air mattresses. 
@Anna_VanPelt",austin,1,0
413,101,2021-02-16T17:19:13.000Z,"If ERCOT thinks the system/plan is working, they need a new plan. How tone deaf can you be? We’re at 33 hours with no power trying to keep a 1 year old, 4 year old & 80 year old grandma warm/safe. Not such a great plan.",austin,1,0
414,102,2021-02-16T13:32:18.000Z,Maybe this week should be infrastructure week.,austin,1,0
415,103,2021-02-16T17:30:55.000Z,People hating on Texans simply do not grasp how large this state is. Other states can fit into Texas 100+ times. Imagine 100+ states not having adequate resources to handle a once in a lifetime scenario and having to share resources.,austin,1,0
416,104,2021-02-16T10:49:28.000Z,"Fuck Greg Abbott, Ted Cruz and John Cornyn, Austen Energy and ERCOT. THIS IS PAINFUL FUCK Y’ALL FOR THIS.",austin,1,0
417,123,2021-02-16T17:40:20.000Z,"Austin update: without power since late Sunday night, with no expectation of its return and lows in single digits. We're ok, but also angry and anxious over the more precarious plight of many of our neighbors. Stay warm, stay safe, donate, check in with people when you can.",austin,1,1
418,124,2021-02-16T15:19:41.000Z,can it melt already? im sick of having to watch for ice everywhere i go,austin,1,0
419,125,2021-02-16T19:12:43.000Z,I’m getting really tired of living through major unprecedented events.,austin,1,0
420,126,2021-02-16T17:24:01.000Z,About to try siphoning gas from car with breast pump tubing AMA,austin,1,0
421,145,2021-02-16T16:16:52.000Z,It’s wild how what would’ve been a magical Texas winter week has turned into an arctic Austin apocalypse. 2020 just refuses to end.,austin,1,1
422,146,2021-02-16T16:42:26.000Z,REALLY Worried about the people in the colonias w/o power and running water in the RGV.,austin,1,1
423,176,2021-02-16T19:46:01.000Z,"If I ever see 
@GregAbbott_TX
 in public I will push him out of his wheelchair and never look back idgaf",austin,1,0
424,177,2021-02-15T18:55:25.000Z,mom told me to stay home and be safe...I stepped out today for only 10 mins and have already slipped in west campus twice.. ,austin,1,0
425,178,2021-02-16T14:14:44.000Z,"It’s 50 degrees inside the house, but I’m one of the lucky ones here in Austin. That’s because my power provider (PEC) is able to do rotating outages. All night we had a few hours off, a couple hours on. I feel so helpless for all my fellow Austinites who have been w/out 30 hrs..",austin,1,1
426,179,2021-02-16T22:01:42.000Z,How you gon beef wit me you don’t even own a gun ,austin,1,0
427,180,2021-02-16T14:54:08.000Z,"SHELTERS AND WARMING CENTERS 
ADULTS: Palmer Events Center 900 Barton Springs Rd.

FAMILIES: Downtown ATX Salvation Army Shelter Center 501 E. 8th St.

OTHER SHELTERS: Mendez Middle School 5106 Village Square Dr.
OR
Northeast Early College High School 7104 Berkman Dr.",austin,1,0
428,181,2021-02-16T22:45:20.000Z,"this epic failure from our govt and the capitalist system that always puts profits over people is already getting people killed

and let’s not forget we’re still in the middle of a pandemic; how many people seeking shelter in centers are gonna get sick with COVID?",austin,1,1
429,182,2021-02-16T16:00:01.000Z,Woke up today very warm and very thankful for friends who let me sleep over when my power is out. ,austin,1,0
430,200,2021-02-16T21:12:22.000Z,"I honestly don’t give a damn whether Berkshire bought TSLA. When it comes to investing in companies that are important for the future of humanity, Berkshire and Warren Buffet are completely irrelevant.",austin,1,0
431,201,2021-02-16T18:27:49.000Z,I’m really tired of living through so many traumatic events all so close together. I miss when my trauma used to be spread out over time.,austin,1,0
432,202,2021-02-16T19:52:44.000Z,"Can someone let the #IRS know there aren't many tax returns being prepared in TX and this ""situation"" is probably going to set us back at least a week?
#TaxTwitter 
@AICPA",austin,1,0
433,203,2021-02-16T04:33:53.000Z,"been drinking a lot of perrier lately. i used to not like carbonated water, but i guess i’ve developed a taste for it. this is what becoming an adult is all about baby! drinking perrier! woo!",austin,1,0
434,221,2021-02-16T18:22:51.000Z,"to all the athletes who are supposed to race The #TexasQualifier, don’t worry, it’s supposed to hit the 70s again in austin by next week 
#TexasWeather 
@trialsmiles",austin,1,0
435,222,2021-02-16T20:08:02.000Z,wait so are we under a boil water notice or nOt,austin,1,1
436,223,2021-02-16T12:17:18.000Z,I think my fellow politicos will agree that it doesn't seem like the national media & Washington DC folks (the Administration and otherwise) understand or are aware of this disaster down here. Not seeing much from them.,austin,1,1
437,240,2021-02-16T17:38:36.000Z,"Good morning 
 
hope y’all are doing wonderful. My power just came back on for a short time after being off overnight and most of this morning 
 you.",austin,1,0
438,241,2021-02-16T16:21:42.000Z,"Last week: when I flip this light switch, magic fairies wave their wands to make light come out

This week: I am teaching a master’s course on the history of the Texas power grid and how ERCOT exists to escape federal regulation and dodge accountability while harboring corruption",austin,1,0
439,242,2021-02-16T18:19:20.000Z,"This Texas power outage over what would, in most other states, be a ho-hum winter storm is reaching “vote everyone in every level of office out” levels of incompetence.

This is maybe the most laughably pathetic display of city, county, and state governance I’ve ever witnessed.",austin,1,1
440,258,2021-02-16T14:14:03.000Z,"H-E-B is scheduled to open 12-5pm but that could change. We still have no food, no power & trucks are not coming in. I hope everyone is staying warm & safe ",austin,1,1
441,259,2021-02-16T22:55:10.000Z,"Going on 40 hours with no power. Haven’t had much to eat today, apartment is cold and we’re expected to get more winter weather tonight. 

My service has been awful too so still lacking communication with some. Stay strong folks!! Bundle up, wear layers, use multiple blankets.",austin,1,1
442,260,2021-02-15T20:19:51.000Z,"ANYONE WHO CAN HELP: Need to know what neighborhoods in #Austin #atx have power and/or operational gas station. We have no power, no heat, below 40F in the house right now. Most cell towers are down but finding spotty reception. Staying warm in the car, but almost out of gas.",austin,1,1
443,297,2021-02-16T15:05:20.000Z,People without power for 24hr+ but they still keep the stadiums and skyline lights on ?!?!??,austin,1,1
444,298,2021-02-16T11:18:58.000Z,27 hours and still no power. The house is significantly colder now. Ugh.,austin,1,0
445,299,2021-02-16T20:40:38.000Z,"a pandemic, a winter storm, more snow than ever, a boil-water notice, power outages across the state, folks freezing and dying... this is actually insane",austin,1,1
446,300,2021-02-16T00:44:36.000Z,"Woke up this morning in Austin with a strong urge to go shovel my neighbours’ driveways. Is this normal, 
@CAFinUS
?",austin,1,0
447,301,2021-02-16T15:08:37.000Z,Shit is not funny. Side commentary is not funny. Regardless of how unprepared we are/Texas government is... People are freezing to death right now and so are animals. Your hot take speaks to your character.,austin,1,0
448,302,2021-02-16T18:49:48.000Z,"We are without power almost 24hrs now. Under 50F in the house. Got enough gas for generator for half the night (space heaters) but walkable gas stations are closed. Kids are struggling.

Another storm about to roll in, not confident water will hold up, this is ongoing disaster.",austin,1,1
449,303,2021-02-16T21:14:48.000Z,"We don’t usually have crippling weather in TX that disables our whole state’s infrastructure, but when we do...it’s during BLIZZCON week. ",austin,1,1
450,304,2021-02-16T17:29:09.000Z,"Hour 18 without power: My bed is covered with every blanket and sleeping bag I own, my apartment is approaching 50°, and Leo has been glued to my side since power went out at 5:30 p.m. last night.

Praying there is some relief for Texans before sundown.",austin,1,1
451,305,2021-02-16T04:01:47.000Z,"If you need transportation to a warming shelter, call 2-1-1 in Austin. 
@UnitedWayATX",austin,1,1
452,306,2021-02-16T23:11:35.000Z,LotS of people who call themselves liberal or progressive are behaving like total MAGA ghouls about the situation in Texas,austin,1,1
453,307,2021-02-15T09:08:11.000Z,"Power in East Austin has been out for an hour now. Not sure if this is a rolling blackout or true outage at this point. 
 @TxStormChasers
 #txwx #rollingblackouts #texaswinterstorm #atx",austin,1,1
454,324,2021-02-15T23:49:08.000Z,Is the rest of the world aware that Texas is on the verge of collapsing for an entire week due to cold weather? Lmao,austin,1,1
455,325,2021-02-16T13:50:57.000Z,"Time to step it up and apply pressure on 
@austinenergy
 & 
@ERCOT_ISO
 

Families & elderly such as my 78-year-old mother with pre-existing health conditions including respiratory  & mobility issues have spent 2+ nights with temps below 35 degrees inside of their homes.",austin,1,0
456,326,2021-02-16T17:54:40.000Z,"Hi everyone! Sorry I’ve been MIA. Going on 35 hours without power now. All of my electronics have been dead for about 10 hours. Just walked to a nearby hotel to try and charge up. 

I hope everyone is staying safe and staying warm!",austin,1,1
457,344,2021-02-16T05:13:12.000Z,"The curse of modernity is that we are increasingly populated by a class of people who are better at explaining than understanding.

I am aware that what I just said is a good explanation. Someday, I hope to understand it.",austin,1,0
458,345,2021-02-16T02:17:02.000Z,"I’m in Austin on travel (COVID-safe, of course)

My flight home was cancelled yesterday. We’ve been out of power for 18 hrs or so. Intermittent cell service only - so I may not be responsive online for a day or two. 

I’m fine - just cold! Hope to be back home in San Diego soon",austin,1,1
459,361,2021-02-16T17:12:20.000Z,"All weather emergencies are inherently local. Austin is lucky to have 
@tplohetski
, whose twitter feed is the go-to source of real-time information and updates during all local emergencies, covering #Snowpocalypse2021. We certainly get no helpful information from 
@austinenergy",austin,1,1
460,362,2021-02-16T12:46:01.000Z,"Yo, 2020 season 2 is wild y’all.",austin,1,0
461,363,2021-02-16T17:42:25.000Z,me with every single adobe program open on my computer: “WHAT IS WRONG WITH MY COMPUTER WHY R U SO SLOW U PIECE OF GARBAGE”,austin,1,0
462,364,2021-02-16T17:18:05.000Z,"I’ll never bitch about my rent again. So far, I haven’t lost power. I’m pretty sure it’s because I live walking distance to a hospital. 

If I ever buy property, I will do so next to a major hospital. ",austin,1,0
463,0,2021-02-16T17:51:45.000Z,"The 14th month of 2020 is starting to feel like The Shining and we are not 
K.",moore,0,0
464,1,2021-02-16T03:25:29.000Z,"OCU: “There will be no spring break this year” 

Oklahoma Weather: “Okay. But you didn’t say anything about a second winter break.”",moore,0,0
465,2,2021-02-16T00:10:16.000Z,It’s times like these I wish I had an emergency supply of shrooms at my disposal,moore,0,0
466,3,2021-02-16T04:14:28.000Z,"Sorry professor, I can’t finish my assignments. I literally don’t exist.",moore,0,0
467,4,2021-02-15T21:31:41.000Z,The Midwest is a genuine hellscape,moore,0,0
468,5,2021-02-16T15:32:54.000Z,"Building: Flooded 
Heat: Off 
Power: Off 
OPERAtions: audition forms sent out",moore,0,1
469,6,2021-02-15T15:10:45.000Z,in Oklahoma it’s -4° rn and with the windchill it’s -27°...... Alaska I miss u bby ,moore,0,1
470,7,2021-02-15T18:28:39.000Z,Currently loving the snow. Hate the frostbite.,moore,0,0
471,8,2021-02-16T02:00:06.000Z,Me and Caleb did NOT fight y’all are interpreting that message wrongly,moore,0,0
472,9,2021-02-16T02:24:10.000Z,"Did I just hear one of my residents making fun of wearing masks.... 

Surely not.",moore,0,0
473,10,2021-02-15T15:48:07.000Z,"Just Be You, Smile and Have Fun ",moore,0,0
474,11,2021-02-15T15:50:56.000Z,Being cute 24/7 is expensive,moore,0,0
475,12,2021-02-16T15:00:42.000Z,"May I please get 2 followers to copy and re-post this tweet? I'm trying to demonstrate that someone is always listening.

#SuicidePrevention  
1-800-273-8255

Just two. Any two. Copy, not retweet",moore,0,0
476,13,2021-02-16T02:15:48.000Z,Funny that it’s Presidents’ Day and I didn’t see any mentions about Joe Biden!!!!,moore,0,0
477,14,2021-02-16T12:35:47.000Z,As a consumer what inspires you to take or pay for advice from someone with no proven track record? Invest in your self wisely. Don’t be sold on “perception” Be selective & do your research.,moore,0,0
478,15,2021-02-16T19:54:01.000Z,"“I will simply scoop up snow and melt it with a cigarette lighter” 
Brooke’s plan for water if her pipes freeze. solid.",moore,0,0
479,16,2021-02-16T14:36:44.000Z,left my faucets dripping. came home from work 12 hours later to them on full blast. I will never financially recover from this.,moore,0,0
480,34,2021-02-16T15:31:04.000Z,You ever had me and lost me? You’ll spend the rest of your life missing me.,moore,0,0
481,35,2021-02-16T21:54:43.000Z,i can’t fw you if you don’t send memes/gif in our convos,moore,0,0
482,36,2021-02-16T13:43:34.000Z,"But guys, think of the things we’re learning this year. Pandemic protocols, the word “comorbidity,” how power plants operate, how to survive in 1918...",moore,0,1
483,69,2021-02-16T03:46:51.000Z,if you talk shit on strippers I just assume it’s either because you’re not hot enough to be one or you’re not hot enough to be with one,moore,0,0
484,70,2021-02-16T21:56:22.000Z,"When you know your worth, you leave a lot of shit alone",moore,0,0
485,71,2021-02-15T23:58:34.000Z,"ONG has focused its reduction of natural gas on industry and large commercial customers to ensure residential customers don’t experience disruption in service like in other states, per Oklahoma Secretary of Energy and Environment Kenneth Wagner.",moore,0,0
486,72,2021-02-15T19:26:10.000Z,Im finna spark up in the house bc it’s too damn cold to smoke outside,moore,0,0
487,73,2021-02-15T00:42:22.000Z,"Shout out to our Public Works & Utilities crews out clearing the streets and fixing busted pipes in this extreme cold!

As always shout out to our first responders and non-profits still working in this cold, snow, and ice! #localgov #okwx",moore,0,1
488,74,2021-02-16T23:45:19.000Z,"Reminder that political #twitter is not real life. Reminder that any #twitter is not real life. Look up, look around, communicate, look out for others, and consider others more important than yourself. That’s living real life.",moore,0,0
489,75,2021-02-15T19:02:30.000Z,"Roses are red, Violets are blue. Someone told me being a legislator was a forty hour a week job. Turns out that’s not really true. #oklegvalentines #imreadingbillsonadayweareclosed",moore,0,0
490,76,2021-02-16T01:51:39.000Z,I’m such a daddy’s girl that it’s so hard for me to grasp the fact that Lai will never get to have that relationship for herself,moore,0,0
491,77,2021-02-16T22:35:03.000Z,Doubted & Overlooked.,moore,0,0
492,97,2021-02-16T23:09:18.000Z,i feel like i’m hibernating,moore,0,0
493,98,2021-02-16T01:10:32.000Z,I must be living on a different planet than the ppl on my snap bc those bitches are constantly out at packed bars/restaurants without a mask in sight like am I the only one still in this pandemic??? did this highly contagious & deadly virus magically go away and I missed it??,moore,0,1
494,99,2021-02-16T14:39:00.000Z,I think it’s cute how everyone was happy about 2020 coming to a close.,moore,0,0
495,100,2021-02-16T23:01:34.000Z,I’m really not for everybody but it’s cool tho,moore,0,0
496,120,2021-02-16T22:15:58.000Z,Does anybody have any idea what day of the week it is?,moore,0,0
497,121,2021-02-15T18:39:45.000Z,Woke up a frog this morning,moore,0,0
498,122,2021-02-16T05:27:52.000Z,I will replay a song until I’ve learned all the lyrics,moore,0,0
499,123,2021-02-15T05:02:30.000Z,The love you receive from your dog is the purest love. ,moore,0,0
500,124,2021-02-15T19:56:01.000Z,"ONG says during press conference that they can see “widespread outages” in our area. If outages occur, it could take a while to get gas back on in home. Energy conservation is vital.",moore,0,1
501,145,2021-02-16T21:55:42.000Z,Oklahoma is the Hebrew word for God's taint.,moore,0,0
502,146,2021-02-16T03:19:35.000Z,"2020 was really hard and 2021 is proving to be a rough start, but I’ve got to shake this funk off me. I miss normalcy. I miss a lot of things, but we still lucky over here on the east side! ",moore,0,0
503,179,2021-02-16T22:46:27.000Z,It be hard to enjoy life when you want so much in life,moore,0,0
504,180,2021-02-16T16:38:36.000Z,"Just watched a video of a dude skiing down I-10 in Houston on the back of a moving vehicle with a Budweiser and cigar in his hand, lmao!",moore,0,0
505,181,2021-02-16T13:47:23.000Z,"Me: I don’t remember it ever being this cold.
Mom: You don’t remember in 1989 when the spark plugs froze on my Caprice Classic?
#okwx ",moore,0,0
506,182,2021-02-16T22:45:52.000Z,We have less than 2 weeks until March...I STILL HAVE NOT PROCESSED MARCH 2020.,moore,0,0
507,183,2021-02-16T19:33:50.000Z,"Restaurants are closing due to weather. Please be intentional supporting LOCAL restaurants.  If you can go out of your way to sit in McDonald's drive thru, you can help our local restaurants.",moore,0,0
508,184,2021-02-15T18:17:39.000Z,"Hello! I’m working on an article with 
@OUDaily
 If any freshmen/RAs at the OU dorms (Adams/Walker/Couch) would like to interview on winter dorm conditions please DM me!",moore,0,0
509,185,2021-02-16T15:16:04.000Z,"Hey 
@stephaniebice
 @RepBice
 wasn’t energy your entire platform? What’s the deal sis? #oklahoma",moore,0,0
510,186,2021-02-16T13:01:33.000Z,they really cut the power in -8 degrees,moore,0,0
511,187,2021-02-16T04:00:08.000Z,"I’m sorry, it’s going to be HOW cold tonight!!!???",moore,0,0
512,188,2021-02-16T03:39:20.000Z,Judas and the Black Messiah has me filled with so many emotions,moore,0,0
513,189,2021-02-16T21:07:02.000Z,the sign I’m most compatible with is a dollar sign,moore,0,0
514,211,2021-02-16T14:31:34.000Z,Think how powerful you are if you can just turn everyone’s electricity off. That person is for sure an enneagram 8.,moore,0,0
515,212,2021-02-16T23:53:08.000Z,"Idk who needs to hear this but Oklahomans and Texans: stay off the roads unless you absolutely HAVE to travel
Even drivers with experience in #winterweather should not be out there, as there are more dangers than you think (like other drivers, deep snow drifts, etc)
@OKwxlab",moore,0,1
516,213,2021-02-16T16:25:56.000Z,We need 7 inches of snow in OKC with this next storm to break the record and become the snowiest year on record! #okwx,moore,0,1
517,234,2021-02-15T21:24:38.000Z,You either stan Zeke Nnaji or you’re wrong,moore,0,0
518,235,2021-02-16T00:05:20.000Z,"the high is 52° next Monday, i’ve never been more happy for 50° weather",moore,0,0
519,236,2021-02-16T15:29:30.000Z,"So lemme get this straight...Oklahoma residents are being forced into rolling blackouts on the coldest day since 1899 while the 
@okcthunder
 is still playing at the 
@ChesapeakeArena
 tonight..? Anyone at the top want to explain this to me? 
@GovStitt
 @OGandE
 #okwx #okblackouts",moore,0,1
520,237,2021-02-15T08:12:26.000Z,"Hey 
@VirtualBasement
 are you accepting positions for new characters to be in The Wrestling Code?! There’s this jolly green man 
@TheToxicTrent
 and I’ll buy 10 copies if he I get to play as my favorite indie star ",moore,0,0
521,257,2021-02-16T14:00:49.000Z,"Oklahoma is so unprepared for everything and it’s exhausting.  After two weeks with no power back in November, the snow store has now knocked out my water pressure, heater and power again.  Days like these which show the severe lack of infrastructure make me want to move.",moore,0,1
522,258,2021-02-15T19:57:04.000Z,"me and G were talking to each other yesterday about how much we love one another and our journey & we both just held each other and cried it out, it was so wholesome ",moore,0,0
523,289,2021-02-15T15:50:30.000Z,I keep telling these folks from Texas to buy big coats if they’re coming to Oklahoma and do they ever listen? No ,moore,0,0
524,290,2021-02-16T14:27:39.000Z,Watch Ted Lasso and thank me later....,moore,0,0
525,291,2021-02-16T17:25:37.000Z,How can we have a problem with electricity in the winter but in the summer when it’s 100 degrees outside and everyone’s AC’s are on full blast no issues?,moore,0,0
526,292,2021-02-16T00:19:08.000Z,Poppy has to film a tiktok tomorrow for the U.S. Department of State and that’s how I know we’re living in a simulation,moore,0,0
527,293,2021-02-15T16:17:34.000Z,"*Me trying to conserve gas and energy but still stay warm*

The gas company next month:
""Your bill is $3,382,826.98""",moore,0,0
528,294,2021-02-16T17:56:18.000Z,".
@OGandE
 let me know when’s a good time to get a meeting together, I’ve got questions and looks like many of my constituents do as well. 
 - with questions for 
@OGandE
 ag@adam4thevillage.com",moore,0,0
529,295,2021-02-16T15:45:32.000Z,I’m hearing from multiple people in the OKC metro that their controlled power outage lasted right about an hour. That’s about what officials said to expect with these rolling blackouts.,moore,0,1
530,296,2021-02-16T14:00:57.000Z,Man I was gonna do the boiling water thing in the -10 degree air today.  Great timing OG&E.,moore,0,0
531,297,2021-02-16T23:36:06.000Z,OH GOOD IT’S SNOWING AGAIN,moore,0,1
532,316,2021-02-16T04:07:38.000Z,large businesses are being asked to close down to conserve energy yet they’re refusing. it’s the pandemic all over again lol,moore,0,0
533,317,2021-02-15T04:26:40.000Z,"took two teams to cheersport and both teams won, sounds like a good weekend to me 
 @TribeCheer",moore,0,0
534,318,2021-02-16T20:12:05.000Z,"Since 
@okcthunder
 is not postponing the game due to the energy crisis, they should open it up to be warming center overnight.",moore,0,0
535,319,2021-02-16T19:51:35.000Z,"They're using leaf blowers to clear snow from the breezeways at my apartment complex.  

Should I tell them more snow is just hours away?",moore,0,1
536,338,2021-02-16T18:56:36.000Z,i rlly just dropped $116 on my electric bill for this month and it’s literally just me in my apt i cry,moore,0,0
537,339,2021-02-16T20:53:44.000Z,I remember when rolling blackouts were fun.,moore,0,0
538,340,2021-02-15T10:54:19.000Z,"If you drive a car that sits low to the ground, intersections and exit ramps are going to be a major problem for you today in the OKC metro. I’ve already seen several cars stuck with one tearing off the front bumper. #okwx 
@OKCFOX",moore,0,0
539,341,2021-02-15T19:16:36.000Z,OG&E has begun rolling blackouts in the OKC area. They should last less than an hour.,moore,0,1
540,361,2021-02-16T01:17:16.000Z,I’m not built for anything under 45 degrees. This is dumb.,moore,0,0
541,362,2021-02-16T16:16:21.000Z,Can you use hydroxychloroquine on roads? Asking for a Governor...,moore,0,0
542,363,2021-02-16T18:20:11.000Z,"The Oklahoma Senate will not meet tomorrow, but it will meet Thursday and — in an unusual step — Friday, weather permitting",moore,0,0
543,396,2021-02-15T01:35:50.000Z,"Dort’s got 
 in his veins tonight!",moore,0,0
544,397,2021-02-16T15:33:55.000Z,We will be canceling the hot yoga classes I’m teaching today. Please inform the other students. Thank you and namaste,moore,0,0
545,398,2021-02-16T16:28:24.000Z,"Don’t let me down tomorrow 
@Blackmagic_News",moore,0,0
546,399,2021-02-16T04:09:34.000Z,"Freezing to death due to homelessness is not a social issue, but a human rights issue.",moore,0,1
547,400,2021-02-16T19:53:42.000Z,Anyone know of any shelters/warming centers in the OKC metro that need volunteers today?,moore,0,1
548,401,2021-02-15T22:11:39.000Z,I need a new series to watch on Netflix.,moore,0,0
549,402,2021-02-16T03:06:08.000Z,"Why is it my most popular tweets have significant typos, but I can't bring myself to delete and repost with proper spelling?",moore,0,0
550,403,2021-02-15T21:07:26.000Z,"i ain’t been so happy for a LONG long ass time. i’m happy w my work, my relationship & my SELF. imagine that shit. ",moore,0,0
551,404,2021-02-16T18:58:03.000Z," You down with SPP? Nah, you know me. Who's down with SPP? Ain't nobody homie!",moore,0,0
552,405,2021-02-16T14:04:46.000Z,Really OG&E? Just know I’m getting all my heat back when you hit that switch! ,moore,0,0
553,426,2021-02-16T05:32:18.000Z,Y’all believe in “birds of a feather flock together”?,moore,0,0
554,427,2021-02-15T14:23:02.000Z,Woke up to frozen shower pipes even though I’ve been dripping them all night. It’s too cold. This is stupid.,moore,0,0
555,428,2021-02-15T02:20:07.000Z,"Went outside and measured 7 inches, I hear that’s about average.",moore,0,0
556,429,2021-02-16T17:44:11.000Z,"My heater broke on Saturday. My condo has been 40 degrees, at best 50 with a space heater and running the showers. My pipes are all now frozen even while dripping. 
Oklahoma. I feel you.",moore,0,1
557,0,2021-02-16T21:27:39.000Z,Barcelona falling in the hands of young black me . Love 2 c it,boston,0,0
558,1,2021-02-16T01:14:54.000Z,let me be a bachelor contestant I’ll unionize the girlies against the producers xx,boston,0,0
559,2,2021-02-16T00:37:16.000Z,The art community needs to be more supportive and less competitive.,boston,0,0
560,3,2021-02-16T13:28:29.000Z,Goodmorning! Do it for yourself before you can do it for anyone else,boston,0,0
561,4,2021-02-16T00:19:36.000Z,"Cohasset girls basketball wins our 6th straight game to advance to the South Shore League semifinals. Chenette with 27, Cullinan and Cunning with 9 each. Team defense was outstanding. Let’s go!",boston,0,0
562,5,2021-02-16T15:31:49.000Z,How are we not at the 65-74 year olds yet??? #mavaccine #mapoli,boston,0,0
563,6,2021-02-15T16:41:11.000Z,I’m gonna be the first American rapper with a UK drill accent,boston,0,0
564,7,2021-02-15T22:12:49.000Z,Bossk in tcw be like: just adopted an 11 year old clone,boston,0,0
565,8,2021-02-15T21:48:17.000Z,Sounds like it is going to be all rain overnight here in city and southeast but an icy mess north and west. Work from home tomorrow if you can.,boston,0,1
566,9,2021-02-16T19:10:03.000Z,Do you guys expect a murderer to be inside your house every time you come home or are you normal.,boston,0,0
567,10,2021-02-16T21:16:49.000Z,I feel like I haven’t seen the sun in mad long wya homie hope all is well,boston,0,0
568,11,2021-02-15T15:05:15.000Z,I laugh at these relationships ,boston,0,0
569,12,2021-02-15T11:19:08.000Z,"Cash me on Duma FM today at 1440 Botswana Time. I will be talking to 
@tumimothei
 ",boston,0,0
570,13,2021-02-16T19:46:31.000Z,"brighton residents: if you’re wondering who was just maxing out their car stereo volume to celine dion with all the windows down in the rain it was me. I am not sorry, just mentally ill",boston,0,0
571,14,2021-02-16T18:58:19.000Z,"Did you hear the news about soigneurs and mechanics starting a staff union?

It’s being headed up by President Bidon.

Sorry. #dadjokes",boston,0,0
572,15,2021-02-15T01:40:03.000Z,"day 1 and the food aint horrible 
 im shocked",boston,0,0
573,16,2021-02-16T13:43:16.000Z,"Game day for the Rams! St. Joe's Prep travels to Cook Street for a 12pm JV & 1:30pm Varsity double header. Last time our seniors will suit up at Mark Donovan Gymnasium!
Live stream link in bio
 #JustWin #GoRams",boston,0,0
574,34,2021-02-16T03:03:38.000Z,just witnessed a woman take off her mask to sneeze ma’am what do you think the mask is for??,boston,0,0
575,35,2021-02-16T16:43:01.000Z,"I love how Hinge has figured out my type in their suggested matches:

absolute babes who make so much $$, they can support me if I ever wanted to leave the 9-5 to pursue being a gamer boy.",boston,0,0
576,36,2021-02-16T11:19:53.000Z,"Happy birthday to the late 
@Panda_Guy
 (1968-2012). We missed you very much. Rest in peace, pal. ",boston,0,0
577,67,2021-02-15T13:40:54.000Z,"This morning, there’s a survivalist in Texas, prepared for anything with his 37 machine guns. He’s trapped at home because he doesn’t own a snow shovel.",boston,0,1
578,68,2021-02-16T18:19:56.000Z,"Jayson Tatum said he still has some breathing issues since returning from COVID isolation. Said it’s improved, but something that still affects him from time-to-time.",boston,0,0
579,69,2021-02-15T17:55:15.000Z,"oh no the Republicans are going after Cuomo for covering up nursing home deaths. 

please don’t take out our most beloved Democrat in a way that stop him from running for President. That would totally own us libs. ",boston,0,1
580,70,2021-02-16T20:14:43.000Z,"our masculine energy is being called upon. these past few weeks have been nothing but introspection of the soul and ego. we have been trying to get this light and dark energy in a balanced space, working with each other. you feel that nudge to act?",boston,0,0
581,71,2021-02-16T02:21:32.000Z,i don’t watch the bachelor but they should add a girl with covid for drama,boston,0,0
582,72,2021-02-15T22:02:01.000Z,I ate 12 chocolate covered strawberries in the last 24 hours n I’d do it again ,boston,0,0
