,date,contents,city,city_in_disaster
72,2020-12-24T22:08:45.000Z,What has 2020 taught you?,moore,0
73,2020-12-25T14:07:56.000Z,"Another year, no pony.",moore,0
74,2020-12-25T17:46:11.000Z,Merry Christmas Twitter Fam,moore,0
75,2020-12-25T08:12:42.000Z,My home town smells like cigarettes and weed,moore,0
76,2020-12-25T03:23:56.000Z,"Eddie: You surprised to see us, Clark? 
Clark: Oh, Eddie... If I woke up tomorrow with my head sewn to the carpet, I wouldn't be more surprised than I am now.",moore,0
77,2020-12-25T21:44:51.000Z,My white dad and white grandpa having an extensive discussion in Cantonese while me and my Chinese mother are like ??? what are they saying ??? and my Aunt runs out of the room is a big and classic Wilson Christmas mood.,moore,0
78,2020-12-24T21:45:04.000Z,I’m still in disbelief that I got the chance to make an order for a basketball player and his wife who was miss universe..... ,moore,0
79,2020-12-25T02:11:57.000Z,“Can I refill your eggnog for you? Get you something to eat? Drive you out to the middle of nowhere and leave you for dead?”,moore,0
80,2020-12-25T22:15:23.000Z,got my girl a business for christmas.,moore,0
101,2020-12-24T16:58:14.000Z,"On this Christmas Eve, I’ve already taken two naps. Doing it right!",moore,0
102,2020-12-24T19:23:22.000Z,I know the ladies at McDonald’s are tired of seeing me this week,moore,0
103,2020-12-25T00:46:49.000Z,"Iowa State’s Breece Hall finished 6th in the Heisman voting 

Only Big 12 player in the top 10",moore,0
104,2020-12-24T02:40:33.000Z,"Used to dislike when my mom added onions to flavor hamburgers while cooking them, but look at me now, flavoring my hamburgers when I’m cooking them. ",moore,0
125,2020-12-25T06:13:46.000Z,"2020 was by far MY year... despite everything going on in this world, i accomplished so many things and had so many answered prayers.
God is SO good.",moore,0
126,2020-12-24T12:29:14.000Z,So ready to head up the interstate and head to Miami for my birthday today and Christmas tomorrow.,moore,0
127,2020-12-24T18:46:30.000Z,I hope to make Christmas a holiday that my children look forward to. It’s always been a day that I’ve dreaded because I’ve always felt like an intruder no matter where I’ve been. I look forward to making it special for my kids.,moore,0
128,2020-12-25T03:38:28.000Z,If Harden somehow ends up on the Blazers I'm not watching them until he leaves.,moore,0
149,2020-12-25T02:40:49.000Z,"Y’all...
 
I think I’m too tired to drink tonight.

Will try again tomorrow lol",moore,0
150,2020-12-24T11:20:48.000Z,things that hit different: anxiety nausea after getting anxious about the fact that you don’t know if you should be so anxious about something that you’re anxious about,moore,0
183,2020-12-24T19:58:32.000Z,will never forgive my brother for being a more controversial member of the LGBT community and stealing my spotlight at family gatherings,moore,0
184,2020-12-24T08:37:24.000Z,i tried to show the guy working the self-checkout my id while buying wine and he said “ur good! u come here enough” UMMMM thanks?,moore,0
185,2020-12-24T05:19:44.000Z,i knocked a plant over where my laundry basket normally is so i am now just throwing my laundry onto the pile of dirt on the floor,moore,0
186,2020-12-24T04:52:25.000Z,"I’m so sad we only have a few more days left to listen to Christmas music. 

Who am I kidding? I’ll prob listen at least until the the first 
 ",moore,0
187,2020-12-24T19:28:35.000Z,Get to spend the whole day with all four of my siblings. This about to be some real funny/petty shit ,moore,0
188,2020-12-25T18:27:37.000Z,let the bacon tell YOU when to flip it,moore,0
189,2020-12-24T06:59:53.000Z,"Dammit Jim, I'm a doctor, not a ________ (Use the middle suggested words to complete this sentence)

Dammit Jim, I'm a doctor, not a good idea.",moore,0
190,2020-12-24T08:03:09.000Z,I think being apart of a basketball team that hit a buzzer beater and then runs to the locker room immediately as a group is a top-3 sports thing that really isn’t apart of the sport that I’d love to do,moore,0
191,2020-12-24T20:17:41.000Z,I haven’t gotten to watch Love Actually this year and I think that’s why I can’t quite get into the Christmas spirit :/,moore,0
210,2020-12-25T21:16:16.000Z,"Me review of the new Wonder Woman?

I’m glad I didn’t pay money to see it in theaters. ",moore,0
211,2020-12-25T12:52:52.000Z,Merry Christmas to all my family and friends remember Jesus is the reason and this country needs him more than anything today!,moore,0
212,2020-12-24T18:28:10.000Z,Being put to the test. Making a breakfast casserole that Markus’s grandma has made for many years for Christmas morning. Pray I don’t fuck it up.,moore,0
213,2020-12-24T20:44:46.000Z,"Which one taste better ?? 
@littlecaesars
 @MyCicis
 help us resolve this ! ",moore,0
232,2020-12-24T18:27:26.000Z,"Thankful that I learned how many people I’ve surrounded myself with who mean me harm, or at the least don’t mean me good. Thankful that I saw how I allowed my personhood to be taken away from me to fuel others desires and machinations.",moore,0
233,2020-12-24T08:24:26.000Z,hospitals won’t let you see your dying loved ones because of covid but bars and malls are open. i see where america’s priorities stand,moore,0
234,2020-12-25T18:16:31.000Z,it’s leverage in every situation.,moore,0
253,2020-12-24T05:57:08.000Z,I would like to announce I will be attending the University of Alabama school for Bagmenology. I will return to Norman with a wealth of ummm knowledge. Respect my decision. No interviews. 1000% committed.,moore,0
254,2020-12-24T00:13:08.000Z,"Ok yeah I couldn’t be on The Bachelorette. I ugly cry & choke too much to show that to the world. 

I change my mind lmao",moore,0
255,2020-12-25T15:00:35.000Z,Merry Christmas yesterday I found an eWallet of mine from years ago with almost 700 dollars worth of bitcoin in it,moore,0
273,2020-12-25T00:09:10.000Z,"Tomorrow 
@HomelandStores
 @UnitedOK
 &all HAC locations will be closed to give our employee owners a day of rest.We were very fortunate to be able to issue a Thank You Bonus today as a tangible way to show gratitude for the blessing that is our wonderful&tireless employee owners",moore,0
298,2020-12-24T00:08:56.000Z,This announcement is a microcosm of the whole recruitment.,moore,0
299,2020-12-24T15:37:57.000Z,Congress is a joke and all of them should be fired and all their benefits taken away!,moore,0
300,2020-12-24T10:17:18.000Z,"Christmas 
 FaceTime starts later today and ends tomorrow. 

I’ll hug my family next year.",moore,0
301,2020-12-24T18:54:24.000Z,"AAU and college coaches, if you feel you have to tear other programs down instead of talking your program up, you have no shot at 
@RobertGambill7",moore,0
302,2020-12-25T03:49:21.000Z,Merry Christmas to all from Oklahoma!!!! To all a good night! Where are you all spending your Christmas?,moore,0
303,2020-12-24T05:19:56.000Z,y’all friends be so fine,moore,0
304,2020-12-25T19:00:01.000Z,I got the Pie out of the oven and cooling.  Now I have the AuGratin Potatoes with Bacon in the oven.,moore,0
305,2020-12-25T00:24:10.000Z,Wine and my stomach are dating,moore,0
306,2020-12-25T04:00:35.000Z,if anyone would like to have lessons on how to piss off your family; just follow me,moore,0
307,2020-12-25T18:22:56.000Z,"My husky is jumping on my son’s trampoline....

...everyone’s inside.",moore,0
308,2020-12-25T19:07:08.000Z,Merry Christmas to my real ones! Hope  y’all have a wonderful day,moore,0
309,2020-12-25T21:56:00.000Z,"Steph Curry, most over rated player of all time, losing by 50 on Christmas lmao get that trash off my screen",moore,0
329,2020-12-24T04:27:06.000Z,"Oklahoma fans before 2020 cycle: why don’t we recruit elite backs past the summer?

Oklahoma fans after 2020 cycle: i hate December",moore,0
330,2020-12-25T06:01:55.000Z,"Now that my kids are older, they asked if they should leave out milk and cookies for 
@JeffBezos
.",moore,0
331,2020-12-25T03:00:12.000Z,"“Nobody's leaving. Nobody's walking out on this fun, old-fashioned family Christmas. No, no. We're all in this together.”",moore,0
332,2020-12-25T13:21:58.000Z,if you don’t know nothing bout me know that ima go get it.,moore,0
352,2020-12-25T06:10:51.000Z,Popeyes Chicken Is The Shiznit,moore,0
353,2020-12-24T12:07:58.000Z,"This weeks episode of The Deplorables is riveting. Angry that his party will not take the Presidency from Biden, Trump is taking hostages. Millions cascading into poverty, the military and the entire government heading for shutdown. Destracting from pandemic and Russian attacks.",moore,0
354,2020-12-24T18:56:01.000Z,"Christmas Eve LINE AT THE TATTOO PARLOR. 
The amazing trend stops for no one. Not even 
 
@Uptown23rd
 ",moore,0
374,2020-12-25T20:59:17.000Z,I’m not sure who needs to hear this...but it’s ok to take that mimosa induced Christmas nap before the dinner festivities get rollin’.,moore,0
402,2020-12-24T15:59:04.000Z,Today I stepped on the scale 4 months after deciding to get healthier. My goal was to lose 15 pounds in those 4 months. I was 25.5 pounds lighter as of this morning. I’m giving myself the gift of not stepping on the scale until after the first of the year and eating what I want,moore,0
403,2020-12-25T17:47:11.000Z,"Merry Christmas to my followers who celebrate, happy holidays to everyone, may this last week of 2020 bring you rest and hope as the light comes back into the world. And happy Capricorn Season to the Goat babies. ",moore,0
404,2020-12-25T21:43:08.000Z,Vikings don’t have a chance with the Saints in the all white.,moore,0
405,2020-12-25T05:58:15.000Z,I hope Santa gives me bigger anime tiddes ,moore,0
406,2020-12-25T15:25:47.000Z,Merry Christmas! My mom just asked me why I had an attitude via text two days ago. ,moore,0
407,2020-12-24T18:50:39.000Z,Word of advice don’t go to Walmart on Christmas Eve. Pure chaos!,moore,0
408,2020-12-24T05:27:07.000Z,"Unexpected phone call from 
@SarahKassaWx
 talking about life and weather was a great way to end the night! Miss you friend!",moore,0
409,2020-12-25T16:35:32.000Z,"Merry Christmas everyone!

What crazy plans do you have today?",moore,0
410,2020-12-24T22:30:28.000Z,"I hope 
@ESPNAshley
 has the best Christmas ever. She is not only beautiful, but she’s extremely hard working.",moore,0
411,2020-12-25T04:53:03.000Z,"Trying to get some positive energy going. Tell me something GOOD that happened for you in 2020. Sports related or not, doesn’t matter. Just good news. Testify!",moore,0
0,2020-12-25T00:23:39.000Z,"As I turn 37 tomorrow, I think of how John Adams remained a footnote in history until his early 40s. I am committed to spending my career in the classroom, with no desire to become an administrator, but you ain’t seen nothing yet . #edchat #aging 
@edutopia
 @NewsHourExtra",boston,0
1,2020-12-25T02:45:19.000Z,Ordered China sky tonight and it came in 15 minutes. #Regular,boston,0
2,2020-12-25T15:13:52.000Z,"Merry Christmas to my Twitter fam!!! Whether you're 20 years clean or did 3 bags yesterday instead of your usual 4, we are all in recovery together and I believe in us all to pull through. 2020 was a wash but it is also the year I smartened up and im so grateful #recoveryposse",boston,0
3,2020-12-25T00:53:04.000Z,Keep moving forward. Do not let anything distract you from your goals. ,boston,0
4,2020-12-25T08:04:56.000Z,"The holidays are not joyous for everyone, and this year could be especially rough— even for those who typically have a good holiday season.

Take the time you need for yourself but take solace knowing others share your journey too.

Call/message your loved ones to check on them.",boston,0
5,2020-12-25T18:41:38.000Z,"Well bella hadid’s surgeon was not under my tree this year, but I’m pleased and grateful anyways ",boston,0
6,2020-12-25T18:19:03.000Z,"in 2021 let’s dead that whole “behind every man is a....” and let’s normalize “NEXT TO” because our significant others are our teammates, NOT our workers",boston,0
7,2020-12-25T12:41:29.000Z,"All I want for Christmas is adequate school ventilation, access to the vaccine, and a better plan for our kids that simulteaching.",boston,0
8,2020-12-25T19:26:12.000Z,Merry Christmas to all!,boston,0
9,2020-12-25T15:29:18.000Z,My parents had to wake us kids up this morning oh how the turn tables,boston,0
10,2020-12-25T14:44:11.000Z,"MERRY 
 CHRISTMAS 
 FRIENDS – spend today doing whatever tf you want. You deserve it.

If you’re fortunate enough to be with family, hold them extra tight this year. ",boston,0
11,2020-12-25T16:00:57.000Z,"Merry Christmas everyone. We hope everyone enjoys their time today. With love, from MTC ",boston,0
12,2020-12-25T22:57:23.000Z,My parents gave me a Christmas card -- guess what? I got $200. o.o,boston,0
13,2020-12-25T15:34:01.000Z,"my partner got me an airbrush 
 commission productivity just skyrocketed, I’m so happy",boston,0
14,2020-12-24T22:51:41.000Z,You know #COVID19 numbers are bad when adult transplant nephrologists are hanging out in the PICU.  #StayAtHome #Covid19Xmas,boston,0
15,2020-12-25T15:10:42.000Z,merry christmas to all living in the struggle we gon get thru fasho,boston,0
16,2020-12-25T14:07:55.000Z,"My new pajama pants don’t have pockets, Such a letdown",boston,0
34,2020-12-25T07:18:30.000Z,I made a lot of money this year and I know 2021 is going to be even better ,boston,0
35,2020-12-25T23:15:21.000Z,Omg I discovered I like scotch. Merry Xmas to me.,boston,0
36,2020-12-25T00:35:51.000Z,Most of us are paying a higher rate of student loan interest than investors are paying in capital gains taxes in Massachusetts. Cancel student debt and tax the wealthy,boston,0
70,2020-12-25T20:11:57.000Z,"To say KC Jones was a very nice man is a fact. To say he was tough as a player is another fact. And to say he died with more rings than anyone on the planet is another fact. He had 12: 8 as a player, 2 as a head coach and one as a Laker asst. And he had a helluva singing voice!",boston,0
71,2020-12-25T18:07:39.000Z,no sun kong tonight. sad.,boston,0
72,2020-12-25T00:11:59.000Z,Really excited to pull a soft glam look to sit in my living room all day tomorrow,boston,0
73,2020-12-25T14:11:26.000Z,Santa got me a new handheld microphone my voice will be projected for ages!!!!!!!,boston,0
74,2020-12-24T23:52:35.000Z,"Wishing everyone who celebrating a joyous and safe #Christmas 
#MerryChristmas",boston,0
75,2020-12-25T15:11:50.000Z,"Hello friends, I love you all, Merry Christmas! 

Think about reaching out to friends who might be extra lonely today. Friends who didn't travel to be with family, friends who are hurting. Send a text, a snap, show you care. It doesn't take long to make someone's day ",boston,0
76,2020-12-25T02:25:33.000Z,"Learning how to coexist with my family during the holidays 
 smoked a joint with my dad on the porch before coming in to put together a puzzle with my mom by the tree ",boston,0
77,2020-12-25T01:35:40.000Z,50+ years into the mission and I still stress out every time I step on to and off of an escalator.,boston,0
97,2020-12-25T15:36:36.000Z,Let the day drinking begin!!!! #MerryChristmas,boston,0
98,2020-12-24T17:18:11.000Z,I don’t understand why my tax money goes to a government that prioritizes purchasing weapons of war instead of helping out struggling Americans.,boston,0
99,2020-12-25T17:15:38.000Z,Merry Christmas Twitter fam!! Much love and holiday warmth to all of you,boston,0
100,2020-12-25T17:35:01.000Z,"Overheard in the ED this morning

Resident to patient: Do you know what year it is?

Patient: Unfortunately, I think it’s still 2020.

Merry Christmas ",boston,0
120,2020-12-25T20:06:13.000Z,"Got my period on Christmas, call that Krampus",boston,0
121,2020-12-25T15:12:58.000Z,I LOVE CHRISTMAS!!!!!!!,boston,0
122,2020-12-25T15:03:49.000Z,Happy buttsmas,boston,0
123,2020-12-24T23:11:21.000Z,"Since there’s probably few people on here to see this. 

I’m definitely faster now with CDK than I am with SAM. I need to add basic SAM/CFN snippets to Vim.",boston,0
143,2020-12-24T06:27:43.000Z,"honey i’m telling y’all, cutting off toxic parents/family members is...overwhelming. you’ll be lost, low on $, feel alone. but, that’s the darkness before LIGHT. eventually you’ll find urself & grow from it & guess what? it’ll be you on a soul level & not what they wanted u 2 be.",boston,0
144,2020-12-25T15:28:49.000Z,"These days you can’t even say “Merry Christmas”, you have to say, “Yippee Ki Yay Motherfucker.”",boston,0
145,2020-12-24T19:31:49.000Z,Attention: I have obtained caviar for single girl xmas celebrations. ,boston,0
163,2020-12-25T18:25:36.000Z,Merry Christmas you #slippery animals ,boston,0
190,2020-12-24T04:14:31.000Z,"Heather, you’re doing great girl. #RHOSLC",boston,0
191,2020-12-24T15:33:14.000Z,"Growing up some of us wanted to be doctors, lawyers, ect. 

I simply aspired to be the man on the cliff in my hometown in Italy that sold lemons",boston,0
192,2020-12-24T23:37:37.000Z,“her name is fiona apple? she could be on veggietales” -my mom,boston,0
193,2020-12-25T01:14:51.000Z,Watching “A Christmas Carol” with Alistair Sims. My favorite version of the many that have been made. Also my Dad’s.,boston,0
194,2020-12-25T00:35:16.000Z,tell santa i smoked all the cookies ,boston,0
195,2020-12-25T15:06:05.000Z,Merry Christmas to all from Archbishop Williams baseball. God bless. #RollBills,boston,0
196,2020-12-24T19:40:04.000Z,Today is one of those days where I test the limits of how stoned one can get,boston,0
197,2020-12-25T21:49:49.000Z,"Merry Xmas to all of our players, parents, coaches and staff! Enjoy time with family
 My energy goes out to all our players who could not go home this year to see their fam in order to hoop. #HardWorkIsAChoice",boston,0
198,2020-12-24T23:19:08.000Z,"Merry Christmas! It may not be the Christmas experience you’re used to, and times remain scary. But make the most of it. Next year we will catch up on all the lost get togethers. Cheers all!",boston,0
199,2020-12-25T15:42:02.000Z,"If you’re mad that you got someone a gift but they didn’t get you one, then reevaluate why you are giving. If you’re giving me something with the expectation of something in return then I don’t want it",boston,0
200,2020-12-24T03:03:31.000Z,"Who else can't wait for #slippery merch!!?  And what do you want to see once it's live!!? Got some cool concepts on the way! 
#slipperysworld #slipperypete
#smashingismypassion
#highlycalculatedviolence",boston,0
220,2020-12-25T10:42:46.000Z,My brother and I used to wake up every Christmas morning and play board games till everyone else in the house woke up and it was time to open gifts.,boston,0
221,2020-12-25T14:40:17.000Z,"Today I'm hosting a liberty meet-up. We're going to order Chinese food and play boardgames. For now, I have to clean clean clean. ",boston,0
222,2020-12-25T16:42:34.000Z,Everyone is getting an air fryer for Christmas I’m dead.,boston,0
241,2020-12-25T05:19:42.000Z,"There are so many things about weather I don't understand. Like. Snowstorms in the Midwest right now, going to be rainstorms when they hit Boston tomorrow. Why does the need for precipitation transfer but not the cold temps??? Why is weather?",boston,0
242,2020-12-25T17:16:30.000Z,"One of my favorite 
@PaulistFathers
 priests has been saying “Christmas is the same this year, everything surrounding it is different.” However you find yourself today, may the peace of Christ be with you. Merry Christmas. 
@AWHSBishops
 @CSOboston",boston,0
243,2020-12-25T12:09:51.000Z,"May your Christmas sparkle with moments of love, laughter and goodwill. And may the year ahead be full of contentment and joy. Have a very Merry Christmas.",boston,0
261,2020-12-24T01:48:23.000Z,Miller highlife unblocked me on ig ,boston,0
262,2020-12-25T01:46:49.000Z,I’m in bed rubbing my feet together. It’s clipped,boston,0
263,2020-12-25T13:21:01.000Z,Merry Christmas to one and all. 2020 has been a catastrophe in so many ways but it’s brought out the best in us. Let’s kick on to 2021 and make it a cracker.,boston,0
293,2020-12-25T04:15:09.000Z,"the intro to twin peaks....

MAN....",boston,0
294,2020-12-24T12:49:17.000Z,"I failed my first coding class in college and here I am 11 years later a SWE 
@Twitter
. Never give up on your goals!

#100DaysOfCode #CodeNewbies",boston,0
295,2020-12-25T16:47:30.000Z,"Last night I said goodbye to my grandfather via video chat. I am thankful that my dad was physically with him in his final moments. I beg you all to #WearAMask
 #stayhome
 #WashYourHands
 Rest In Peace, Grandpa.",boston,0
296,2020-12-25T14:06:22.000Z,holidays were never for me,boston,0
297,2020-12-24T23:56:04.000Z,"Once I’m done celebrating the holidays and am back in the tip, I’m gonna try releasing almost everything I’ve recorded this semester and beyond. I’m tired of not exercising my creative juices and  releasing anything for the bands I’m in lol",boston,0
298,2020-12-25T23:08:03.000Z,Kyrie. What makes ya laugh makes ya cry.,boston,0
299,2020-12-25T20:51:38.000Z,"Anyone get a puppy for Christmas? If so, pictures please. Or, whatever. Just post pictures of dogs enjoying Christmas!",boston,0
300,2020-12-25T17:44:10.000Z,Yesterday was tough. Being alone has been hard. But today I woke up and I’m still standing. Just gotta be hopeful.,boston,0
301,2020-12-25T13:16:37.000Z,"Merry Christmas to all the grown up babies of disappointing Christmases past. I hope you’ve found a way to make it happy in your own way, even if that means staying in bed all day.",boston,0
320,2020-12-25T15:11:07.000Z,Merry Christmas and a Happy Green New Deal to all of you ,boston,0
321,2020-12-24T23:44:27.000Z,IDC what Demons you got. Just show me you can handle em.,boston,0
322,2020-12-25T15:50:51.000Z,"Merry Christmas to me, an old dad apparently. I just got a Facebook ad that says: ""Being a dad doesn't have to mean having a dad's hairline.""",boston,0
323,2020-12-25T16:55:06.000Z,"Day 1 post-vaccine. I can feel my five (six?) senses growing steadily sharper, but have lost any and all recollection of who Kirk...Cameron(?) is. 

Fine with it.",boston,0
343,2020-12-24T19:45:55.000Z,"To top off this dumpster fire of a year, I have one freshly broken ankle! I’m predicting some creative problem solving in my future...",boston,0
344,2020-12-25T20:20:31.000Z,"Correcting myself. KC. Jones had 12. Rings: 8 as a player, 2 as a Celtics head, one as a Celtic assistant and one as a Laker assistant. I omitted the ‘’81 Celtics assistant ring in my original annotation.",boston,0
345,2020-12-25T18:06:01.000Z,"Asking you to take a moment to toss up a #Christmas day prayer for a young couple whose infant daughter, Francesca,, passed away last night.",boston,0
346,2020-12-25T00:12:25.000Z,really out here drinking baileys,boston,0
366,2020-12-24T15:25:48.000Z,someone get me a jayson tatum jersey for xmas,boston,0
367,2020-12-25T19:56:58.000Z,"Sad to hear about K.C. Jones. He was a great champion on the early Celtics dynasty and coached 2 of my favorite title teams in 84 and 86. He wasn't the greatest X and O guy but Bird, McHale, Chief and the others  loved playing for him and would run through a wall for him. RIP.",boston,0
368,2020-12-24T19:16:01.000Z,PSA: if you can’t pre-slice a bagel evenly please don’t try to pre-slice it at all. Thank you.,boston,0
401,2020-12-24T18:12:39.000Z,Nothing makes me mad faster than when someone says med school/law school loans shouldn’t be forgiven or those shouldn’t be free. yeah it’s a great idea to class-limit (check notes) who decides who lives or dies,boston,0
402,2020-12-25T13:01:35.000Z,Mother Nature going out of its way to take away what would have been a white Christmas is just peak 2020.,boston,0
403,2020-12-24T03:49:29.000Z,"“If it’s there, I’m going to take it.” - Giannis Antetokounmpo on his outside shot, which helped the #Bucks get back into the game. He & his teammates have seen thousands go in, so he - and they - are ready for those opportunities.",boston,0
404,2020-12-25T03:10:02.000Z,"For Christmas, our HOA of 3 condos - cooked a few dishes for each other, so we could all have diverse and delicious Christmas meal tomorrow in our own little bubble. grateful for thoughtful and caring neighbors.",boston,0
405,2020-12-25T23:05:43.000Z,Made it two whole minutes into Soul before I was crying. Fucking Disney.,boston,0
406,2020-12-25T17:13:08.000Z,i say “he knows where home is” but the difference between me & a pick me is that a pick me will twiddle her thumbs waiting for him to come home. i’ll let him come home but someone else was in my guts while u did what u wanted to do.we all got that one special nigga let’s be real.,boston,0
407,2020-12-25T17:59:21.000Z,when is it too early to start drinking the coquito a sweet neighbor brought on Xmas eve?  asking for a friend.,boston,0
408,2020-12-25T23:29:19.000Z,"Somebody buy one more art piece and get me above 
@LuxExpression
 in daily sales 
 MERRRRY CHRISTMAS!
app.rarible com/fastaction",boston,0
0,2020-12-25T20:53:28.000Z,All the couples in my TL celebrating Christmas together in matching pjs >> ,nyc,0
1,2020-12-25T23:21:14.000Z,This Christmas... not a fan.,nyc,0
2,2020-12-25T19:57:33.000Z,Lol The bar is so low right now for music you can literally take a step over it,nyc,0
3,2020-12-25T22:32:48.000Z,I’m an incredible cook and one day I’m going to make an incredible wife,nyc,0
4,2020-12-25T18:52:46.000Z,It’s the sorrel slander... it’s either it ain’t being made right or yall taste buds childish,nyc,0
5,2020-12-25T22:12:57.000Z,Be the reason someone smiles today.,nyc,0
6,2020-12-25T19:40:33.000Z,Great Blue Heron by 59th street pond #birdcp,nyc,0
7,2020-12-25T19:08:29.000Z,Happy Holidays To those in heaven who didn’t make it to see today. You’re missed and will never be forgotten ,nyc,0
8,2020-12-25T22:56:37.000Z,Leave carti tf alone,nyc,0
9,2020-12-25T20:26:45.000Z,"Merry Christmas to everyone 
 except for the women who dig their nails into your back when you aren’t even really beating it up like that y’all are trash",nyc,0
10,2020-12-25T19:50:15.000Z,Some of you are mad materialistic for no reason youre still a joke ,nyc,0
11,2020-12-25T21:11:49.000Z,ALONE TIME IS ALWAYS NEEDED I DONT NEED TO EXPLAIN THAT!,nyc,0
12,2020-12-25T17:43:44.000Z,"Been a fan of Christopher Nolan forever. 
@TENETFilm
 is one of his best. Watch it for his brilliance & awesome #DimpleKapadia ",nyc,0
13,2020-12-25T18:50:59.000Z,My timeline is looking more like Valentines Day than Christmas.,nyc,0
14,2020-12-25T19:56:12.000Z,"I’m white, but not spreads covid to dozens of other numbskull millennials because I selfishly decided to go to an ugly sweater party white",nyc,0
15,2020-12-25T23:17:35.000Z,congrats to capitalism and christians today ,nyc,0
16,2020-12-25T19:44:15.000Z,can’t wait for the existential dread to kick in when the sun sets at 4:30pm on christmas ,nyc,0
17,2020-12-25T18:26:30.000Z,my homie’s exes better watch out i’m  NOT afraid to catch a case i repeat i am not afraid,nyc,0
18,2020-12-25T20:16:58.000Z,Don’t be mean to me I will literally cry,nyc,0
19,2020-12-25T22:07:43.000Z,Jersey City artists politics are extremely corny .,nyc,0
57,2020-12-25T20:12:02.000Z,"walked into my moms crib , handed out bands 
 santa claus fanum ",nyc,0
58,2020-12-25T23:25:15.000Z,Why are there no Jews in Whoville? Don’t they pay taxes? #Grinch,nyc,0
59,2020-12-25T19:55:41.000Z,Playing PS5 in a whole other state while your baby moms is givin birth is type beast I can’t front lol,nyc,0
60,2020-12-25T21:35:21.000Z,"#SoulMovie keeps Pixar’s streak of “making parents openly weep during a cartoon” alive. 

It’s more in line with INSIDE OUT than ONWARD or COCO. Might be tough to hold little kids attention, but it’s quite beautiful.",nyc,0
61,2020-12-25T21:26:09.000Z,Ok so is Draymond still going to turn this team into a 6th seed??,nyc,0
62,2020-12-25T23:08:12.000Z,The Chinese restaurant next to my apartment is CLOSED??¿???)”¿¿?,nyc,0
63,2020-12-25T20:51:06.000Z,Merry Christmas ONLY to the cousins who don’t get invited to the family Christmas ,nyc,0
64,2020-12-25T23:28:00.000Z,my gen z roommates (who i love) havent seen gossip girl or the oc but we just watched the season 1 of the oc chrismukkah episode,nyc,0
86,2020-12-25T23:22:16.000Z,my favorite part of this game is the Kirk is frustrated montages,nyc,0
87,2020-12-25T22:28:22.000Z,Having a #JewishChristmas with Grandma Helen. Eating Chinese food and watching Christmas movies.,nyc,0
88,2020-12-25T23:12:38.000Z,i just want to look like a Tim Burton character is that too much to ask???,nyc,0
89,2020-12-25T23:52:37.000Z,First year spending Christmas alone and it’s honestly not half bad.,nyc,0
90,2020-12-25T21:39:30.000Z,The couple arguing in front of Yankee Stadium from the first episode of How to with John Wilson >>>>>>>,nyc,0
112,2020-12-25T21:27:29.000Z,So happy this year is coming to an end. Such an emotionally draining year.,nyc,0
113,2020-12-25T22:09:36.000Z,I’m honestly just thankful me & all my loved ones made it to see the end of this year ! Like all jokes aside that means the world to me !,nyc,0
114,2020-12-25T23:10:58.000Z,look at amir bilal man so inspiration,nyc,0
115,2020-12-25T19:28:05.000Z,This deadass might be the worst Christmas ever I’m dead over it,nyc,0
116,2020-12-25T22:52:28.000Z,So theyre going to make me hate the Pritchard homie huh?,nyc,0
139,2020-12-25T18:24:11.000Z,ADHD really ranges from “incapable of doing anything because my focus changes every minute” to “I AM A SUPERHUMAN WHO CAN DO TEN THINGS AT ONCE WATCH ME FLY”,nyc,0
140,2020-12-25T21:30:28.000Z,Merry Christmas everyone! ,nyc,0
175,2020-12-25T22:10:11.000Z,I threaded the needle on such an elite nap from 3:50pm-4:50pm. All I missed was the Warrior getting smacked and the back up appetizers,nyc,0
176,2020-12-25T20:29:42.000Z,the most unbelievable part of home alone 2 is that central park and rockefeller center are empty the night of christmas eve,nyc,0
177,2020-12-25T23:02:30.000Z,bf who goes to a different school,nyc,0
178,2020-12-25T21:08:32.000Z,"I’d like to forever be known as the “Italian Christmas DonkeyPunch”

Thank you and goodnight.",nyc,0
179,2020-12-25T22:50:27.000Z,"Well, someone’s drunk again. ",nyc,0
180,2020-12-25T22:08:17.000Z,First christmas without family kinda sucked ngl. Never thought I would feel that way,nyc,0
181,2020-12-25T21:16:28.000Z,Shocked on my Christmas Zoom to see mom has gone from pixie cut to pony tail since I last saw her. She looks lovely. Her hair hasn’t been long since the 1970s. For real.,nyc,0
182,2020-12-25T22:28:45.000Z,"The arguments for Covid restrictions on immune people are totally unconvincing

They rely on unlikely, unproven, remote possibilities and never take anything but Covid into account",nyc,0
183,2020-12-25T20:26:01.000Z,"I could think of worse ways of spending Christmas then here at work with a boss that makes life absolutely miserable. 

Wait....no....I can't.",nyc,0
204,2020-12-25T21:28:59.000Z,I just spent $140 on Chinese food,nyc,0
205,2020-12-25T20:08:04.000Z,"A big thank you to everyone working #ChristmasDay.

Too many people are out of work  worrying about being evicted or having to pay bills. We need to continue to fight for $15/hr #minimumwage, workers rights, unemployment benefits, hazard pay & a lot more.",nyc,0
206,2020-12-25T21:07:29.000Z,Always trust that gut feeling!,nyc,0
207,2020-12-25T23:27:03.000Z,help i’m smitten over a guy and my usual depressing music isn’t hitting like it usually does am i happy???,nyc,0
227,2020-12-25T23:55:44.000Z,I am in no hurry to prove anything to anyone. I’m steady enjoying my journey. You should be too ,nyc,0
